0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.717274,Private,190695.92,Some-college,10.17248,Married-civ-spouse,Exec-managerial,Husband,White,Male,1246.7695,97.87619,49.667557,United-States,<=50K
38.642998,Private,282917.12,Bachelors,12.712334,Married-civ-spouse,Prof-specialty,Husband,White,Male,1117.3198,99.19724,41.112564,United-States,<=50K
38.62864,Private,190714.58,Assoc-voc,11.127862,Married-civ-spouse,Protective-serv,Husband,White,Male,1122.4847,97.85948,44.965843,United-States,<=50K
38.6211,Private,190656.6,Some-college,10.160823,Never-married,Craft-repair,Own-child,White,Male,1117.6765,97.757164,40.980095,United-States,<=50K
38.623047,Private,281179.38,Some-college,10.162465,Never-married,Tech-support,Not-in-family,White,Male,1122.497,97.76455,40.98662,United-States,<=50K
38.62111,Private,190636.23,Some-college,10.161729,Never-married,Adm-clerical,Own-child,White,Male,1116.7817,97.80163,40.98009,United-States,<=50K
41.44462,Private,190717.6,HS-grad,10.189745,Married-civ-spouse,Craft-repair,Husband,White,Male,1121.5303,97.80853,49.81269,United-States,<=50K
50.47321,Private,190886.38,Some-college,10.160739,Divorced,Exec-managerial,Not-in-family,White,Male,1116.9445,97.757545,41.608013,United-States,>50K
49.97634,Private,293098.7,Some-college,10.202707,Divorced,Other-service,Not-in-family,White,Female,1117.2384,97.78472,40.9805,United-States,<=50K
38.62856,Private,190635.55,Bachelors,12.38163,Never-married,Prof-specialty,Not-in-family,White,Female,1116.8033,97.75729,40.980186,United-States,<=50K
38.757797,Private,240319.34,Some-college,10.188642,Never-married,Adm-clerical,Unmarried,White,Female,1117.2229,97.876015,41.382664,United-States,>50K
38.62433,Local-gov,190649.73,Some-college,10.179809,Married-civ-spouse,Protective-serv,Husband,White,Male,1117.7229,97.79756,52.84269,United-States,<=50K
38.621475,Private,191300.53,Assoc-acdm,10.801084,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.8184,98.312515,40.980366,United-States,>50K
45.91068,Private,190635.66,Some-college,10.161773,Married-civ-spouse,Craft-repair,Husband,White,Male,1448.3802,97.759056,52.82751,United-States,>50K
51.701492,Private,190674.95,Assoc-voc,10.619107,Widowed,Exec-managerial,Unmarried,White,Female,1275.0306,97.829636,41.019657,United-States,<=50K
44.22854,Private,290600.94,HS-grad,10.16306,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.9761,97.79783,40.983536,United-States,<=50K
44.725174,Private,190649.19,HS-grad,10.228088,Married-civ-spouse,Craft-repair,Husband,White,Male,1476.1029,97.790016,43.141308,United-States,<=50K
38.630577,Private,190658.1,Some-college,10.163432,Married-civ-spouse,Exec-managerial,Wife,White,Female,1155.7561,98.33171,40.98178,United-States,>50K
38.62115,Private,192376.16,Bachelors,12.7096,Never-married,Adm-clerical,Not-in-family,White,Female,1116.7737,98.03158,44.720493,United-States,<=50K
38.621304,Private,190636.06,Some-college,10.161157,Married-civ-spouse,Prof-specialty,Husband,White,Male,1117.4598,97.79261,40.981327,United-States,<=50K
38.706074,Private,190640.8,Assoc-voc,10.829548,Married-civ-spouse,Exec-managerial,Husband,White,Male,1144.4872,97.83685,40.9803,United-States,>50K
39.76657,Private,191526.25,Bachelors,12.693597,Never-married,Transport-moving,Not-in-family,White,Male,1123.6187,97.80109,44.540726,United-States,<=50K
51.710133,Private,190637.73,HS-grad,10.161098,Never-married,Other-service,Not-in-family,White,Male,1117.676,98.42841,40.980217,United-States,<=50K
51.716652,Private,190637.88,HS-grad,10.160592,Married-civ-spouse,Craft-repair,Husband,White,Male,1223.6185,97.8398,40.9803,United-States,<=50K
44.443367,Private,190641.89,Some-college,10.160592,Never-married,Tech-support,Not-in-family,White,Female,1120.2128,97.760826,40.9801,United-States,<=50K
51.714733,Private,190892.14,Assoc-voc,11.730845,Divorced,Transport-moving,Not-in-family,White,Male,1118.4895,97.811935,52.39234,United-States,<=50K
38.62111,Private,229220.56,Some-college,10.160585,Never-married,Other-service,Not-in-family,White,Female,1116.9557,97.76003,40.980152,United-States,<=50K
38.622696,Private,192896.72,Some-college,10.160947,Married-civ-spouse,Protective-serv,Wife,White,Female,1117.1938,97.85905,40.981686,United-States,<=50K
38.621124,Private,190672.97,Some-college,10.160635,Never-married,Machine-op-inspct,Own-child,White,Male,1116.8605,97.888374,41.04831,United-States,<=50K
