0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.621296,Private,190635.45,Some-college,10.1605835,Never-married,Other-service,Unmarried,White,Female,1117.3523,97.75448,40.980103,United-States,<=50K
39.01083,Private,190638.05,Assoc-acdm,11.610308,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7465,97.80315,40.985912,United-States,<=50K
38.691315,Private,190648.1,Some-college,10.1605835,Never-married,Adm-clerical,Unmarried,White,Female,1116.7474,97.75448,40.980095,United-States,<=50K
38.624138,Private,293142.38,Bachelors,11.802263,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1173.0781,98.89033,52.248196,United-States,<=50K
38.643963,Private,194192.6,Some-college,10.160622,Married-civ-spouse,Craft-repair,Husband,White,Male,1119.0873,97.75555,49.243538,United-States,>50K
38.621162,Private,190636.69,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Male,1116.7393,97.75448,40.980297,United-States,<=50K
50.85244,Private,190635.8,Some-college,10.17009,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.9246,99.65317,40.989685,United-States,>50K
38.62115,Private,190643.31,HS-grad,10.160585,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7406,97.75454,40.980392,United-States,<=50K
51.71731,Private,190850.61,HS-grad,10.160633,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7394,106.74969,40.987324,United-States,<=50K
38.6211,Private,190635.4,Some-college,10.160597,Never-married,Adm-clerical,Own-child,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.62124,Private,191336.36,HS-grad,10.160584,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7393,97.75449,40.98014,United-States,<=50K
38.62114,Private,190635.88,HS-grad,10.160768,Never-married,Craft-repair,Own-child,White,Male,1116.7393,97.75448,52.591454,United-States,<=50K
51.71721,Private,190640.03,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1192.2694,97.75448,40.980923,United-States,>50K
38.62153,Private,190635.42,Bachelors,12.712594,Never-married,Prof-specialty,Not-in-family,White,Male,1116.7393,97.75448,40.98633,United-States,<=50K
38.621113,Private,190639.05,Some-college,10.1605835,Never-married,Adm-clerical,Unmarried,White,Female,1117.4911,97.75448,40.9801,United-States,<=50K
39.588245,Private,293142.38,HS-grad,10.1605835,Separated,Other-service,Unmarried,Black,Male,1116.7393,97.75448,40.980434,United-States,<=50K
38.623444,Private,190642.88,HS-grad,10.160718,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1116.779,97.76034,52.84244,United-States,<=50K
38.627735,Private,190643.86,Bachelors,12.275046,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.66692,Private,190680.94,Some-college,10.16059,Divorced,Craft-repair,Not-in-family,White,Male,1116.7517,97.76101,52.525974,United-States,<=50K
50.11943,Private,190636.23,Some-college,10.160584,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.9061,97.75448,41.144695,United-States,>50K
46.893692,Private,190635.62,HS-grad,10.1605835,Divorced,Machine-op-inspct,Not-in-family,Black,Male,1116.7393,97.75448,40.98036,United-States,<=50K
38.62116,Private,190646.66,HS-grad,10.160626,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7938,97.79231,40.980267,United-States,<=50K
38.62264,Private,293134.7,Bachelors,10.724941,Never-married,Craft-repair,Not-in-family,White,Male,1116.7633,97.75468,50.103325,United-States,<=50K
38.92247,Private,190638.33,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1119.6266,97.754845,41.18059,United-States,>50K
39.64121,Private,190638.56,HS-grad,10.163407,Divorced,Transport-moving,Not-in-family,White,Male,1116.7676,101.10776,52.8427,United-States,<=50K
38.62252,Private,190636.84,Some-college,10.188406,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7682,110.362,45.53376,United-States,>50K
38.6211,Private,190637.61,Some-college,10.160585,Never-married,Adm-clerical,Own-child,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.62112,Private,190637.39,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7394,97.75448,40.98404,United-States,<=50K
51.717216,Private,190635.6,HS-grad,10.161135,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7543,97.97926,40.98187,United-States,<=50K
51.672398,Private,190635.75,Some-college,10.1605835,Married-civ-spouse,Adm-clerical,Husband,White,Female,1116.8019,97.754486,40.98061,United-States,>50K
51.27268,Private,246700.19,Bachelors,12.670464,Divorced,Adm-clerical,Unmarried,White,Female,1116.7407,97.75496,41.016655,United-States,<=50K
38.621136,Private,192980.12,Some-college,10.161518,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.749,171.71078,40.980156,United-States,<=50K
38.621105,Private,190637.2,HS-grad,10.1605835,Never-married,Machine-op-inspct,Own-child,White,Male,1116.7393,97.75448,52.842697,United-States,<=50K
51.71689,Private,190635.56,HS-grad,10.160603,Married-civ-spouse,Adm-clerical,Wife,White,Female,1116.7394,97.75494,40.980095,United-States,<=50K
38.626053,Private,190635.84,Bachelors,12.64501,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.7416,97.75768,44.39497,United-States,<=50K
38.62112,Private,190636.78,HS-grad,10.160585,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7397,97.75448,40.981045,United-States,<=50K
38.624886,Private,190660.23,HS-grad,10.160595,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7413,97.75448,52.840782,United-States,<=50K
38.621265,Private,190637.31,HS-grad,10.1605835,Never-married,Craft-repair,Not-in-family,White,Male,1116.7426,97.75448,40.98053,United-States,<=50K
38.621143,Private,190635.48,Some-college,10.1605835,Never-married,Other-service,Unmarried,White,Female,1116.7582,97.75448,40.98009,United-States,<=50K
38.621105,Private,190635.45,HS-grad,10.1605835,Never-married,Other-service,Own-child,White,Male,1116.7393,97.75448,40.980106,United-States,<=50K
38.621124,Private,190651.4,HS-grad,10.160584,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7394,97.75448,40.980152,United-States,<=50K
51.70288,Private,190635.4,Some-college,10.1605835,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.62248,Private,190639.28,HS-grad,10.160584,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1116.8739,97.754486,40.998207,United-States,<=50K
38.622337,Private,190635.72,HS-grad,10.160589,Never-married,Craft-repair,Not-in-family,White,Male,1116.7401,97.7552,40.98029,United-States,<=50K
38.6224,Private,293141.56,HS-grad,10.1605835,Never-married,Craft-repair,Not-in-family,White,Male,1116.7397,97.75448,40.98941,United-States,<=50K
