0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.62129,Private,190636.03,Assoc-voc,10.208498,Never-married,Sales,Own-child,White,Male,1116.7413,97.75448,40.980103,United-States,<=50K
51.357574,Private,290964.72,Some-college,10.160749,Divorced,Sales,Not-in-family,White,Male,1117.3787,97.75448,42.95515,United-States,>50K
51.71731,Private,262882.56,Bachelors,12.711465,Never-married,Prof-specialty,Not-in-family,White,Female,1116.754,97.754524,40.980213,United-States,<=50K
51.7173,Private,190636.97,Some-college,10.179221,Married-civ-spouse,Adm-clerical,Wife,White,Female,1116.8845,98.14208,40.98048,United-States,<=50K
41.251553,Private,190635.67,Some-college,10.160585,Never-married,Other-service,Not-in-family,White,Female,1116.8876,97.75448,49.78747,United-States,<=50K
38.62269,Private,190635.4,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,2668.8044,97.75448,40.98133,United-States,<=50K
44.13317,Private,190635.42,Some-college,10.160608,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,1116.7434,97.75459,40.980095,United-States,<=50K
38.621307,Private,287807.75,Some-college,10.161343,Never-married,Craft-repair,Not-in-family,White,Male,1116.8031,97.75599,40.984997,United-States,<=50K
38.6213,Private,222501.06,Some-college,10.160585,Never-married,Other-service,Unmarried,White,Male,1116.8009,97.78735,40.981335,United-States,<=50K
38.621147,Private,190636.25,Some-college,10.166207,Never-married,Adm-clerical,Own-child,White,Male,1116.9224,97.754616,42.19168,United-States,<=50K
43.76979,Private,190643.8,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1124.4579,97.75456,52.80828,United-States,<=50K
38.627605,Private,293089.47,Some-college,10.16065,Never-married,Tech-support,Not-in-family,White,Male,1116.7429,97.75688,40.980103,United-States,<=50K
38.678036,Private,190635.56,HS-grad,10.160586,Married-civ-spouse,Other-service,Husband,White,Male,1117.024,97.75448,52.842693,United-States,<=50K
38.63712,Private,190637.92,Assoc-voc,10.651293,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.8258,97.92877,46.90688,United-States,<=50K
51.661354,Private,293142.38,HS-grad,10.160651,Married-civ-spouse,Craft-repair,Husband,White,Male,1123.3291,97.754684,52.478905,United-States,<=50K
38.62628,Private,190635.97,Assoc-acdm,11.868516,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.9949,97.754654,49.308083,United-States,<=50K
38.621326,Private,293142.38,Some-college,10.160607,Separated,Sales,Not-in-family,White,Male,1210.3862,97.75448,42.529903,United-States,>50K
38.624516,Private,190636.36,HS-grad,10.160598,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.3137,97.85959,47.974796,United-States,<=50K
41.357162,Private,190638.16,Assoc-voc,11.36164,Divorced,Other-service,Not-in-family,White,Male,1116.7582,97.78546,40.98107,United-States,<=50K
38.624447,Private,190635.4,Some-college,10.257962,Married-civ-spouse,Tech-support,Husband,White,Male,1116.7397,97.754585,40.980095,United-States,<=50K
51.717106,Private,190648.06,Some-college,10.162093,Married-civ-spouse,Prof-specialty,Husband,White,Male,8277.875,97.75838,40.98014,United-States,>50K
38.628807,Private,190635.72,Bachelors,12.712647,Divorced,Sales,Not-in-family,White,Male,1116.7517,97.75892,40.985153,United-States,<=50K
51.717308,Private,190635.72,Bachelors,12.361768,Married-civ-spouse,Sales,Husband,White,Male,1198.3401,97.75575,52.57474,United-States,<=50K
51.716816,Private,190638.88,Bachelors,12.323156,Married-civ-spouse,Sales,Husband,White,Male,1122.4172,97.84592,50.66832,United-States,<=50K
50.07244,Private,190635.44,Bachelors,12.712647,Married-civ-spouse,Exec-managerial,Husband,White,Male,1121.0096,97.75616,52.756084,United-States,>50K
38.622684,Private,285173.38,Some-college,10.546507,Never-married,Craft-repair,Not-in-family,White,Male,1118.8883,97.758125,40.98792,United-States,<=50K
38.621243,Private,197530.1,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Male,1116.7407,97.75448,40.98017,United-States,<=50K
38.621117,Private,213478.27,Some-college,10.160587,Never-married,Craft-repair,Own-child,White,Male,1116.7523,97.754486,40.9803,United-States,<=50K
41.29734,Private,190635.61,HS-grad,10.1605835,Divorced,Machine-op-inspct,Not-in-family,Black,Male,1116.9017,97.75496,40.983013,United-States,<=50K
38.62126,Private,190636.86,Assoc-voc,11.655261,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.8599,100.92008,40.985184,United-States,>50K
51.54547,Private,190635.42,Some-college,10.160593,Widowed,Adm-clerical,Unmarried,White,Female,1116.7498,97.75448,40.981068,United-States,<=50K
51.717308,Private,285549.5,Some-college,10.160773,Widowed,Exec-managerial,Unmarried,White,Female,1119.1722,97.754486,51.711113,United-States,>50K
39.357887,Private,190800.05,HS-grad,10.165123,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.1932,101.66765,40.980286,United-States,<=50K
45.568928,Private,190681.34,Bachelors,12.7126465,Married-civ-spouse,Exec-managerial,Husband,White,Male,1168.4712,97.80845,52.835716,United-States,>50K
38.62122,Private,293138.28,Some-college,10.160601,Never-married,Adm-clerical,Unmarried,White,Female,1116.7394,97.75448,40.980114,United-States,<=50K
38.632195,Private,196188.92,Some-college,10.162106,Separated,Handlers-cleaners,Not-in-family,White,Male,1116.7471,97.754486,40.980152,United-States,<=50K
39.05757,Private,239528.5,Some-college,10.161396,Divorced,Exec-managerial,Not-in-family,White,Female,1120.9186,97.75449,52.82438,United-States,<=50K
38.621258,Private,293131.8,Some-college,10.160605,Separated,Handlers-cleaners,Husband,White,Male,1116.7393,97.75448,40.98133,United-States,<=50K
38.622482,Private,191047.0,Some-college,10.187155,Never-married,Adm-clerical,Not-in-family,White,Female,1116.747,97.75461,42.281902,United-States,<=50K
46.609013,Private,190938.3,Some-college,10.160607,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.0056,97.762054,40.98034,United-States,>50K
51.683495,Private,190635.92,HS-grad,10.194801,Married-civ-spouse,Exec-managerial,Husband,White,Male,1117.6624,97.77745,52.444637,United-States,<=50K
38.62166,Private,190635.73,HS-grad,10.164143,Married-civ-spouse,Exec-managerial,Husband,White,Male,1119.8353,99.67813,40.980217,United-States,<=50K
38.621826,Private,190638.72,HS-grad,10.160584,Married-civ-spouse,Other-service,Husband,White,Male,1116.8352,97.78058,41.013054,United-States,<=50K
51.709023,Private,190802.94,HS-grad,10.160666,Divorced,Other-service,Unmarried,White,Male,1117.5731,97.75988,40.9803,United-States,<=50K
45.853737,Private,190804.19,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.8478,97.7545,44.430004,United-States,<=50K
38.62116,Private,196432.53,Some-college,10.160588,Never-married,Other-service,Not-in-family,White,Male,1116.792,97.75572,40.980236,United-States,<=50K
38.62116,Private,236129.45,Some-college,10.16059,Never-married,Adm-clerical,Unmarried,White,Female,1116.7787,97.7545,40.982925,United-States,<=50K
38.679493,Private,260480.19,HS-grad,10.160618,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.782,97.754486,41.726917,United-States,<=50K
49.086876,Private,207380.2,Some-college,10.160727,Divorced,Adm-clerical,Unmarried,White,Female,1117.4431,97.76759,40.980167,United-States,<=50K
44.55163,Private,292887.38,Some-college,10.160649,Separated,Sales,Not-in-family,White,Male,1116.8464,97.754486,40.98286,United-States,>50K
51.717308,Private,190878.72,Some-college,10.16061,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.8595,97.79298,40.98271,United-States,>50K
51.276974,Private,250754.1,Some-college,10.161858,Divorced,Craft-repair,Not-in-family,White,Male,1122.9414,97.754616,40.9814,United-States,>50K
51.717304,Private,190636.02,HS-grad,10.17915,Divorced,Sales,Not-in-family,White,Female,1116.8346,97.75594,52.83203,United-States,<=50K
38.62741,Private,237751.5,11th,10.160598,Separated,Transport-moving,Not-in-family,White,Male,1116.7401,97.75448,52.81798,United-States,<=50K
38.621693,Private,190635.48,Assoc-acdm,10.827518,Never-married,Exec-managerial,Own-child,White,Male,1117.0074,97.75448,44.57677,United-States,<=50K
38.621365,Private,190970.28,Some-college,10.1606045,Never-married,Other-service,Not-in-family,White,Female,1116.9691,97.75448,52.79709,United-States,<=50K
51.71731,Private,289804.44,HS-grad,10.162102,Married-civ-spouse,Sales,Husband,White,Male,1123.119,97.82922,52.751236,United-States,>50K
38.62383,Private,292803.44,Bachelors,12.712629,Never-married,Craft-repair,Not-in-family,White,Male,1116.7677,97.75448,50.486122,United-States,<=50K
38.62112,Private,241692.95,11th,10.160588,Never-married,Other-service,Own-child,White,Male,1116.7393,97.75448,40.98342,United-States,<=50K
38.62988,Private,190636.45,HS-grad,10.160585,Married-civ-spouse,Other-service,Husband,White,Male,1116.9225,97.75686,50.677063,United-States,<=50K
38.621128,Private,190635.5,Assoc-acdm,11.608145,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.7837,97.81781,40.980286,United-States,>50K
51.5602,Private,190638.16,HS-grad,10.160661,Married-civ-spouse,Other-service,Wife,White,Female,1122.2184,97.8646,44.518555,United-States,<=50K
38.629936,Private,192318.81,Some-college,10.1607065,Divorced,Sales,Not-in-family,White,Female,1117.3579,97.75471,50.456665,United-States,<=50K
43.466125,Private,293142.34,Some-college,10.160601,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.0198,97.75448,52.829803,United-States,<=50K
48.332893,Private,190638.08,HS-grad,10.160585,Separated,Machine-op-inspct,Husband,Black,Male,1141.2233,97.75936,40.983307,United-States,<=50K
38.62672,Private,292656.94,Some-college,10.16067,Married-civ-spouse,Other-service,Husband,White,Male,1119.2468,97.75448,52.384453,United-States,<=50K
51.680603,Private,190635.52,Some-college,10.160603,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7911,97.77875,41.309666,United-States,<=50K
38.62116,Private,190733.25,Some-college,10.160601,Never-married,Handlers-cleaners,Not-in-family,White,Male,1116.7393,97.75449,40.980232,United-States,<=50K
39.111225,Private,190635.56,Some-college,10.255395,Divorced,Sales,Not-in-family,White,Male,1116.7432,97.80613,41.00024,United-States,<=50K
44.268345,Private,191157.14,Some-college,10.161868,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.743,97.75451,40.98322,United-States,>50K
45.83699,Private,190648.97,Some-college,10.160587,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1121.9344,97.75526,41.032246,United-States,<=50K
51.717304,Private,291909.53,HS-grad,10.160627,Divorced,Other-service,Not-in-family,White,Male,1116.8533,97.754524,40.98013,United-States,<=50K
51.693443,Private,227094.28,Some-college,10.162322,Divorced,Craft-repair,Not-in-family,White,Male,1124.3328,97.758156,43.545025,United-States,<=50K
38.62296,Private,190635.52,HS-grad,10.160584,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7776,97.779976,40.98122,United-States,<=50K
38.62201,Private,277153.94,Some-college,10.160598,Never-married,Adm-clerical,Not-in-family,Black,Male,1116.7633,97.75489,40.980408,United-States,<=50K
51.60955,Private,190635.5,Some-college,10.160634,Divorced,Craft-repair,Not-in-family,White,Male,1120.9257,97.75664,40.981922,United-States,<=50K
51.717304,Private,190643.9,HS-grad,10.222823,Divorced,Sales,Not-in-family,White,Male,1120.7117,97.8623,52.828995,United-States,<=50K
49.28279,Private,292389.0,HS-grad,10.161095,Separated,Adm-clerical,Own-child,White,Male,1116.7394,97.75448,40.980125,United-States,<=50K
38.621292,Private,190646.56,Some-college,10.1606245,Never-married,Other-service,Not-in-family,White,Female,1116.7677,97.75458,40.980152,United-States,<=50K
51.71731,Private,190685.38,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.4323,97.75494,40.98038,United-States,<=50K
38.621624,Private,190837.08,Some-college,10.160604,Never-married,Craft-repair,Not-in-family,White,Male,1119.0923,97.75482,47.04207,United-States,<=50K
44.58327,Private,190645.92,HS-grad,10.163272,Married-civ-spouse,Exec-managerial,Husband,White,Male,1214.0706,97.83105,52.841583,United-States,<=50K
38.622654,Private,190693.5,Some-college,10.160733,Never-married,Adm-clerical,Not-in-family,Black,Female,1116.8011,97.75453,44.98458,United-States,<=50K
38.633053,Private,293131.5,Some-college,10.163435,Divorced,Exec-managerial,Not-in-family,White,Female,1117.2245,97.75448,52.80479,United-States,>50K
38.62169,Private,263583.56,Assoc-voc,10.935337,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.8077,97.77172,40.980217,United-States,<=50K
38.631165,Private,190696.89,Assoc-voc,11.0439825,Divorced,Other-service,Not-in-family,Black,Male,1118.7113,97.790436,40.981144,United-States,<=50K
38.62117,Private,293135.56,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1117.6492,97.75448,40.980198,United-States,<=50K
40.483986,Private,190636.14,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.764,524.21027,40.98276,United-States,>50K
49.440754,Private,190639.56,HS-grad,10.16059,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.9818,97.75448,40.980392,United-States,<=50K
51.71719,Private,190781.14,HS-grad,10.257976,Divorced,Exec-managerial,Not-in-family,White,Female,1144.9642,97.76738,41.143272,United-States,<=50K
45.784874,Private,225221.0,HS-grad,10.160605,Married-civ-spouse,Exec-managerial,Husband,White,Male,1118.2653,98.130775,40.98905,United-States,<=50K
51.716373,Local-gov,289462.72,Some-college,10.161336,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.1943,97.76084,40.98068,United-States,<=50K
38.628284,Private,190635.42,Some-college,10.160614,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1116.7429,97.7568,40.980095,United-States,<=50K
38.62126,Private,190635.55,Bachelors,12.7126465,Never-married,Prof-specialty,Own-child,White,Female,1122.4888,97.7545,40.980175,United-States,<=50K
51.716675,Private,293142.38,Bachelors,12.688997,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.8472,97.75452,40.98082,United-States,>50K
38.62152,Private,190635.52,Bachelors,12.095928,Never-married,Sales,Not-in-family,White,Male,1116.7404,97.75479,40.993195,United-States,<=50K
38.62144,Private,201490.69,Assoc-acdm,12.331353,Never-married,Sales,Own-child,White,Male,1117.063,97.75448,47.240704,United-States,<=50K
51.715828,Private,190636.06,Bachelors,12.712288,Married-civ-spouse,Prof-specialty,Husband,White,Male,1117.036,97.7911,40.980217,United-States,<=50K
38.623375,Private,293139.28,HS-grad,10.160585,Married-civ-spouse,Exec-managerial,Husband,White,Male,1118.1995,97.75714,41.012665,United-States,<=50K
38.621193,Private,190635.47,HS-grad,10.160593,Never-married,Sales,Own-child,White,Male,1117.168,97.754486,40.984543,United-States,<=50K
51.63002,Private,293138.75,HS-grad,10.160911,Married-civ-spouse,Adm-clerical,Wife,White,Female,1394.7247,97.75452,40.980305,United-States,<=50K
51.716057,Private,190647.11,Bachelors,12.7126465,Married-civ-spouse,Prof-specialty,Husband,White,Male,1127.0913,97.75479,40.98017,United-States,<=50K
51.712433,Private,190635.45,Some-college,10.160845,Widowed,Adm-clerical,Unmarried,White,Female,1116.9404,97.7555,40.980297,United-States,<=50K
38.621346,Private,190635.52,HS-grad,10.160587,Never-married,Transport-moving,Own-child,White,Male,1116.7834,97.75448,52.842667,United-States,<=50K
38.621216,Private,193250.4,Some-college,10.161075,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.807,97.75523,40.980095,United-States,<=50K
38.621136,Private,292293.25,Some-college,10.160585,Never-married,Adm-clerical,Not-in-family,White,Female,1116.7452,97.75449,40.980106,United-States,<=50K
38.623615,Private,190646.84,Some-college,10.216873,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,1116.8617,97.777336,40.98029,United-States,>50K
48.645405,Private,292689.75,Bachelors,12.712647,Divorced,Prof-specialty,Not-in-family,White,Female,1119.5896,97.755,40.984543,United-States,>50K
51.71306,Private,190653.81,Bachelors,12.712647,Divorced,Prof-specialty,Not-in-family,White,Female,2089.6797,97.75544,40.982887,United-States,>50K
38.621193,Private,191340.72,Bachelors,12.378926,Never-married,Other-service,Not-in-family,White,Female,1117.7446,97.97689,40.98113,United-States,<=50K
44.142677,Private,228043.98,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.893,97.80197,41.120174,United-States,<=50K
