0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.6255,Private,190635.94,HS-grad,10.160844,Never-married,Craft-repair,Unmarried,White,Male,1118.462,98.32223,40.996273,United-States,<=50K
50.981415,Private,288824.44,HS-grad,10.224505,Married-civ-spouse,Sales,Husband,White,Female,1232.6956,97.770294,41.76854,United-States,<=50K
43.274345,Private,190635.77,Some-college,10.1740265,Married-civ-spouse,Exec-managerial,Husband,White,Male,1168.1658,97.7937,41.706493,United-States,>50K
38.62133,Private,214915.48,Some-college,10.160612,Never-married,Craft-repair,Own-child,White,Male,1122.019,97.904175,41.221413,United-States,<=50K
38.675438,Private,190637.72,Some-college,10.161004,Married-civ-spouse,Farming-fishing,Husband,White,Male,1117.7965,97.754944,52.842686,United-States,<=50K
38.648254,Private,211350.2,Some-college,10.161017,Never-married,Other-service,Unmarried,White,Female,1118.352,97.885925,40.98087,United-States,<=50K
38.621334,Private,190635.5,HS-grad,10.201263,Never-married,Craft-repair,Own-child,White,Male,1117.0292,98.04898,42.533142,United-States,<=50K
38.6211,Private,264706.47,Some-college,10.162598,Married-civ-spouse,Prof-specialty,Husband,White,Male,1119.9769,97.76342,41.184727,United-States,>50K
38.64942,Private,190981.83,Some-college,10.160664,Divorced,Craft-repair,Unmarried,White,Male,1116.9663,97.85084,41.03771,United-States,<=50K
44.705387,Private,190724.9,Bachelors,12.7126465,Married-civ-spouse,Sales,Husband,White,Male,1123.3315,98.90544,41.02385,United-States,>50K
51.716312,Private,193961.9,Bachelors,12.7126255,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7455,97.76286,40.980675,United-States,<=50K
38.621872,Private,190635.45,Some-college,10.164782,Never-married,Prof-specialty,Not-in-family,White,Female,1116.8463,97.75584,40.98009,United-States,<=50K
38.621372,Private,292944.4,Some-college,10.610981,Divorced,Craft-repair,Husband,White,Male,1116.773,97.75614,52.70581,United-States,<=50K
38.62157,Private,231018.3,Some-college,10.166493,Never-married,Other-service,Own-child,White,Female,1121.1646,97.759125,41.38988,United-States,<=50K
51.713284,Private,192284.75,Some-college,10.17423,Married-civ-spouse,Sales,Husband,White,Male,1395.0231,97.75694,52.842697,United-States,<=50K
45.517612,Private,190635.83,Some-college,10.160586,Married-civ-spouse,Other-service,Husband,White,Male,1117.9779,97.758675,40.980232,United-States,>50K
51.717163,Private,293126.44,Bachelors,12.62482,Married-civ-spouse,Exec-managerial,Husband,White,Male,3178.9429,97.77091,40.980347,United-States,>50K
38.622063,Private,190736.42,HS-grad,10.160603,Married-civ-spouse,Craft-repair,Husband,White,Male,1120.0924,97.757484,41.005516,United-States,<=50K
51.717247,Private,293140.4,HS-grad,10.163317,Married-civ-spouse,Sales,Husband,White,Male,2878.2368,97.7569,42.753716,United-States,<=50K
51.717308,Private,190668.72,Some-college,10.161041,Married-civ-spouse,Exec-managerial,Husband,White,Male,1129.2225,97.78777,40.980503,United-States,>50K
38.621574,Private,293067.88,Some-college,10.166934,Never-married,Craft-repair,Not-in-family,White,Male,1118.3096,97.7632,40.98019,United-States,<=50K
38.9164,Private,190699.23,HS-grad,10.160675,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1117.6741,97.75508,40.993645,United-States,<=50K
38.621548,Private,219255.27,Bachelors,12.712647,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7996,97.84325,41.058628,United-States,<=50K
46.6107,Private,287635.72,Bachelors,12.706804,Divorced,Adm-clerical,Wife,White,Female,1116.8711,97.810684,40.980137,United-States,<=50K
46.559826,Private,190726.12,HS-grad,10.973488,Divorced,Transport-moving,Not-in-family,White,Male,1126.5521,97.86366,52.842552,United-States,<=50K
38.754955,Private,190639.39,Bachelors,12.712599,Married-civ-spouse,Prof-specialty,Husband,White,Male,1295.1919,97.76502,52.842407,United-States,<=50K
39.642303,Private,190636.05,Some-college,10.160592,Never-married,Machine-op-inspct,Not-in-family,White,Female,1116.7853,97.76145,40.980114,United-States,<=50K
51.71727,Private,198210.88,HS-grad,10.160661,Married-civ-spouse,Exec-managerial,Husband,White,Female,1181.899,97.90879,40.980885,United-States,<=50K
38.649662,Private,190635.8,Some-college,10.162203,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7533,97.82144,40.980183,United-States,<=50K
38.62117,Private,288102.1,Some-college,10.160714,Never-married,Other-service,Not-in-family,White,Female,1116.8075,97.76715,40.980286,United-States,<=50K
49.35652,Private,190637.22,Assoc-voc,12.12009,Divorced,Adm-clerical,Wife,White,Female,1117.2677,97.81105,40.984886,United-States,<=50K
38.62123,Private,190652.55,Some-college,10.160914,Married-civ-spouse,Prof-specialty,Husband,White,Male,1220.3374,97.80309,40.980846,United-States,>50K
38.6295,Private,280582.75,HS-grad,10.170982,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.9135,97.75448,40.986248,United-States,<=50K
45.604305,Private,190635.86,Assoc-voc,12.077723,Divorced,Craft-repair,Not-in-family,White,Male,1117.5594,98.04308,40.980328,United-States,<=50K
43.954437,Private,190645.89,HS-grad,10.294938,Divorced,Sales,Unmarried,White,Female,1117.3387,97.89119,40.981384,United-States,<=50K
38.622612,Private,190646.78,Some-college,10.310215,Never-married,Sales,Unmarried,White,Female,1118.4283,97.7779,40.980194,United-States,<=50K
51.71731,Private,190637.3,Some-college,10.161266,Divorced,Exec-managerial,Not-in-family,White,Male,1116.9003,98.15717,40.980236,United-States,<=50K
38.642124,Private,190637.12,Bachelors,12.711744,Married-civ-spouse,Prof-specialty,Husband,White,Male,4705.5503,97.754524,40.98011,United-States,<=50K
38.621872,Private,190655.42,Some-college,10.181458,Never-married,Exec-managerial,Own-child,White,Female,1118.0253,97.76662,49.737133,United-States,<=50K
51.612587,Private,190642.72,Assoc-voc,11.219687,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.9872,97.77595,40.990227,United-States,>50K
38.643864,Private,234248.56,Assoc-acdm,11.4078455,Never-married,Exec-managerial,Not-in-family,White,Female,1135.2338,97.8792,41.08814,United-States,<=50K
51.71731,Private,266177.66,HS-grad,10.165326,Widowed,Exec-managerial,Not-in-family,White,Male,1117.5636,97.759026,40.980145,United-States,<=50K
51.568764,Private,190635.42,Bachelors,12.712607,Married-civ-spouse,Transport-moving,Husband,White,Male,1161.3752,97.76252,52.842667,United-States,<=50K
38.621826,Private,190641.25,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Female,1117.1924,97.75509,41.00399,United-States,<=50K
42.01057,Private,221997.86,Bachelors,12.712639,Married-civ-spouse,Prof-specialty,Wife,White,Female,1117.1133,98.01044,41.64878,United-States,<=50K
51.716763,Private,193921.84,Some-college,10.160588,Never-married,Handlers-cleaners,Not-in-family,White,Female,1116.7955,97.760254,40.98009,United-States,<=50K
40.478607,Private,255063.08,Some-college,10.165393,Never-married,Sales,Unmarried,White,Male,1117.6583,97.759995,40.98897,United-States,<=50K
38.621296,Private,200638.28,Bachelors,12.34187,Married-civ-spouse,Adm-clerical,Wife,White,Female,1117.0076,97.76219,46.983627,United-States,<=50K
38.621357,Private,190665.67,Some-college,10.198903,Never-married,Exec-managerial,Unmarried,White,Female,1117.0782,97.97906,42.184006,United-States,>50K
38.660496,Local-gov,190791.16,Some-college,10.160593,Never-married,Machine-op-inspct,Unmarried,White,Female,1117.667,97.75473,52.30126,United-States,<=50K
42.0162,Private,190635.6,HS-grad,10.183278,Married-civ-spouse,Adm-clerical,Husband,White,Male,1117.3422,97.76268,41.000816,United-States,<=50K
51.301567,Private,190661.56,HS-grad,10.1615505,Widowed,Exec-managerial,Unmarried,White,Female,1139.6323,97.89234,40.981293,United-States,<=50K
38.62173,Private,194770.19,Some-college,10.160745,Never-married,Tech-support,Not-in-family,White,Male,1116.9735,97.80825,40.980095,United-States,<=50K
38.6217,Private,190638.12,Some-college,10.558561,Married-civ-spouse,Prof-specialty,Wife,White,Female,1224.767,97.75711,40.98009,United-States,>50K
51.451508,Private,190707.16,Bachelors,12.712427,Married-civ-spouse,Prof-specialty,Wife,White,Female,1117.3728,97.89215,40.980366,United-States,<=50K
38.64672,Private,290649.94,Some-college,10.190285,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1117.1774,97.76543,40.985157,United-States,<=50K
51.0811,Private,190766.88,Some-college,10.160928,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7574,97.758675,40.984158,United-States,>50K
40.32204,Private,200865.28,Some-college,10.160656,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.989,97.80396,52.834763,United-States,<=50K
38.624516,Private,190636.6,Bachelors,11.854179,Married-civ-spouse,Exec-managerial,Husband,White,Male,1117.0555,97.7687,40.980133,United-States,>50K
44.793083,Private,190638.33,Bachelors,12.712432,Married-civ-spouse,Exec-managerial,Husband,White,Male,1118.307,98.75301,46.496872,United-States,<=50K
38.686924,Local-gov,199758.12,Some-college,10.160743,Never-married,Protective-serv,Not-in-family,White,Male,1116.8258,97.761826,40.980103,United-States,<=50K
51.703625,Private,190653.2,Bachelors,12.697669,Married-civ-spouse,Exec-managerial,Husband,White,Male,1117.0696,97.81615,51.42918,United-States,<=50K
