0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.795578,Private,293142.38,HS-grad,10.164253,Separated,Sales,Not-in-family,White,Male,1116.7571,97.75448,52.833992,United-States,<=50K
38.621178,Private,190660.23,Some-college,10.160585,Separated,Machine-op-inspct,Unmarried,White,Male,1116.8125,97.75448,44.715744,United-States,<=50K
45.31968,Private,191346.34,HS-grad,10.160588,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.3961,97.75631,40.980247,United-States,<=50K
38.621456,Private,190635.62,Some-college,10.160633,Never-married,Transport-moving,Not-in-family,White,Female,1117.2239,97.754486,52.83831,United-States,<=50K
38.621147,Private,190639.92,Bachelors,12.711611,Married-civ-spouse,Prof-specialty,Husband,White,Male,1203.4838,97.76195,40.9809,United-States,>50K
38.632313,Private,190635.56,Some-college,10.160586,Divorced,Other-service,Not-in-family,Black,Female,1116.7726,97.7764,40.980385,United-States,<=50K
38.621647,Private,191821.5,Some-college,10.160588,Divorced,Other-service,Unmarried,White,Female,1118.9829,97.7551,40.986237,United-States,<=50K
45.480408,Private,190659.88,Some-college,10.160598,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1116.743,97.75584,40.980133,United-States,<=50K
45.04519,Private,192475.69,Some-college,10.160718,Married-civ-spouse,Exec-managerial,Husband,White,Male,1125.9883,97.87295,46.876385,United-States,>50K
38.6216,Private,190776.62,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Female,1116.7432,97.754684,41.01208,United-States,<=50K
51.714138,Private,190719.95,Bachelors,12.043253,Divorced,Prof-specialty,Not-in-family,White,Female,1116.7576,97.76866,40.98038,United-States,<=50K
41.012863,Private,208121.2,Assoc-voc,11.220646,Married-civ-spouse,Craft-repair,Husband,White,Male,1117.0878,97.75457,40.98266,United-States,<=50K
51.717297,Private,190635.98,HS-grad,10.160619,Widowed,Other-service,Not-in-family,White,Female,1116.7417,97.75528,40.980118,United-States,<=50K
43.928688,Private,190699.64,HS-grad,10.16061,Married-civ-spouse,Craft-repair,Husband,White,Male,1118.766,97.92384,44.47363,United-States,<=50K
44.028175,State-gov,190644.08,Bachelors,12.712647,Divorced,Prof-specialty,Not-in-family,White,Male,1116.7456,97.7563,40.981113,United-States,<=50K
40.687874,Private,197690.58,Assoc-voc,10.406329,Married-civ-spouse,Exec-managerial,Husband,White,Male,1151.6792,98.31249,40.985004,United-States,<=50K
38.621128,Private,231293.14,Some-college,10.160613,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1117.9465,97.75448,40.995228,United-States,<=50K
38.62289,Private,190635.95,Some-college,10.160627,Divorced,Transport-moving,Not-in-family,White,Male,1116.7533,97.76367,51.97397,United-States,<=50K
49.98957,Private,293099.38,Some-college,10.163285,Married-civ-spouse,Craft-repair,Husband,White,Male,1119.4797,97.75448,40.982903,United-States,>50K
38.6214,Private,190640.08,HS-grad,10.160607,Separated,Transport-moving,Not-in-family,White,Male,4660.4,97.75448,52.836052,United-States,<=50K
47.214504,Private,190635.55,Assoc-voc,10.933352,Divorced,Other-service,Not-in-family,White,Male,1136.0795,97.780815,40.9813,United-States,<=50K
38.6211,Private,190636.33,Some-college,10.160587,Never-married,Craft-repair,Own-child,White,Male,1116.7393,97.75448,40.98009,United-States,<=50K
47.204704,Private,190706.67,Assoc-voc,10.673625,Divorced,Adm-clerical,Unmarried,Black,Female,1125.6835,97.75763,42.40356,United-States,<=50K
38.621784,Private,293088.2,Some-college,10.160697,Never-married,Craft-repair,Not-in-family,White,Male,1116.815,97.75448,52.84212,United-States,<=50K
47.17147,Private,190638.47,Some-college,10.176901,Divorced,Other-service,Unmarried,White,Male,1117.0597,98.23591,40.980415,United-States,<=50K
38.621254,Private,292990.84,HS-grad,10.160611,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.8107,97.75448,41.064377,United-States,<=50K
51.27914,Private,191954.02,HS-grad,10.16307,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7699,97.75681,40.98019,United-States,<=50K
51.706573,Private,190635.4,Some-college,10.16059,Separated,Handlers-cleaners,Unmarried,White,Female,1116.7393,97.754776,40.980095,United-States,<=50K
49.936592,Private,190656.58,HS-grad,10.160694,Married-civ-spouse,Other-service,Wife,White,Female,1118.8768,97.82515,40.980442,United-States,<=50K
