0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.621128,Private,190639.28,HS-grad,10.322212,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.742,97.89499,40.98031,United-States,<=50K
38.625088,Private,190640.02,HS-grad,10.1605835,Married-civ-spouse,Sales,Husband,White,Male,1116.7393,97.75448,52.842705,United-States,<=50K
38.6211,Private,190786.75,Bachelors,10.955131,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.7395,97.75529,40.981712,United-States,<=50K
51.71731,Private,190635.42,HS-grad,10.1605835,Married-civ-spouse,Sales,Husband,White,Male,1116.7393,97.75448,40.98009,United-States,<=50K
48.9296,Private,190637.78,Some-college,10.160604,Married-civ-spouse,Other-service,Husband,White,Female,2745.6016,98.13482,40.980408,United-States,>50K
38.621105,Private,190636.5,HS-grad,10.160588,Never-married,Craft-repair,Husband,White,Male,1116.7393,97.75448,40.983376,United-States,<=50K
38.62152,Private,293142.38,HS-grad,10.773357,Never-married,Adm-clerical,Not-in-family,White,Male,1117.5001,97.87236,40.98416,United-States,<=50K
45.905964,Private,190640.23,Bachelors,12.71259,Divorced,Prof-specialty,Not-in-family,White,Female,1116.7401,97.7545,41.67287,United-States,<=50K
51.717297,Private,190638.31,Some-college,10.160585,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7507,97.75448,41.637516,United-States,<=50K
51.71727,Private,190635.7,Some-college,10.1605835,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.980095,United-States,<=50K
38.98531,Private,190718.31,Bachelors,12.697321,Married-civ-spouse,Prof-specialty,Husband,White,Male,1117.012,97.88586,40.997383,United-States,<=50K
51.717274,Private,239209.3,HS-grad,10.160595,Divorced,Other-service,Not-in-family,White,Female,1116.9332,97.754524,40.980114,United-States,<=50K
51.717228,Private,190664.1,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7393,97.75448,40.98119,United-States,<=50K
38.94913,Private,196323.56,Some-college,10.161504,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7545,525.4713,41.09611,United-States,>50K
38.6262,Private,190636.4,HS-grad,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7393,97.75448,40.986168,United-States,<=50K
38.621117,Private,219496.11,HS-grad,10.160586,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.743,97.75449,50.111267,United-States,<=50K
38.621143,Private,190636.05,HS-grad,10.160585,Never-married,Craft-repair,Not-in-family,White,Male,1116.7396,97.75448,40.98065,United-States,<=50K
38.621445,Private,223375.05,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Male,1116.7393,97.754486,40.98285,United-States,<=50K
38.621223,Private,192272.25,Bachelors,12.663198,Never-married,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.980118,United-States,<=50K
38.621105,Private,190635.5,HS-grad,10.160635,Never-married,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.62112,Private,190660.75,Some-college,10.161183,Never-married,Adm-clerical,Unmarried,White,Female,1116.8351,97.75471,40.98009,United-States,<=50K
38.81026,Private,190643.36,HS-grad,10.160606,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.783,97.75565,51.31138,United-States,<=50K
38.62112,Private,229887.44,HS-grad,10.160601,Never-married,Other-service,Own-child,White,Male,1117.6829,97.75615,40.980114,United-States,<=50K
38.621113,Private,190640.02,Some-college,10.160584,Never-married,Adm-clerical,Own-child,White,Female,1117.0594,97.75448,40.98009,United-States,<=50K
38.6242,Private,190636.03,HS-grad,10.1605835,Never-married,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.9801,United-States,<=50K
51.717274,Private,190636.45,Some-college,10.1605835,Married-civ-spouse,Other-service,Not-in-family,White,Female,1116.7494,97.75448,40.98012,United-States,<=50K
38.648056,Private,293142.38,HS-grad,10.161399,Married-civ-spouse,Craft-repair,Husband,White,Male,1346.4043,98.23447,41.20778,United-States,>50K
38.621105,Private,291531.88,HS-grad,10.1605835,Never-married,Craft-repair,Own-child,White,Male,1116.7393,97.75448,40.98009,United-States,<=50K
38.694824,Private,190647.28,Bachelors,12.68552,Married-civ-spouse,Exec-managerial,Husband,White,Male,4999.8633,97.7853,52.726913,United-States,>50K
51.71731,Private,190635.45,HS-grad,10.1605835,Married-civ-spouse,Exec-managerial,Husband,White,Male,8447.547,97.75448,41.179108,United-States,<=50K
39.056355,Private,293141.78,HS-grad,10.160669,Never-married,Adm-clerical,Unmarried,White,Female,1116.7427,106.91811,40.980095,United-States,<=50K
38.626766,Private,190640.77,HS-grad,10.198691,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.9232,98.53655,52.50696,United-States,>50K
48.501015,Private,190647.14,Bachelors,11.26981,Married-civ-spouse,Exec-managerial,Husband,White,Male,1121.335,97.86632,46.59769,United-States,>50K
38.62124,Private,190665.97,HS-grad,10.1605835,Never-married,Other-service,Own-child,White,Male,1116.7826,97.75448,40.980137,United-States,<=50K
51.311104,Private,190636.55,Bachelors,12.565456,Married-civ-spouse,Exec-managerial,Husband,White,Male,8755.725,97.75476,41.12686,United-States,>50K
38.621128,Private,190636.6,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Male,1116.7393,97.75448,40.982437,United-States,<=50K
51.065964,Private,190638.45,Some-college,10.1605835,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.755,97.75448,40.9802,United-States,<=50K
38.62111,Private,190649.61,HS-grad,10.1605835,Never-married,Craft-repair,Husband,White,Male,1116.7393,97.75448,40.9801,United-States,<=50K
40.672848,Private,190639.83,Bachelors,11.46306,Married-civ-spouse,Exec-managerial,Husband,White,Male,1119.7424,98.47559,40.990482,United-States,>50K
