0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.62127,Private,190635.45,HS-grad,10.1605835,Never-married,Craft-repair,Own-child,White,Male,1116.8112,97.75452,40.980534,United-States,<=50K
41.023666,Private,190635.73,Some-college,10.160586,Divorced,Machine-op-inspct,Not-in-family,White,Male,1117.4547,97.75798,41.014175,United-States,<=50K
38.622185,Private,190636.52,Bachelors,12.711643,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.8042,97.75448,41.235016,United-States,<=50K
38.62131,Private,190635.44,Some-college,10.160584,Never-married,Other-service,Own-child,White,Male,1116.7396,97.75448,40.980095,United-States,<=50K
38.621174,Private,190635.5,HS-grad,10.160584,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7627,106.00354,40.982746,United-States,<=50K
38.621437,Private,190820.55,Assoc-acdm,11.357018,Married-civ-spouse,Sales,Husband,White,Male,1116.7653,97.755646,41.564804,United-States,<=50K
38.62138,Private,190635.42,HS-grad,10.160616,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.788,97.754745,40.99004,United-States,<=50K
39.176674,Private,190635.42,Some-college,10.160584,Married-civ-spouse,Other-service,Husband,White,Male,1116.7411,97.75556,40.9804,United-States,<=50K
38.621223,Private,190645.2,HS-grad,10.163687,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7394,97.754486,43.474094,United-States,<=50K
48.628403,Private,190636.48,Some-college,10.160584,Separated,Adm-clerical,Unmarried,White,Female,1116.7395,97.75449,40.980793,United-States,<=50K
44.542374,Private,190635.78,Bachelors,12.707645,Married-civ-spouse,Craft-repair,Husband,White,Male,1118.5896,97.75927,43.6172,United-States,<=50K
38.62115,Private,190635.98,Some-college,10.1786995,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.8527,97.77434,41.972813,United-States,>50K
38.621166,Private,190660.78,Bachelors,12.712601,Never-married,Prof-specialty,Own-child,Black,Male,1116.7456,97.75448,40.980167,United-States,<=50K
38.721783,Private,190668.83,HS-grad,10.161133,Married-civ-spouse,Exec-managerial,Husband,White,Male,1117.9318,99.66237,52.28754,United-States,>50K
51.284203,Private,190635.88,Bachelors,12.081557,Divorced,Prof-specialty,Unmarried,White,Female,1116.7473,97.75548,40.980453,United-States,>50K
38.622017,Private,190635.8,Some-college,10.160585,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,1116.7413,97.75497,40.984447,United-States,<=50K
38.621307,Private,190636.23,Bachelors,12.696356,Never-married,Prof-specialty,Not-in-family,White,Male,1117.2853,97.76344,40.980476,United-States,<=50K
38.669247,Private,268285.2,Assoc-acdm,11.841965,Married-civ-spouse,Prof-specialty,Wife,White,Female,1681.6465,98.88497,40.984425,United-States,>50K
41.541214,Private,191119.94,Some-college,10.160762,Married-civ-spouse,Exec-managerial,Husband,White,Male,1117.668,520.93066,48.267475,United-States,>50K
45.506733,Private,190635.6,Bachelors,12.711917,Married-civ-spouse,Prof-specialty,Husband,White,Male,8481.89,97.75998,40.988724,United-States,>50K
38.65156,Private,190641.69,Some-college,10.1606655,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7959,97.75448,40.980362,United-States,<=50K
38.621384,Private,190635.45,Some-college,10.1605835,Never-married,Other-service,Own-child,White,Male,1116.8951,97.75448,41.3868,United-States,<=50K
38.62364,Private,293142.38,Some-college,10.160638,Never-married,Exec-managerial,Not-in-family,White,Female,1117.1471,97.75448,52.83241,United-States,<=50K
42.714714,Private,288505.78,Bachelors,12.17387,Divorced,Prof-specialty,Not-in-family,White,Female,2115.7595,98.11338,41.0085,United-States,>50K
38.621582,Private,190644.69,Bachelors,12.711618,Never-married,Prof-specialty,Not-in-family,White,Male,1116.8413,97.79474,40.981995,United-States,<=50K
38.876427,Private,190635.45,Some-college,10.160892,Married-civ-spouse,Exec-managerial,Husband,White,Male,1118.6396,97.76806,40.98414,United-States,>50K
38.621662,Private,274643.3,Some-college,10.74701,Never-married,Adm-clerical,Own-child,White,Female,1116.776,97.75448,40.980206,United-States,<=50K
38.65836,Private,222066.88,Some-college,10.232512,Married-civ-spouse,Craft-repair,Husband,Black,Male,1118.4861,97.754814,40.99132,United-States,<=50K
51.71531,Private,190636.47,Some-college,10.19705,Never-married,Sales,Not-in-family,Black,Male,1131.7096,97.75647,42.420074,United-States,<=50K
38.6236,Private,190970.2,Bachelors,12.365738,Never-married,Exec-managerial,Not-in-family,White,Male,1117.1969,97.75448,52.842705,United-States,<=50K
42.783436,Private,190635.42,Some-college,10.626544,Divorced,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.980125,United-States,<=50K
51.71708,Private,190809.56,Some-college,10.160598,Divorced,Craft-repair,Not-in-family,White,Male,1116.7399,97.75512,40.98024,United-States,<=50K
51.71723,Private,191030.4,HS-grad,10.160596,Divorced,Other-service,Unmarried,Black,Female,1116.7429,97.755325,40.98012,United-States,<=50K
51.71731,Private,190647.5,Some-college,10.1605835,Married-civ-spouse,Sales,Husband,White,Male,1116.7438,97.7545,40.98185,United-States,<=50K
38.62136,Private,190813.23,Some-college,10.1605835,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1116.7415,97.7545,41.00721,United-States,<=50K
38.62125,Private,190635.55,Some-college,10.160591,Never-married,Other-service,Own-child,White,Female,1297.317,97.75448,40.980103,United-States,<=50K
38.622215,Private,190635.53,Bachelors,12.7126465,Married-civ-spouse,Prof-specialty,Husband,White,Male,1118.0128,97.754616,40.98293,United-States,<=50K
51.715485,Private,224378.84,Bachelors,12.7075,Divorced,Prof-specialty,Unmarried,White,Male,1137.5232,97.75563,51.35611,United-States,>50K
38.622063,Private,190639.2,Assoc-acdm,11.624975,Never-married,Adm-clerical,Unmarried,Black,Female,1121.3329,97.75448,41.121548,United-States,<=50K
45.115738,Private,190635.92,Some-college,10.1606655,Divorced,Craft-repair,Not-in-family,White,Male,1116.7638,97.86644,40.98221,United-States,<=50K
38.62139,Private,190637.05,Some-college,10.1605835,Separated,Adm-clerical,Unmarried,White,Female,1116.7393,97.75448,40.99674,United-States,<=50K
49.900322,Private,290636.25,Some-college,10.160668,Married-civ-spouse,Exec-managerial,Wife,White,Male,8604.371,97.84459,46.897606,United-States,>50K
38.621357,Private,190635.6,Bachelors,12.558533,Never-married,Other-service,Own-child,White,Male,1116.7455,97.75448,40.980167,United-States,<=50K
48.69812,Private,190759.3,Bachelors,12.709743,Married-civ-spouse,Craft-repair,Husband,White,Male,1150.552,97.75491,47.19647,United-States,>50K
38.62112,Private,190770.62,Bachelors,10.797239,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.7393,97.75448,40.980106,United-States,<=50K
51.71731,Private,190640.06,Some-college,10.16061,Widowed,Sales,Not-in-family,White,Male,1116.8995,97.754616,40.980114,United-States,<=50K
38.6234,Private,190752.0,Some-college,10.160682,Divorced,Adm-clerical,Unmarried,White,Female,1116.7501,97.75673,40.98011,United-States,<=50K
38.622105,Private,190638.56,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Wife,White,Female,1142.0112,97.75448,42.05356,United-States,<=50K
38.622375,Private,190703.83,Some-college,10.160592,Never-married,Exec-managerial,Not-in-family,White,Male,1116.7509,97.75448,52.842705,United-States,<=50K
38.62114,Private,213305.06,Some-college,10.160584,Never-married,Adm-clerical,Own-child,White,Female,1116.7572,97.75448,40.98009,United-States,<=50K
38.62127,Private,190635.44,HS-grad,10.160614,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.8032,97.77825,40.981514,United-States,<=50K
43.754692,Private,190635.4,Some-college,10.1605835,Married-civ-spouse,Adm-clerical,Wife,White,Female,1116.8593,97.754486,40.98022,United-States,<=50K
