0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.621357,Private,293142.38,HS-grad,10.16059,Married-civ-spouse,Farming-fishing,Husband,White,Male,1116.7694,97.75521,52.82883,United-States,<=50K
38.621544,Private,190635.75,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Female,1116.7393,97.75448,52.842705,United-States,<=50K
38.67195,Private,190636.25,HS-grad,10.160783,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7456,97.7791,41.41797,United-States,<=50K
40.970345,Private,291052.2,Bachelors,12.712641,Married-civ-spouse,Prof-specialty,Husband,White,Male,1286.9935,97.76296,41.27945,United-States,>50K
38.648014,Private,190635.72,Bachelors,12.440094,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.789,98.67017,40.983295,United-States,<=50K
38.622112,Private,190635.44,Bachelors,12.712646,Never-married,Exec-managerial,Not-in-family,White,Male,1116.7411,97.75448,40.980736,United-States,<=50K
38.621544,Private,190635.4,Some-college,10.1605835,Never-married,Other-service,Not-in-family,White,Female,1116.7393,97.75448,40.98009,United-States,<=50K
38.62255,Private,190636.08,Some-college,10.161403,Divorced,Adm-clerical,Unmarried,White,Female,1116.7396,97.788956,40.980114,United-States,<=50K
51.71731,Private,190636.69,Some-college,10.160584,Divorced,Exec-managerial,Not-in-family,White,Male,1116.7394,97.75448,52.397064,United-States,>50K
45.034298,Private,293142.38,Some-college,10.160604,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1187.369,97.77501,52.822365,United-States,<=50K
43.134766,Private,190656.12,HS-grad,10.16119,Divorced,Exec-managerial,Not-in-family,White,Male,1128.6002,97.75501,52.842705,United-States,>50K
38.62387,Private,190639.73,Bachelors,12.631075,Married-civ-spouse,Exec-managerial,Husband,White,Male,1119.3217,130.99805,41.741627,United-States,>50K
38.62269,Private,226408.38,Bachelors,11.698209,Never-married,Sales,Not-in-family,White,Male,1116.74,97.754585,41.006706,United-States,<=50K
38.621105,Private,190635.44,HS-grad,10.160585,Never-married,Handlers-cleaners,Own-child,White,Male,1116.7393,97.75448,40.98009,United-States,<=50K
38.62142,Private,190635.42,Some-college,10.1605835,Never-married,Other-service,Own-child,White,Male,1116.7882,97.75448,40.98039,United-States,<=50K
38.626118,Private,190635.6,Bachelors,12.348774,Never-married,Exec-managerial,Not-in-family,White,Male,1116.7456,97.87286,40.984425,United-States,<=50K
38.6211,Private,190636.12,HS-grad,10.160615,Never-married,Craft-repair,Own-child,White,Male,1116.7393,97.75448,40.98024,United-States,<=50K
