0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.48573,Local-gov,190640.14,Some-college,10.160736,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.7394,97.75448,51.545082,United-States,<=50K
40.771347,Private,190655.77,Some-college,10.1605835,Separated,Machine-op-inspct,Unmarried,White,Female,1117.1989,97.75448,40.986164,United-States,<=50K
38.622883,Private,293142.38,Bachelors,12.712647,Never-married,Prof-specialty,Own-child,White,Male,1116.7393,97.75448,41.005127,United-States,<=50K
38.660255,Private,190635.52,Bachelors,11.887571,Married-civ-spouse,Sales,Husband,White,Male,1117.4221,97.8239,40.982494,United-States,<=50K
38.621586,Private,190635.69,HS-grad,10.160586,Married-civ-spouse,Sales,Husband,White,Male,1117.1521,97.75482,52.69477,United-States,<=50K
38.62114,Private,201918.11,Some-college,10.160584,Separated,Adm-clerical,Not-in-family,White,Female,1116.7393,97.75448,40.980103,United-States,<=50K
38.62111,Private,190635.44,Some-college,10.160584,Never-married,Other-service,Own-child,White,Male,1116.7393,97.75448,40.98009,United-States,<=50K
38.630806,Private,200792.75,Some-college,10.160625,Divorced,Adm-clerical,Unmarried,White,Male,1116.7563,97.83099,40.98055,United-States,<=50K
47.626095,Private,190641.84,Some-college,10.160691,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.8079,97.76866,40.980675,United-States,>50K
49.260086,Private,190635.6,Bachelors,12.712647,Divorced,Prof-specialty,Unmarried,White,Female,1116.8268,97.75451,41.99799,United-States,<=50K
38.621437,Private,190648.89,Assoc-voc,10.941112,Divorced,Other-service,Not-in-family,White,Male,1116.913,97.81714,40.980896,United-States,<=50K
38.62134,Private,190846.34,Some-college,10.448808,Never-married,Adm-clerical,Unmarried,White,Female,1116.9736,97.77031,40.981792,United-States,<=50K
51.717293,Private,291132.25,Some-college,10.1606,Separated,Sales,Husband,White,Male,1116.7404,97.75448,40.980602,United-States,<=50K
45.039215,Private,215197.89,Some-college,10.1605835,Married-civ-spouse,Craft-repair,Husband,Black,Male,1116.7932,97.75455,40.98033,United-States,<=50K
51.400578,Private,269844.38,HS-grad,10.161147,Divorced,Adm-clerical,Unmarried,White,Female,1154.3435,97.75613,40.98147,United-States,<=50K
38.727844,Private,190639.06,Some-college,10.160652,Separated,Other-service,Not-in-family,White,Female,1116.7421,97.75448,40.980103,United-States,<=50K
51.71731,Private,190635.42,Bachelors,12.654676,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7515,97.75448,40.980244,United-States,<=50K
42.948273,Private,190644.2,Bachelors,12.545197,Divorced,Exec-managerial,Not-in-family,White,Female,1116.7416,97.75452,42.226936,United-States,>50K
38.621155,Private,289647.9,Some-college,10.160662,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.7446,97.754616,40.980103,United-States,>50K
51.557053,Private,292888.2,HS-grad,10.160588,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,1117.004,97.76308,40.9814,United-States,<=50K
