0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.6211,Private,196237.14,Some-college,10.176798,Never-married,Prof-specialty,Own-child,White,Male,1116.746,97.75448,40.98009,United-States,<=50K
38.628777,Private,190638.5,HS-grad,10.306302,Married-civ-spouse,Craft-repair,Husband,White,Male,1138.4773,98.18722,40.989044,United-States,<=50K
39.189777,Private,190651.72,HS-grad,10.16061,Separated,Machine-op-inspct,Unmarried,White,Male,1116.7416,97.7545,40.983154,United-States,<=50K
38.630306,Private,190635.4,Some-college,10.160621,Married-civ-spouse,Other-service,Husband,White,Male,1116.7599,97.82459,40.98019,United-States,<=50K
38.62111,Private,195336.22,HS-grad,10.161364,Married-civ-spouse,Craft-repair,Own-child,White,Male,1117.5355,97.75448,40.980114,United-States,<=50K
38.621105,Private,190911.78,Some-college,10.160863,Never-married,Adm-clerical,Own-child,White,Female,1117.016,97.75448,40.98009,United-States,<=50K
38.642025,Private,190816.38,Assoc-acdm,11.86336,Married-civ-spouse,Exec-managerial,Husband,White,Male,7457.7817,97.81549,41.092068,United-States,>50K
38.622517,Private,190636.12,Bachelors,12.712647,Married-civ-spouse,Prof-specialty,Husband,White,Male,1116.984,97.757576,40.98082,United-States,<=50K
38.6214,Private,190649.9,Some-college,10.161224,Never-married,Sales,Not-in-family,White,Male,1116.7468,97.75449,52.532223,United-States,<=50K
40.12803,Private,292530.75,Assoc-voc,11.777611,Married-civ-spouse,Adm-clerical,Husband,White,Male,1117.9004,97.75469,40.99208,United-States,>50K
50.79766,Private,198617.95,Bachelors,12.712641,Married-civ-spouse,Exec-managerial,Husband,White,Male,1128.1467,98.28292,52.84254,United-States,>50K
38.621174,Private,293135.44,HS-grad,10.160597,Married-civ-spouse,Craft-repair,Husband,White,Male,1116.9097,97.75452,40.980118,United-States,<=50K
38.621105,Private,201249.95,Some-college,10.160587,Never-married,Other-service,Not-in-family,White,Female,1116.7557,97.75448,40.980133,United-States,<=50K
51.71696,Private,190648.25,Bachelors,12.49816,Widowed,Exec-managerial,Not-in-family,White,Male,1536.988,97.75451,40.9805,United-States,<=50K
38.6218,Private,217284.94,Some-college,10.160929,Divorced,Other-service,Unmarried,White,Female,1116.8297,97.76924,40.980858,United-States,<=50K
38.62256,Private,191056.66,HS-grad,10.162327,Married-civ-spouse,Craft-repair,Husband,White,Male,6917.0933,97.79424,42.30769,United-States,<=50K
38.621143,Private,190636.7,Some-college,10.160989,Never-married,Other-service,Own-child,White,Male,1116.9285,97.76001,40.9801,United-States,<=50K
38.698822,State-gov,190640.02,Bachelors,12.712647,Never-married,Prof-specialty,Not-in-family,White,Male,1117.4624,97.75453,47.543106,United-States,<=50K
38.62128,Private,194768.42,HS-grad,10.160636,Married-civ-spouse,Craft-repair,Own-child,White,Male,1118.439,97.754486,43.085384,United-States,<=50K
38.621304,Private,190638.11,HS-grad,10.160742,Married-civ-spouse,Craft-repair,Husband,White,Male,1119.4148,97.86163,40.98073,United-States,<=50K
50.456482,Private,190637.03,Bachelors,12.712179,Married-civ-spouse,Sales,Husband,White,Male,1117.4515,234.87195,51.029644,United-States,<=50K
51.56575,Private,190638.39,HS-grad,10.160617,Married-civ-spouse,Other-service,Husband,White,Female,1116.9951,97.765175,40.980946,United-States,<=50K
38.62178,Private,214661.31,Bachelors,12.712637,Never-married,Prof-specialty,Not-in-family,White,Female,6574.2305,97.796425,40.98262,United-States,>50K
50.06656,Private,238225.22,Assoc-voc,10.647869,Divorced,Adm-clerical,Not-in-family,White,Female,1118.1704,97.76165,40.98043,United-States,<=50K
38.62307,Local-gov,227832.05,Bachelors,12.70813,Married-civ-spouse,Prof-specialty,Husband,White,Male,1463.9525,98.35682,40.999016,United-States,>50K
38.62187,Private,243592.9,Bachelors,12.615994,Married-civ-spouse,Adm-clerical,Wife,White,Female,1135.9922,97.761284,41.97746,United-States,<=50K
47.749115,Private,190691.12,Assoc-voc,10.918876,Married-civ-spouse,Exec-managerial,Husband,White,Male,1116.881,97.75708,40.980545,United-States,>50K
38.623043,Private,213028.14,Some-college,10.160592,Never-married,Other-service,Not-in-family,White,Male,1116.7753,97.76208,40.98021,United-States,<=50K
47.39183,Local-gov,190635.44,Bachelors,12.178438,Married-civ-spouse,Adm-clerical,Husband,White,Male,1116.7454,97.756325,41.183956,United-States,<=50K
