age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
85,State-gov,559298,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,77639,1744,78,Cuba,<=50K
48,Without-pay,881408,11th,1,Separated,Armed-Forces,Not-in-family,White,Male,76604,854,62,Haiti,<=50K
85,State-gov,752787,11th,10,Married-civ-spouse,Craft-repair,Unmarried,White,Female,75438,2935,57,United-States,<=50K
64,Self-emp-not-inc,406001,Preschool,12,Never-married,Craft-repair,Not-in-family,White,Male,96453,620,60,Puerto-Rico,<=50K
87,Private,272431,Some-college,2,Widowed,Machine-op-inspct,Unmarried,Other,Female,32822,2743,41,Peru,<=50K
46,Self-emp-inc,225809,10th,14,Married-AF-spouse,Exec-managerial,Other-relative,White,Female,44415,3121,33,Guatemala,<=50K
71,Local-gov,532665,Bachelors,3,Never-married,Protective-serv,Other-relative,White,Male,44423,1944,98,Puerto-Rico,<=50K
44,Private,1481685,5th-6th,1,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Female,43201,3489,2,Hong,<=50K
37,Self-emp-not-inc,124657,Doctorate,1,Never-married,Farming-fishing,Not-in-family,Other,Female,1298,1033,80,China,>50K
84,Private,501223,10th,8,Divorced,Exec-managerial,Wife,White,Male,73896,1788,90,Canada,<=50K
65,Private,670371,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,23518,2876,56,Philippines,<=50K
82,Private,728113,Preschool,1,Separated,Handlers-cleaners,Unmarried,Black,Female,62694,4124,40,Scotland,<=50K
77,Private,423281,Prof-school,4,Married-civ-spouse,Transport-moving,Unmarried,White,Female,31333,3221,57,United-States,<=50K
24,Private,1481123,Masters,2,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,82903,4203,30,England,<=50K
60,Private,1440213,Assoc-acdm,2,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Female,22808,4306,21,El-Salvador,>50K
81,Private,294836,HS-grad,6,Married-civ-spouse,Protective-serv,Husband,Black,Female,82656,1297,2,Portugal,<=50K
82,Local-gov,178248,HS-grad,11,Married-civ-spouse,Other-service,Other-relative,White,Female,91586,25,40,Canada,>50K
18,Self-emp-not-inc,215540,Doctorate,15,Married-civ-spouse,Armed-Forces,Not-in-family,Other,Male,75247,602,89,Iran,>50K
25,Self-emp-inc,1013872,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,54358,851,54,Nicaragua,>50K
81,State-gov,187906,Assoc-acdm,15,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,76424,598,21,India,>50K
63,Private,1287750,12th,2,Widowed,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,89809,4107,23,Portugal,>50K
25,Private,289341,5th-6th,14,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,33045,4304,16,Peru,<=50K
57,Private,1206254,Bachelors,2,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,23149,396,91,Scotland,<=50K
85,Private,1093325,Some-college,13,Divorced,Prof-specialty,Own-child,Black,Male,65246,1120,28,Ecuador,<=50K
56,State-gov,880957,12th,3,Divorced,Armed-Forces,Not-in-family,White,Male,89406,1048,94,England,<=50K
18,Without-pay,29775,Bachelors,9,Divorced,Craft-repair,Not-in-family,White,Female,22746,977,69,Dominican-Republic,<=50K
48,Without-pay,628513,5th-6th,8,Married-AF-spouse,Adm-clerical,Husband,White,Female,70221,2764,6,Nicaragua,<=50K
22,Local-gov,988582,HS-grad,15,Divorced,Transport-moving,Not-in-family,White,Male,16892,464,11,Laos,>50K
70,Self-emp-inc,844908,Prof-school,1,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,41741,2089,13,South,<=50K
56,State-gov,1039738,HS-grad,15,Married-civ-spouse,Other-service,Husband,Other,Male,76438,404,33,Guatemala,<=50K
17,Private,1473448,5th-6th,8,Widowed,Farming-fishing,Own-child,Other,Female,5309,1559,19,Mexico,>50K
75,Private,1260714,Assoc-voc,2,Married-civ-spouse,Prof-specialty,Husband,White,Female,16564,3686,5,Cambodia,<=50K
70,Private,1166544,Masters,2,Separated,Armed-Forces,Other-relative,Other,Female,29649,3794,83,Scotland,>50K
58,Private,1137979,Assoc-voc,8,Married-AF-spouse,Adm-clerical,Husband,White,Female,9071,3680,28,Canada,>50K
52,Self-emp-inc,861424,9th,7,Married-civ-spouse,Other-service,Unmarried,Other,Male,96666,841,17,Haiti,>50K
78,Private,1464885,Masters,2,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,92871,3404,49,Puerto-Rico,<=50K
43,Private,368811,10th,3,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,89475,4090,13,United-States,<=50K
68,State-gov,1442563,Assoc-voc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,78975,2970,29,China,<=50K
34,Local-gov,949082,Doctorate,15,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,10997,2188,84,Italy,>50K
18,Self-emp-not-inc,1305207,5th-6th,6,Married-AF-spouse,Prof-specialty,Husband,Other,Female,87115,2997,49,France,<=50K
17,Self-emp-not-inc,1253882,Assoc-voc,3,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,92716,4248,5,Germany,>50K
23,Federal-gov,1250129,1st-4th,14,Never-married,Other-service,Own-child,Other,Male,96859,2356,81,Ecuador,>50K
36,Private,771155,5th-6th,1,Widowed,Tech-support,Husband,Other,Female,4920,4101,22,Portugal,>50K
68,Self-emp-not-inc,780802,Assoc-voc,6,Separated,Farming-fishing,Husband,Black,Female,99836,2049,96,Canada,>50K
31,Private,54910,Bachelors,2,Married-civ-spouse,Sales,Other-relative,White,Female,41224,2660,86,Trinadad&Tobago,<=50K
55,Federal-gov,392248,10th,8,Divorced,Craft-repair,Not-in-family,White,Male,70884,754,75,United-States,>50K
70,State-gov,875191,HS-grad,15,Married-civ-spouse,Craft-repair,Unmarried,White,Female,80486,596,86,United-States,>50K
38,Without-pay,598981,11th,12,Married-civ-spouse,Sales,Other-relative,White,Male,83732,1161,49,United-States,<=50K
79,Private,1049305,Prof-school,4,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,6911,4179,68,Yugoslavia,<=50K
20,State-gov,1448798,1st-4th,5,Married-spouse-absent,Tech-support,Husband,Amer-Indian-Eskimo,Female,34461,4093,48,France,>50K
57,Private,1358523,Some-college,4,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,56622,2648,95,Honduras,<=50K
82,Private,386606,Bachelors,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,97731,3445,73,Laos,<=50K
69,Private,1054649,Masters,4,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,23369,3142,21,Scotland,<=50K
18,Self-emp-inc,215096,5th-6th,3,Divorced,Farming-fishing,Husband,Other,Female,96211,2518,9,Iran,>50K
24,Self-emp-not-inc,512549,Prof-school,14,Married-spouse-absent,Armed-Forces,Unmarried,White,Female,30697,1612,58,United-States,>50K
86,Self-emp-inc,138112,Bachelors,9,Married-civ-spouse,Other-service,Husband,Other,Female,57073,3229,9,Portugal,>50K
85,Self-emp-not-inc,58001,11th,15,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Female,80310,819,80,Ecuador,>50K
81,State-gov,1039963,Doctorate,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,41619,634,76,United-States,<=50K
58,Without-pay,268997,Assoc-voc,13,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Female,72204,389,64,Hong,>50K
41,Without-pay,1455713,Assoc-voc,12,Married-AF-spouse,Sales,Unmarried,Other,Male,38513,421,83,Jamaica,<=50K
47,Private,839726,Some-college,5,Separated,Other-service,Own-child,Black,Female,19561,3051,95,Nicaragua,>50K
73,State-gov,855588,Assoc-acdm,12,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,27147,1260,44,Cambodia,>50K
59,Local-gov,318680,Assoc-acdm,2,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,92033,1923,84,Columbia,>50K
78,Private,1153375,HS-grad,12,Married-civ-spouse,Protective-serv,Own-child,Black,Female,18137,2308,72,Peru,<=50K
65,Self-emp-not-inc,330598,HS-grad,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,71913,305,81,Nicaragua,<=50K
86,Local-gov,919651,Doctorate,1,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,99897,2251,29,Canada,>50K
26,Federal-gov,408714,Some-college,3,Separated,Prof-specialty,Husband,Other,Female,82423,441,84,Canada,>50K
77,Self-emp-inc,720387,Prof-school,2,Never-married,Farming-fishing,Husband,Other,Female,51975,4049,18,Scotland,>50K
89,Private,506696,Bachelors,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,89445,841,75,Thailand,<=50K
82,Local-gov,1368946,Masters,1,Never-married,Armed-Forces,Husband,White,Female,44899,4316,43,Poland,<=50K
78,Federal-gov,186096,HS-grad,15,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,22242,3373,33,China,>50K
20,Private,1121204,1st-4th,14,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Female,89667,3182,19,United-States,<=50K
69,Private,1037840,HS-grad,5,Married-civ-spouse,Transport-moving,Own-child,Black,Female,70895,1794,81,Jamaica,<=50K
85,Self-emp-inc,708301,Doctorate,2,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,94881,1620,23,England,>50K
58,State-gov,366297,HS-grad,14,Never-married,Other-service,Husband,Black,Male,31573,1157,9,Outlying-US(Guam-USVI-etc),>50K
79,Private,1142113,Assoc-acdm,1,Never-married,Craft-repair,Other-relative,Other,Male,77791,3741,11,Scotland,<=50K
81,Self-emp-not-inc,1028365,Assoc-acdm,1,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,86877,729,55,Cambodia,>50K
77,Private,1227876,Assoc-acdm,2,Widowed,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,45733,4243,89,Nicaragua,>50K
82,State-gov,341766,Preschool,7,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,90323,311,65,Scotland,<=50K
77,Private,219773,Some-college,1,Separated,Craft-repair,Other-relative,White,Female,97047,1236,38,United-States,<=50K
75,Local-gov,758955,Prof-school,1,Divorced,Exec-managerial,Own-child,Other,Female,94207,23,30,Germany,>50K
33,State-gov,697912,1st-4th,15,Never-married,Armed-Forces,Husband,White,Female,80803,615,87,Taiwan,<=50K
55,State-gov,52419,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Other,Female,99533,2890,32,Poland,>50K
80,Local-gov,793797,Assoc-voc,9,Married-spouse-absent,Protective-serv,Other-relative,White,Male,50796,1723,83,Iran,<=50K
30,Private,541611,Masters,12,Widowed,Tech-support,Husband,Other,Male,36071,2034,44,Honduras,>50K
89,Private,1132284,Some-college,3,Married-civ-spouse,Other-service,Wife,White,Female,36158,3767,37,Poland,<=50K
26,State-gov,319753,Some-college,9,Never-married,Craft-repair,Wife,White,Male,97502,462,97,Dominican-Republic,<=50K
18,Self-emp-not-inc,182453,Prof-school,4,Divorced,Exec-managerial,Not-in-family,White,Male,99400,374,55,Puerto-Rico,<=50K
27,Self-emp-inc,1286522,Bachelors,5,Never-married,Sales,Husband,Other,Male,75488,2584,30,England,>50K
29,Local-gov,602336,Bachelors,12,Divorced,Craft-repair,Not-in-family,White,Male,22638,321,94,Canada,<=50K
76,Private,854849,7th-8th,1,Widowed,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,94678,4204,1,El-Salvador,>50K
86,Private,637117,Bachelors,11,Widowed,Sales,Unmarried,Black,Male,79630,3885,85,Peru,<=50K
23,Self-emp-not-inc,1356591,12th,4,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,16717,1184,27,Scotland,<=50K
42,Federal-gov,1125604,HS-grad,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,87149,887,86,United-States,<=50K
35,State-gov,231518,HS-grad,12,Never-married,Other-service,Husband,Other,Male,85769,2492,15,Mexico,>50K
17,Local-gov,1430721,Masters,3,Never-married,Protective-serv,Unmarried,White,Male,37595,1373,16,Iran,<=50K
71,State-gov,1030311,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,28734,155,77,Canada,<=50K
36,State-gov,734570,HS-grad,15,Married-civ-spouse,Other-service,Unmarried,Black,Female,1186,3088,46,Portugal,>50K
86,Federal-gov,614642,Some-college,14,Never-married,Craft-repair,Unmarried,Black,Female,44528,2922,94,United-States,<=50K
76,Self-emp-inc,75452,Bachelors,11,Never-married,Other-service,Not-in-family,White,Male,31148,2495,46,Canada,>50K
19,Self-emp-not-inc,1160333,7th-8th,15,Married-AF-spouse,Sales,Husband,Other,Female,49958,2822,57,South,<=50K
58,Self-emp-inc,1076770,Assoc-voc,14,Never-married,Adm-clerical,Not-in-family,White,Male,70775,1987,80,Canada,<=50K
26,Without-pay,640639,Assoc-voc,7,Married-spouse-absent,Craft-repair,Unmarried,White,Male,99361,242,31,Dominican-Republic,<=50K
81,Self-emp-not-inc,1217702,1st-4th,3,Never-married,Farming-fishing,Husband,Other,Female,86945,3969,20,England,<=50K
31,State-gov,799733,Some-college,13,Divorced,Exec-managerial,Husband,Black,Female,2870,4258,16,Yugoslavia,<=50K
28,Without-pay,882089,1st-4th,12,Never-married,Farming-fishing,Wife,White,Female,89498,1210,42,Guatemala,>50K
45,Private,1468572,10th,6,Married-AF-spouse,Exec-managerial,Husband,Other,Female,5796,4251,6,Philippines,<=50K
21,Local-gov,1456353,11th,13,Widowed,Craft-repair,Not-in-family,White,Male,42865,46,93,Ireland,<=50K
53,Federal-gov,1039617,Masters,9,Never-married,Exec-managerial,Unmarried,Other,Female,35799,1124,81,Japan,>50K
28,Self-emp-not-inc,214644,9th,14,Separated,Farming-fishing,Not-in-family,White,Male,95886,79,94,India,<=50K
49,Private,987618,Prof-school,12,Separated,Protective-serv,Husband,White,Male,96595,3752,29,Yugoslavia,<=50K
42,Without-pay,1276340,Assoc-voc,15,Married-civ-spouse,Tech-support,Husband,White,Male,97224,187,98,Haiti,<=50K
17,Local-gov,1367283,1st-4th,10,Divorced,Craft-repair,Husband,White,Male,97160,183,43,Nicaragua,>50K
59,Private,916729,Preschool,1,Never-married,Transport-moving,Wife,White,Male,25986,2970,72,Poland,<=50K
87,State-gov,476762,HS-grad,15,Married-civ-spouse,Other-service,Other-relative,Black,Male,3575,2686,48,Columbia,>50K
49,Self-emp-not-inc,1279102,Masters,7,Separated,Prof-specialty,Husband,Other,Female,90037,3862,46,Mexico,>50K
29,Private,1190622,12th,1,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,37385,2934,16,Honduras,>50K
60,Self-emp-not-inc,251562,Doctorate,10,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,43705,142,86,Nicaragua,>50K
18,Federal-gov,786855,Doctorate,11,Separated,Craft-repair,Not-in-family,White,Male,52489,46,97,Guatemala,<=50K
47,Self-emp-not-inc,916797,11th,8,Never-married,Adm-clerical,Not-in-family,White,Male,36864,707,6,China,<=50K
83,Private,675177,Masters,5,Widowed,Other-service,Husband,Black,Female,75041,4226,5,Ecuador,>50K
67,Local-gov,111360,Masters,2,Married-civ-spouse,Armed-Forces,Husband,White,Female,15574,384,78,Ireland,>50K
44,Private,1167838,5th-6th,6,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,90845,3046,48,Hungary,<=50K
75,Private,720563,7th-8th,4,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,12699,3146,11,Scotland,<=50K
72,Private,1343455,HS-grad,8,Married-civ-spouse,Other-service,Husband,Other,Female,50916,3108,57,Jamaica,>50K
71,Private,142327,Preschool,9,Divorced,Craft-repair,Other-relative,Black,Female,8577,3893,64,Peru,>50K
23,Private,1208896,7th-8th,5,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,11190,3223,11,France,>50K
