age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Self-emp-not-inc,779579,Bachelors,6,Separated,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,59338,2164,41,Puerto-Rico,<=50K
58,Without-pay,781624,Preschool,7,Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,41986,3042,40,England,<=50K
60,Federal-gov,921574,Masters,6,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,71515,1632,37,Hungary,<=50K
55,Federal-gov,851089,HS-grad,8,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,73354,1134,45,Hungary,<=50K
73,State-gov,432428,Assoc-voc,8,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,62608,1994,35,Laos,<=50K
74,Without-pay,672622,Preschool,11,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,65024,2947,31,Yugoslavia,<=50K
70,Private,832754,11th,5,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,51433,2456,38,Cuba,<=50K
64,State-gov,487476,9th,8,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,68796,2096,33,Puerto-Rico,<=50K
70,State-gov,874175,Masters,8,Separated,Sales,Not-in-family,White,Female,52113,1646,40,Yugoslavia,<=50K
58,Federal-gov,903002,9th,9,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,62359,1111,41,Puerto-Rico,<=50K
65,State-gov,926022,11th,7,Separated,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,64300,1660,65,Puerto-Rico,<=50K
64,Self-emp-inc,755354,Masters,8,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,63255,2473,57,Puerto-Rico,<=50K
64,Self-emp-inc,958255,9th,9,Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,69940,1973,42,Puerto-Rico,<=50K
62,Federal-gov,826353,11th,6,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,58505,2295,45,Puerto-Rico,<=50K
49,Self-emp-inc,881594,Bachelors,9,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,68006,1875,64,Hungary,<=50K
69,Self-emp-inc,777541,Assoc-voc,10,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,49396,2566,33,Yugoslavia,<=50K
59,Self-emp-inc,769842,HS-grad,11,Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,55185,1852,20,Philippines,<=50K
58,Self-emp-inc,733024,11th,10,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,78039,2138,33,Hungary,<=50K
56,Federal-gov,876355,9th,7,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,47005,2286,48,Yugoslavia,<=50K
71,Self-emp-inc,995391,9th,9,Separated,Sales,Own-child,White,Female,72566,1916,39,Guatemala,<=50K
69,Self-emp-inc,773577,Bachelors,11,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,65265,3506,33,Outlying-US(Guam-USVI-etc),<=50K
61,State-gov,713139,Assoc-voc,9,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,79300,1879,58,Philippines,<=50K
73,Federal-gov,499678,9th,12,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,53903,2927,31,Yugoslavia,<=50K
65,Self-emp-not-inc,538805,9th,11,Never-married,Adm-clerical,Own-child,White,Female,61295,1742,24,Puerto-Rico,<=50K
54,Self-emp-inc,284083,9th,10,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,67636,1602,39,Italy,<=50K
58,Self-emp-inc,841168,Masters,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,63472,2045,34,Philippines,<=50K
64,Self-emp-inc,728883,Masters,6,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,61381,2794,37,Puerto-Rico,<=50K
51,Self-emp-inc,589183,Masters,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,81241,1864,45,Italy,<=50K
39,Federal-gov,556536,Masters,7,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,46644,1381,28,Hungary,<=50K
61,Federal-gov,857230,9th,11,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,54493,1400,50,Puerto-Rico,<=50K
62,Self-emp-inc,789462,9th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,74375,2673,53,Yugoslavia,<=50K
65,Self-emp-inc,363908,9th,9,Never-married,Adm-clerical,Own-child,White,Female,58139,2305,42,Puerto-Rico,<=50K
54,Self-emp-inc,584287,11th,11,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,70038,1976,50,Puerto-Rico,<=50K
67,Self-emp-inc,826315,9th,11,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,70358,2562,63,Guatemala,<=50K
74,Self-emp-inc,862917,9th,8,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,54013,2073,47,Laos,<=50K
66,Self-emp-inc,672897,Assoc-voc,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,62921,2738,38,Cuba,<=50K
60,Self-emp-inc,680501,Assoc-voc,7,Separated,Armed-Forces,Husband,White,Female,69850,1636,53,Laos,<=50K
61,Without-pay,338918,11th,7,Never-married,Adm-clerical,Husband,White,Female,66756,1235,53,Puerto-Rico,<=50K
67,Federal-gov,483629,Some-college,11,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Female,38312,1890,54,Cuba,<=50K
69,Federal-gov,610648,Prof-school,9,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,51997,2302,25,Philippines,<=50K
63,Private,697191,Masters,7,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,69612,2376,52,Canada,<=50K
70,State-gov,848753,Preschool,6,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,63782,2666,32,Cuba,<=50K
64,Federal-gov,649966,Assoc-voc,12,Separated,Adm-clerical,Not-in-family,White,Female,55438,2644,43,Puerto-Rico,<=50K
60,Without-pay,764271,Assoc-voc,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,68710,1378,43,Philippines,>50K
63,Self-emp-inc,868629,9th,11,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,63177,1633,36,Iran,<=50K
65,Self-emp-inc,693181,Masters,6,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,46116,1917,52,Guatemala,<=50K
59,Self-emp-inc,797433,9th,10,Never-married,Adm-clerical,Own-child,White,Female,61025,2596,33,Puerto-Rico,<=50K
73,Self-emp-inc,928667,9th,7,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,57363,2638,42,England,<=50K
65,Without-pay,496618,11th,4,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,77483,2041,41,Cuba,<=50K
63,Self-emp-not-inc,591168,Masters,7,Never-married,Transport-moving,Not-in-family,Other,Female,66871,2246,38,Yugoslavia,<=50K
70,Federal-gov,834136,Masters,9,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,44894,2303,30,Cuba,<=50K
54,Federal-gov,512195,12th,8,Never-married,Farming-fishing,Own-child,White,Female,71918,1345,37,Puerto-Rico,<=50K
56,Self-emp-inc,684716,Assoc-voc,9,Separated,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,63618,2765,46,Hungary,<=50K
55,State-gov,1020610,Assoc-voc,9,Separated,Farming-fishing,Husband,Other,Female,47667,1860,37,Hungary,>50K
75,State-gov,1028462,9th,9,Separated,Sales,Husband,Amer-Indian-Eskimo,Female,61425,1255,35,China,<=50K
53,Federal-gov,691037,Assoc-voc,10,Separated,Adm-clerical,Not-in-family,White,Female,72238,2215,41,Puerto-Rico,<=50K
58,Self-emp-inc,939431,9th,11,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,57657,2104,48,Puerto-Rico,<=50K
71,Self-emp-inc,508753,9th,8,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,66400,1728,49,Puerto-Rico,<=50K
58,Self-emp-not-inc,600927,Preschool,9,Separated,Adm-clerical,Not-in-family,White,Female,83615,1568,22,Puerto-Rico,<=50K
75,Self-emp-inc,501478,Masters,12,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,65003,2603,39,Dominican-Republic,<=50K
57,Self-emp-not-inc,940098,Masters,5,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,64301,1325,51,Canada,<=50K
59,Self-emp-not-inc,818943,HS-grad,11,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,75934,1521,33,Laos,<=50K
64,Federal-gov,724083,Preschool,9,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,66393,1783,51,Puerto-Rico,>50K
68,Self-emp-inc,983265,Assoc-voc,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,59464,2197,33,Hungary,<=50K
58,Federal-gov,361410,Masters,7,Separated,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,57513,1937,55,Italy,<=50K
62,Self-emp-inc,707084,9th,12,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,55829,2524,35,Cuba,<=50K
66,Federal-gov,400016,11th,10,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,75983,1002,63,Italy,<=50K
56,Federal-gov,950641,Assoc-voc,8,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,68224,1503,45,Philippines,<=50K
51,Federal-gov,614801,11th,8,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,59754,1859,44,Puerto-Rico,<=50K
