age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
79,State-gov,1311771,11th,11,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Female,99861,2157,23,India,>50K
38,Private,528975,HS-grad,4,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,13148,3710,92,Germany,>50K
69,Local-gov,650641,Assoc-voc,15,Divorced,Armed-Forces,Husband,Asian-Pac-Islander,Female,12116,1452,58,Italy,<=50K
73,Self-emp-inc,645384,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,85944,160,59,Columbia,<=50K
83,Federal-gov,1461325,1st-4th,6,Married-spouse-absent,Exec-managerial,Husband,Black,Female,81343,1116,24,England,<=50K
30,Private,789742,HS-grad,13,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,51160,3156,86,Puerto-Rico,>50K
83,Without-pay,1139570,11th,15,Widowed,Adm-clerical,Wife,Black,Male,99579,54,1,Columbia,>50K
52,Self-emp-not-inc,1411016,Assoc-acdm,14,Never-married,Prof-specialty,Husband,Other,Female,67270,2243,81,Hungary,<=50K
27,Private,960902,Some-college,1,Never-married,Farming-fishing,Not-in-family,White,Male,60301,4339,31,Guatemala,>50K
81,Self-emp-not-inc,1376571,Masters,2,Married-AF-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,38084,2487,83,Vietnam,<=50K
88,Federal-gov,1474900,11th,10,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,31766,3434,5,Greece,>50K
65,Self-emp-inc,757894,Some-college,1,Never-married,Adm-clerical,Unmarried,White,Male,98330,4289,71,France,>50K
30,Private,628595,Masters,10,Married-spouse-absent,Prof-specialty,Husband,Other,Male,12994,1877,38,Honduras,<=50K
65,Private,1330690,HS-grad,13,Married-civ-spouse,Craft-repair,Own-child,Black,Male,94530,857,80,El-Salvador,<=50K
25,Self-emp-not-inc,257851,Bachelors,11,Divorced,Sales,Husband,Black,Male,36084,207,8,Yugoslavia,<=50K
69,Federal-gov,1114962,Prof-school,7,Married-AF-spouse,Tech-support,Not-in-family,Black,Male,67864,2913,20,Nicaragua,>50K
88,Self-emp-inc,1143265,Some-college,12,Separated,Craft-repair,Wife,White,Female,62679,913,95,Scotland,>50K
54,Private,1190647,9th,1,Never-married,Tech-support,Husband,White,Male,57930,4156,51,Haiti,<=50K
48,State-gov,1289680,10th,11,Separated,Adm-clerical,Own-child,White,Female,94771,1386,1,India,>50K
86,Private,401681,HS-grad,14,Never-married,Handlers-cleaners,Other-relative,White,Male,37065,493,74,Canada,<=50K
74,Self-emp-not-inc,594949,Doctorate,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,23444,2967,96,India,<=50K
65,Private,801921,Some-college,6,Never-married,Prof-specialty,Other-relative,White,Male,70836,3929,95,Hungary,>50K
53,Without-pay,503197,Assoc-acdm,14,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,13758,117,51,Greece,<=50K
82,Private,87181,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,30183,1464,67,Canada,>50K
28,State-gov,1355188,HS-grad,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,82548,3348,88,United-States,<=50K
27,Private,285579,1st-4th,12,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,9790,102,87,Dominican-Republic,<=50K
47,Private,194622,Some-college,15,Married-spouse-absent,Craft-repair,Husband,White,Female,82453,488,77,Cambodia,<=50K
86,State-gov,1210677,12th,1,Separated,Protective-serv,Not-in-family,White,Male,96909,4293,68,Guatemala,<=50K
76,Federal-gov,1260751,Prof-school,4,Never-married,Sales,Not-in-family,Black,Female,41632,3418,14,El-Salvador,>50K
76,Private,1277276,Preschool,7,Married-AF-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,96535,112,7,China,<=50K
39,State-gov,613477,Some-college,1,Never-married,Craft-repair,Unmarried,White,Female,79922,4243,36,Philippines,>50K
88,Federal-gov,1390002,10th,13,Divorced,Priv-house-serv,Husband,Black,Female,99914,2195,10,England,<=50K
88,Federal-gov,232155,HS-grad,10,Never-married,Farming-fishing,Wife,White,Female,76191,2493,18,Portugal,>50K
36,Private,120177,HS-grad,13,Married-civ-spouse,Craft-repair,Wife,White,Female,36528,4097,86,Poland,>50K
41,Private,398673,HS-grad,1,Never-married,Handlers-cleaners,Husband,White,Male,90702,3939,10,Portugal,>50K
81,Self-emp-inc,1257233,5th-6th,12,Never-married,Armed-Forces,Husband,Asian-Pac-Islander,Female,87361,1751,34,Ireland,>50K
88,Self-emp-inc,1478847,7th-8th,1,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,99321,4203,18,India,>50K
69,Private,470145,HS-grad,15,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1998,2313,74,Outlying-US(Guam-USVI-etc),<=50K
89,Self-emp-not-inc,764649,HS-grad,12,Never-married,Protective-serv,Wife,White,Male,75289,3772,29,Guatemala,>50K
57,Private,713994,Bachelors,14,Married-civ-spouse,Craft-repair,Own-child,White,Male,81877,2723,61,Trinadad&Tobago,<=50K
73,Without-pay,702625,Some-college,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,7217,2467,86,Hungary,>50K
49,Private,654809,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,38434,108,77,El-Salvador,<=50K
53,Federal-gov,982650,9th,6,Never-married,Armed-Forces,Not-in-family,White,Female,9470,4296,88,Yugoslavia,<=50K
27,Private,711132,11th,11,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,27089,1786,64,Yugoslavia,<=50K
88,Local-gov,944264,7th-8th,14,Separated,Armed-Forces,Husband,Asian-Pac-Islander,Female,99902,4259,25,United-States,>50K
40,State-gov,750201,HS-grad,11,Married-civ-spouse,Sales,Unmarried,White,Female,63631,2149,35,Canada,>50K
35,Private,1194151,Doctorate,2,Divorced,Exec-managerial,Not-in-family,Black,Male,54882,2845,46,El-Salvador,<=50K
56,Federal-gov,1391852,Some-college,1,Never-married,Craft-repair,Other-relative,White,Female,9489,4353,25,Ecuador,>50K
34,Local-gov,464962,Bachelors,4,Never-married,Sales,Own-child,White,Male,1206,3927,34,United-States,>50K
63,Self-emp-not-inc,1317967,1st-4th,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,81943,1654,90,China,<=50K
77,Private,597389,HS-grad,12,Never-married,Machine-op-inspct,Wife,White,Male,7305,3694,76,Hong,>50K
89,Self-emp-inc,809394,Bachelors,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,35252,1728,81,Hong,>50K
67,Private,576980,Doctorate,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,19888,203,38,Iran,<=50K
45,Private,167020,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,77051,95,34,Iran,<=50K
42,Private,423205,Assoc-acdm,13,Never-married,Exec-managerial,Husband,Other,Male,35189,423,97,China,<=50K
57,Private,72536,HS-grad,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,28726,209,69,Laos,<=50K
45,Local-gov,629501,Assoc-voc,13,Divorced,Sales,Husband,Amer-Indian-Eskimo,Female,4803,691,82,France,<=50K
54,Without-pay,1467413,9th,2,Divorced,Tech-support,Husband,Black,Male,98592,3600,18,United-States,<=50K
35,Private,426063,HS-grad,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,12345,1109,86,Vietnam,<=50K
89,Federal-gov,720890,10th,1,Divorced,Craft-repair,Wife,White,Female,93418,4107,4,Germany,>50K
30,Local-gov,389245,Masters,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,17841,2907,57,Honduras,>50K
59,Private,1120528,Some-college,8,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,66010,4005,70,Canada,<=50K
61,Self-emp-not-inc,876753,Bachelors,15,Married-civ-spouse,Other-service,Own-child,White,Female,89116,216,22,Columbia,<=50K
51,Private,847965,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10364,1075,92,Italy,<=50K
34,Private,1148889,10th,2,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,77807,3072,7,United-States,<=50K
31,State-gov,1017129,Assoc-voc,15,Widowed,Adm-clerical,Husband,Other,Female,93466,3761,96,England,>50K
27,Local-gov,1426802,Prof-school,12,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,99955,3320,1,Hungary,>50K
86,State-gov,680115,HS-grad,2,Married-civ-spouse,Sales,Unmarried,White,Male,21443,2641,84,Guatemala,>50K
68,Private,802993,Bachelors,5,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,38734,323,28,El-Salvador,<=50K
56,Private,167774,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,79390,1072,88,Laos,<=50K
70,Federal-gov,67922,5th-6th,11,Never-married,Farming-fishing,Not-in-family,White,Male,80699,2853,5,Japan,>50K
86,Local-gov,121076,HS-grad,14,Never-married,Craft-repair,Own-child,White,Male,22324,4334,42,Trinadad&Tobago,>50K
89,Without-pay,941473,HS-grad,8,Divorced,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,48744,208,47,Germany,>50K
87,Self-emp-inc,1486305,Prof-school,8,Married-AF-spouse,Adm-clerical,Husband,Other,Male,89706,3896,6,England,>50K
86,Without-pay,1488329,Assoc-acdm,1,Married-AF-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,99838,4350,2,United-States,>50K
59,Self-emp-inc,762527,Doctorate,9,Married-AF-spouse,Exec-managerial,Wife,Black,Female,90933,684,15,Mexico,<=50K
51,Federal-gov,1438737,10th,4,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,85002,3349,90,United-States,<=50K
58,Private,648300,Prof-school,6,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Male,87604,2238,65,Ireland,<=50K
79,Private,738116,Doctorate,13,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,82111,2243,85,Iran,<=50K
