age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,Self-emp-inc,776125,Preschool,10,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Male,47923,2152,5,Japan,<=50K
88,Self-emp-inc,789571,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75601,1143,30,Columbia,>50K
38,Self-emp-not-inc,1220520,HS-grad,4,Never-married,Adm-clerical,Other-relative,Other,Female,53965,1022,10,United-States,>50K
65,Self-emp-inc,1179503,Bachelors,9,Divorced,Transport-moving,Not-in-family,White,Female,37155,1696,98,Thailand,<=50K
80,Private,1336643,Bachelors,3,Separated,Prof-specialty,Unmarried,White,Female,96586,2775,92,Greece,>50K
84,Self-emp-not-inc,921900,HS-grad,11,Never-married,Transport-moving,Other-relative,Black,Female,88715,1816,37,Columbia,>50K
43,Private,1123302,12th,1,Married-spouse-absent,Sales,Husband,Asian-Pac-Islander,Female,94892,1566,75,Peru,>50K
33,Private,1145222,12th,3,Divorced,Protective-serv,Not-in-family,White,Male,68278,3582,45,Cambodia,<=50K
31,Private,1272247,9th,9,Separated,Exec-managerial,Unmarried,White,Male,3118,1878,1,Haiti,>50K
65,Private,1436496,11th,3,Never-married,Prof-specialty,Own-child,Other,Female,96997,3934,69,Philippines,<=50K
63,Federal-gov,1002460,HS-grad,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,51042,1330,98,United-States,<=50K
23,Private,1488528,10th,2,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,72944,4177,34,South,>50K
80,Private,1429064,9th,1,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Female,73349,4346,96,Hong,>50K
63,State-gov,159949,Bachelors,9,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,42574,201,92,Nicaragua,>50K
80,State-gov,1227108,Assoc-voc,15,Married-civ-spouse,Sales,Not-in-family,White,Male,91303,7,95,China,<=50K
84,State-gov,932120,HS-grad,11,Married-civ-spouse,Other-service,Other-relative,White,Female,86909,2907,65,Puerto-Rico,<=50K
31,State-gov,1203882,Preschool,9,Divorced,Transport-moving,Husband,White,Female,97346,1187,81,Taiwan,>50K
31,Private,1167469,5th-6th,10,Never-married,Protective-serv,Husband,White,Male,75167,4234,15,Puerto-Rico,<=50K
89,Self-emp-not-inc,126664,12th,15,Married-civ-spouse,Sales,Not-in-family,Black,Male,12674,3803,48,Columbia,>50K
62,Private,743354,12th,4,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Female,10636,453,58,Cambodia,<=50K
42,Private,1464987,12th,1,Divorced,Tech-support,Husband,Asian-Pac-Islander,Female,99807,4346,51,South,>50K
43,Without-pay,1289925,HS-grad,7,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,20736,2407,14,Guatemala,>50K
87,Private,1431702,Bachelors,8,Never-married,Handlers-cleaners,Unmarried,White,Female,62599,4228,85,England,<=50K
56,Private,1329986,5th-6th,14,Married-spouse-absent,Exec-managerial,Unmarried,Other,Male,72804,2813,41,United-States,<=50K
21,Self-emp-not-inc,1465871,Doctorate,2,Never-married,Prof-specialty,Husband,Other,Female,99718,3953,4,Trinadad&Tobago,>50K
50,Private,1241692,Some-college,4,Married-AF-spouse,Sales,Own-child,Asian-Pac-Islander,Male,56006,3304,58,Peru,<=50K
61,Without-pay,712681,9th,15,Married-spouse-absent,Sales,Husband,White,Male,27211,667,70,United-States,>50K
84,State-gov,1056504,HS-grad,6,Divorced,Adm-clerical,Husband,Black,Female,83503,1479,17,Japan,<=50K
21,Self-emp-not-inc,1066902,Doctorate,6,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,56468,3131,98,England,>50K
74,Private,177333,Masters,3,Married-civ-spouse,Sales,Unmarried,White,Male,12879,1841,22,Puerto-Rico,<=50K
33,Self-emp-not-inc,1363551,10th,11,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,53559,3338,17,Philippines,>50K
68,Self-emp-not-inc,542701,HS-grad,14,Divorced,Adm-clerical,Wife,White,Female,7680,853,8,United-States,<=50K
64,Local-gov,1121520,Prof-school,5,Married-civ-spouse,Other-service,Not-in-family,White,Male,35705,759,81,United-States,>50K
24,Local-gov,895245,10th,13,Widowed,Craft-repair,Not-in-family,White,Female,87746,609,98,Jamaica,>50K
31,Without-pay,277101,HS-grad,14,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,74270,2246,1,United-States,<=50K
17,Private,1477090,10th,1,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,75618,906,5,Vietnam,>50K
72,Without-pay,1051387,Some-college,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,53754,2932,94,Puerto-Rico,<=50K
47,State-gov,1476333,7th-8th,4,Separated,Tech-support,Husband,Other,Female,86037,4194,32,Trinadad&Tobago,>50K
50,Local-gov,867991,Bachelors,8,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,43262,3671,13,Outlying-US(Guam-USVI-etc),>50K
84,Local-gov,353345,Bachelors,12,Married-spouse-absent,Craft-repair,Unmarried,White,Male,85430,1056,64,United-States,>50K
75,Private,281842,Bachelors,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,89498,2148,73,United-States,>50K
70,Self-emp-inc,307904,11th,14,Married-civ-spouse,Armed-Forces,Other-relative,White,Male,98015,2895,98,Ireland,<=50K
52,Local-gov,305613,Prof-school,5,Divorced,Exec-managerial,Unmarried,White,Female,42578,4198,39,United-States,<=50K
39,Federal-gov,783523,5th-6th,10,Divorced,Adm-clerical,Not-in-family,White,Female,35486,1772,98,United-States,<=50K
70,Self-emp-inc,532546,Doctorate,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,43006,1245,83,Puerto-Rico,<=50K
29,Self-emp-not-inc,1459348,5th-6th,4,Separated,Sales,Husband,Other,Female,82920,4219,85,Taiwan,>50K
59,Private,996746,9th,5,Never-married,Adm-clerical,Husband,Other,Female,45100,3797,17,Philippines,<=50K
39,Federal-gov,1396604,5th-6th,1,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,68143,2714,49,China,>50K
28,State-gov,1171239,Some-college,13,Separated,Machine-op-inspct,Husband,White,Female,88348,3118,75,Italy,<=50K
18,Local-gov,1047791,Some-college,15,Never-married,Handlers-cleaners,Husband,White,Male,2329,1781,97,Taiwan,>50K
24,Local-gov,1460461,Assoc-acdm,3,Separated,Machine-op-inspct,Husband,White,Female,99480,3362,95,Taiwan,<=50K
74,Private,1275333,Masters,2,Separated,Priv-house-serv,Own-child,Black,Female,38432,1110,47,Guatemala,>50K
87,State-gov,694645,Assoc-voc,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,9941,405,97,Ireland,>50K
32,State-gov,1160310,Doctorate,15,Married-civ-spouse,Sales,Husband,Other,Male,83412,1103,95,Ireland,>50K
36,Private,562391,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,79959,1239,29,Italy,<=50K
52,Self-emp-not-inc,1364591,Prof-school,7,Divorced,Sales,Not-in-family,White,Male,85379,2787,21,United-States,>50K
22,Private,1487421,5th-6th,2,Widowed,Prof-specialty,Husband,Black,Female,99557,4101,70,Taiwan,>50K
27,Private,1487727,10th,8,Widowed,Machine-op-inspct,Husband,Other,Female,61675,4300,54,South,<=50K
74,Federal-gov,506064,Some-college,9,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,73912,512,91,Italy,<=50K
44,Self-emp-not-inc,571569,Bachelors,4,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,42709,4157,9,Puerto-Rico,<=50K
66,Private,418151,Some-college,8,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,35502,2121,71,Puerto-Rico,<=50K
86,Local-gov,1346894,Bachelors,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,41174,1376,93,Japan,<=50K
72,Self-emp-inc,598271,Assoc-acdm,8,Divorced,Exec-managerial,Not-in-family,White,Female,97746,2241,23,Columbia,>50K
86,Private,1200073,Some-college,3,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,95378,667,96,Jamaica,<=50K
17,Local-gov,1332565,12th,15,Divorced,Prof-specialty,Not-in-family,White,Female,99778,3867,15,Iran,<=50K
56,Private,971860,Masters,1,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,16461,4056,92,Iran,<=50K
80,Private,1321110,5th-6th,4,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,75250,3496,30,Cuba,<=50K
82,Self-emp-not-inc,1205931,1st-4th,7,Married-spouse-absent,Transport-moving,Wife,White,Male,27302,4174,78,Laos,<=50K
17,Self-emp-not-inc,1107979,5th-6th,12,Married-AF-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,92367,3754,42,Honduras,<=50K
39,State-gov,416216,12th,2,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,74309,550,9,Cuba,>50K
25,Local-gov,904329,Some-college,1,Married-spouse-absent,Protective-serv,Other-relative,White,Male,84342,1142,93,Peru,<=50K
60,Private,532554,Assoc-acdm,2,Married-civ-spouse,Other-service,Other-relative,Black,Male,20754,4239,16,El-Salvador,>50K
22,State-gov,906199,7th-8th,4,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,29463,2030,1,Iran,>50K
88,Private,976870,1st-4th,2,Never-married,Other-service,Unmarried,White,Male,91598,4167,12,Outlying-US(Guam-USVI-etc),<=50K
54,Private,1101251,Assoc-acdm,3,Separated,Transport-moving,Own-child,Asian-Pac-Islander,Female,9114,4290,24,Yugoslavia,<=50K
73,Private,194926,Assoc-acdm,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,90324,2862,53,United-States,<=50K
60,Private,158030,Bachelors,5,Divorced,Craft-repair,Not-in-family,White,Male,97286,632,30,Canada,<=50K
67,State-gov,565704,HS-grad,8,Married-civ-spouse,Tech-support,Husband,Other,Female,64762,3829,56,Japan,>50K
52,Federal-gov,97300,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,26178,3879,10,United-States,>50K
77,Self-emp-not-inc,720349,11th,9,Never-married,Adm-clerical,Not-in-family,White,Male,51378,1697,69,Columbia,<=50K
30,State-gov,99651,10th,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,56106,899,77,Cuba,<=50K
17,Without-pay,1479930,Assoc-voc,3,Divorced,Sales,Husband,Asian-Pac-Islander,Female,81983,2449,78,Cuba,>50K
85,Private,1297187,Prof-school,1,Married-AF-spouse,Other-service,Husband,Other,Female,50059,1297,21,Vietnam,>50K
53,Private,1481988,HS-grad,3,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,99691,4027,21,El-Salvador,<=50K
24,Private,317600,Assoc-acdm,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,30928,218,14,Hong,<=50K
85,Self-emp-inc,321911,HS-grad,15,Married-civ-spouse,Craft-repair,Other-relative,White,Male,21709,2146,62,United-States,>50K
76,Local-gov,848175,9th,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4103,3194,49,Dominican-Republic,<=50K
22,Local-gov,966709,HS-grad,15,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,68346,2526,15,United-States,>50K
84,State-gov,1161084,Assoc-voc,14,Never-married,Transport-moving,Husband,White,Male,52096,1592,25,Puerto-Rico,<=50K
36,Private,218476,Some-college,7,Widowed,Handlers-cleaners,Own-child,White,Male,99127,1368,78,United-States,<=50K
71,Local-gov,512770,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,96758,3944,25,Laos,>50K
55,Private,479273,Bachelors,4,Married-civ-spouse,Protective-serv,Own-child,White,Male,52143,1472,69,Puerto-Rico,<=50K
86,State-gov,320283,HS-grad,11,Married-civ-spouse,Other-service,Husband,Black,Male,90330,885,89,United-States,>50K
26,Local-gov,1489441,5th-6th,8,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,75361,4263,15,Philippines,>50K
17,Self-emp-not-inc,1489530,Doctorate,4,Married-AF-spouse,Prof-specialty,Husband,Other,Male,98700,4212,8,Cambodia,<=50K
70,Without-pay,157359,HS-grad,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,46538,4184,38,Haiti,>50K
88,Local-gov,1411364,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,55753,454,85,Guatemala,<=50K
48,Private,1376654,Masters,4,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,56597,2133,78,Italy,<=50K
39,Private,910253,Some-college,3,Married-civ-spouse,Craft-repair,Wife,White,Male,94450,2268,8,Jamaica,>50K
27,State-gov,935173,Preschool,10,Separated,Other-service,Husband,Amer-Indian-Eskimo,Female,92376,2030,78,Haiti,>50K
79,Private,1236855,Bachelors,3,Married-spouse-absent,Prof-specialty,Own-child,White,Male,36427,2951,6,Vietnam,<=50K
