age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
83,Private,254511,1st-4th,13,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Female,18403,4221,28,Germany,<=50K
31,Self-emp-inc,1233582,Assoc-acdm,8,Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,18676,2094,29,Poland,>50K
36,Private,848110,Some-college,14,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,17835,1979,66,Cuba,<=50K
67,Private,1204902,Assoc-acdm,5,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,10304,1697,83,Honduras,<=50K
75,State-gov,716514,Masters,6,Widowed,Adm-clerical,Unmarried,Black,Male,21009,3380,84,Honduras,>50K
71,Private,803152,Masters,2,Never-married,Protective-serv,Other-relative,White,Female,10869,3647,28,Outlying-US(Guam-USVI-etc),<=50K
35,Private,570609,Preschool,11,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,13095,1277,2,Peru,>50K
72,Federal-gov,736949,11th,4,Married-civ-spouse,Sales,Not-in-family,White,Female,95649,3640,81,Puerto-Rico,<=50K
36,Local-gov,325378,Preschool,5,Married-AF-spouse,Exec-managerial,Own-child,Other,Female,26080,1660,18,Ecuador,<=50K
66,Without-pay,1233398,5th-6th,3,Separated,Adm-clerical,Own-child,Other,Female,46882,3202,14,Germany,<=50K
71,Self-emp-inc,626387,10th,7,Never-married,Protective-serv,Own-child,White,Female,82753,436,53,England,<=50K
54,Federal-gov,839661,Preschool,11,Divorced,Handlers-cleaners,Own-child,White,Male,79416,1371,39,Poland,<=50K
73,Self-emp-not-inc,721764,Some-college,11,Separated,Armed-Forces,Not-in-family,White,Female,43564,690,59,Laos,<=50K
53,Without-pay,665771,Doctorate,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,42419,361,59,Guatemala,>50K
60,Private,529221,Bachelors,11,Never-married,Handlers-cleaners,Unmarried,White,Female,62012,3938,84,United-States,<=50K
76,Federal-gov,776357,11th,3,Never-married,Armed-Forces,Not-in-family,White,Female,90938,398,83,Puerto-Rico,<=50K
36,Self-emp-not-inc,617704,HS-grad,11,Separated,Craft-repair,Other-relative,White,Female,91139,1562,81,Portugal,>50K
39,Self-emp-inc,217700,Prof-school,4,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,84208,1905,70,Dominican-Republic,>50K
82,Private,776964,Some-college,3,Separated,Transport-moving,Other-relative,Other,Male,23833,4235,27,Columbia,>50K
28,Federal-gov,384375,12th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40767,4073,12,Trinadad&Tobago,<=50K
82,Without-pay,979406,9th,9,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,41386,2629,58,Germany,<=50K
70,Private,599845,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Female,68811,1877,55,Italy,>50K
