age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61,Federal-gov,1447120,10th,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,68286,369,2,Trinadad&Tobago,>50K
62,Self-emp-inc,1294956,5th-6th,10,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,34902,3184,33,Vietnam,>50K
40,Private,1385982,10th,10,Married-spouse-absent,Prof-specialty,Husband,Black,Male,4714,91,54,India,<=50K
87,Private,1435652,Doctorate,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6405,3517,13,Jamaica,<=50K
40,Federal-gov,469782,HS-grad,1,Divorced,Other-service,Wife,Asian-Pac-Islander,Female,36147,2484,31,Jamaica,<=50K
50,State-gov,975366,Assoc-voc,12,Married-civ-spouse,Other-service,Husband,White,Male,30519,656,57,South,>50K
35,Federal-gov,431927,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,86475,1055,4,India,>50K
18,Local-gov,1377118,Doctorate,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,4325,2009,24,Peru,<=50K
59,Private,1295548,Assoc-acdm,1,Widowed,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,64357,1650,98,Italy,<=50K
35,Private,453588,Assoc-acdm,7,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,5263,349,38,Laos,>50K
21,Self-emp-not-inc,1405493,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White,Female,50324,4298,1,India,<=50K
44,Without-pay,651915,HS-grad,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,99300,3939,2,Canada,<=50K
50,Local-gov,1154484,Assoc-acdm,3,Widowed,Exec-managerial,Unmarried,Black,Male,30215,1774,49,Greece,>50K
20,Local-gov,498298,HS-grad,8,Never-married,Exec-managerial,Other-relative,Black,Male,55497,1171,28,Thailand,>50K
19,Local-gov,1447339,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,Other,Female,33323,596,43,Hungary,<=50K
55,Self-emp-not-inc,1218714,Doctorate,2,Never-married,Armed-Forces,Husband,Asian-Pac-Islander,Female,21335,3768,41,Poland,>50K
17,Self-emp-not-inc,1398067,Bachelors,10,Never-married,Sales,Own-child,White,Female,71729,67,9,Cuba,>50K
57,Federal-gov,35651,1st-4th,5,Never-married,Farming-fishing,Own-child,Black,Female,11718,2366,95,Portugal,>50K
38,Self-emp-inc,378004,5th-6th,12,Divorced,Transport-moving,Not-in-family,Black,Female,2765,1118,10,Portugal,<=50K
48,Self-emp-inc,1171431,HS-grad,13,Divorced,Protective-serv,Husband,White,Male,7619,1657,6,Honduras,>50K
80,Without-pay,1171401,Doctorate,5,Separated,Tech-support,Unmarried,Other,Male,67203,3772,81,Thailand,<=50K
32,Private,1305094,Doctorate,1,Widowed,Protective-serv,Unmarried,Asian-Pac-Islander,Female,32963,2664,92,Italy,<=50K
87,State-gov,1123781,Some-college,8,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,7161,3093,53,Taiwan,>50K
85,Local-gov,199187,5th-6th,14,Separated,Farming-fishing,Own-child,White,Female,82328,1615,32,Mexico,<=50K
77,Without-pay,1476668,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Male,96203,1113,1,Germany,>50K
77,Private,1361903,Doctorate,3,Widowed,Tech-support,Husband,White,Male,5765,925,17,Portugal,>50K
45,Self-emp-inc,727682,1st-4th,1,Married-AF-spouse,Transport-moving,Not-in-family,White,Male,5660,605,15,Iran,>50K
19,Federal-gov,740026,10th,10,Divorced,Other-service,Not-in-family,White,Female,39096,615,66,Mexico,>50K
83,Private,457152,Doctorate,3,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,6553,657,59,United-States,<=50K
66,Private,578386,HS-grad,3,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Male,74826,338,78,Mexico,<=50K
56,Self-emp-not-inc,955837,5th-6th,8,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,8871,1387,95,France,<=50K
71,Private,19767,1st-4th,7,Widowed,Farming-fishing,Own-child,Black,Female,96727,1352,85,United-States,<=50K
31,Private,980462,Some-college,8,Married-civ-spouse,Other-service,Not-in-family,Black,Male,9816,2651,63,Vietnam,>50K
38,Private,894488,Preschool,10,Divorced,Prof-specialty,Own-child,White,Female,36057,656,95,Mexico,>50K
78,Private,1195181,5th-6th,10,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,34468,4176,88,Puerto-Rico,>50K
17,Self-emp-inc,551560,HS-grad,14,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,93636,4228,4,Poland,<=50K
73,Self-emp-inc,835823,Prof-school,3,Married-civ-spouse,Protective-serv,Unmarried,Black,Female,68537,367,92,Guatemala,>50K
22,Federal-gov,1087070,Bachelors,6,Widowed,Priv-house-serv,Unmarried,Other,Male,21324,3527,87,United-States,<=50K
80,Private,765995,7th-8th,1,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Male,3098,2021,98,Iran,<=50K
21,State-gov,246891,Assoc-voc,7,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,26070,318,25,Greece,>50K
47,State-gov,899260,HS-grad,1,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,21725,1434,82,Philippines,<=50K
87,Self-emp-not-inc,363108,9th,4,Married-AF-spouse,Handlers-cleaners,Husband,Black,Female,12975,1290,70,Iran,>50K
83,Private,450485,Assoc-acdm,3,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,57879,2687,59,India,<=50K
38,Private,367493,Preschool,2,Widowed,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,89954,2955,97,Thailand,<=50K
