age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
65,State-gov,1007943,HS-grad,10,Widowed,Other-service,Own-child,Amer-Indian-Eskimo,Male,27448,1678,3,England,>50K
58,State-gov,1369038,HS-grad,9,Divorced,Farming-fishing,Husband,Black,Female,44268,192,14,Guatemala,>50K
37,State-gov,1475699,9th,7,Separated,Sales,Husband,White,Male,19795,57,54,China,<=50K
57,Self-emp-not-inc,145816,Bachelors,14,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,60559,3273,26,England,<=50K
46,Self-emp-inc,1035815,HS-grad,14,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,44808,497,90,Taiwan,>50K
51,Self-emp-inc,120263,9th,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,84065,64,66,United-States,>50K
78,Self-emp-inc,1098950,Assoc-acdm,6,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,13507,1994,94,Yugoslavia,<=50K
48,Private,1461246,10th,3,Widowed,Protective-serv,Unmarried,Black,Female,10806,4206,56,Outlying-US(Guam-USVI-etc),>50K
61,Without-pay,899079,Doctorate,7,Separated,Sales,Husband,Amer-Indian-Eskimo,Female,7086,1550,81,Haiti,>50K
25,Self-emp-inc,1017755,7th-8th,6,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,24347,3091,52,Canada,>50K
83,Without-pay,182136,Masters,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,29563,2316,49,Portugal,<=50K
75,State-gov,1355785,HS-grad,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,53295,3080,60,Jamaica,<=50K
67,Self-emp-not-inc,761936,Assoc-voc,12,Never-married,Adm-clerical,Not-in-family,White,Male,11241,2608,88,Puerto-Rico,<=50K
18,Self-emp-not-inc,397420,11th,9,Divorced,Craft-repair,Not-in-family,White,Male,51700,165,95,Italy,>50K
50,Private,66827,12th,1,Separated,Tech-support,Own-child,Other,Female,19260,2701,36,Portugal,>50K
79,Private,264617,Some-college,13,Divorced,Protective-serv,Unmarried,Other,Female,3080,4159,7,Nicaragua,>50K
50,Without-pay,1437803,12th,10,Married-AF-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,96336,3010,14,Portugal,>50K
37,Private,499128,Assoc-acdm,4,Married-AF-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,19200,2613,36,Peru,<=50K
40,Local-gov,418287,Some-college,9,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,97592,3067,64,Peru,<=50K
42,Private,592038,Some-college,6,Never-married,Protective-serv,Unmarried,White,Male,91205,3416,69,Taiwan,<=50K
21,Federal-gov,1446284,9th,10,Divorced,Tech-support,Not-in-family,White,Male,94507,753,60,Scotland,<=50K
17,Local-gov,1126025,Doctorate,15,Divorced,Adm-clerical,Not-in-family,White,Male,27692,1577,91,Haiti,<=50K
21,State-gov,274488,Prof-school,4,Divorced,Transport-moving,Unmarried,Other,Female,38106,926,93,Vietnam,>50K
73,Local-gov,164594,7th-8th,12,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,94612,1019,77,Outlying-US(Guam-USVI-etc),>50K
88,Self-emp-not-inc,423203,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,52461,1711,90,Columbia,>50K
38,Federal-gov,351640,Assoc-voc,8,Separated,Armed-Forces,Not-in-family,White,Male,97037,233,98,Laos,>50K
20,Local-gov,1441345,7th-8th,15,Widowed,Sales,Own-child,White,Female,61701,3183,97,Jamaica,<=50K
51,Without-pay,1235161,9th,12,Divorced,Adm-clerical,Not-in-family,White,Female,57306,1675,40,Canada,<=50K
51,Private,763311,12th,13,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Female,63952,2300,33,Philippines,<=50K
27,Federal-gov,402379,1st-4th,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,20048,1504,13,Vietnam,>50K
85,Without-pay,675930,12th,1,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,74940,3340,57,Outlying-US(Guam-USVI-etc),>50K
34,Local-gov,1342178,1st-4th,8,Married-spouse-absent,Exec-managerial,Husband,White,Female,16312,572,21,United-States,<=50K
34,Private,296227,Masters,14,Married-spouse-absent,Exec-managerial,Own-child,Other,Female,994,1354,89,Italy,>50K
23,State-gov,490283,1st-4th,5,Separated,Protective-serv,Wife,White,Male,3604,1280,95,Dominican-Republic,>50K
62,Private,1045113,Prof-school,4,Married-civ-spouse,Transport-moving,Own-child,White,Female,57015,2857,82,Trinadad&Tobago,<=50K
58,Without-pay,1149154,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,8698,3900,41,United-States,<=50K
40,Private,1053616,12th,1,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Female,20435,3468,82,Greece,<=50K
24,Local-gov,1091449,12th,11,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,81530,584,34,Jamaica,<=50K
29,Private,351121,12th,14,Married-AF-spouse,Tech-support,Husband,Other,Male,51891,515,91,Honduras,<=50K
54,Private,447505,Bachelors,5,Separated,Handlers-cleaners,Other-relative,White,Male,91323,2361,27,Trinadad&Tobago,<=50K
58,Private,563038,Masters,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,11341,1011,78,Canada,<=50K
71,Self-emp-inc,125024,HS-grad,15,Married-civ-spouse,Other-service,Own-child,Other,Female,42242,2626,53,Ecuador,>50K
72,Self-emp-not-inc,1214801,Some-college,13,Never-married,Adm-clerical,Own-child,White,Male,31500,1717,31,Peru,<=50K
47,Self-emp-not-inc,201876,5th-6th,12,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,73761,51,89,Haiti,>50K
57,Self-emp-not-inc,777873,HS-grad,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,93667,2950,62,Dominican-Republic,<=50K
