age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,Without-pay,1477842,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,99256,3179,81,Cuba,>50K
72,Private,736069,9th,4,Divorced,Other-service,Unmarried,White,Male,72582,695,86,Portugal,>50K
20,Local-gov,1168137,11th,8,Never-married,Exec-managerial,Not-in-family,White,Female,59768,1110,24,Japan,>50K
25,Federal-gov,459196,HS-grad,7,Never-married,Exec-managerial,Own-child,White,Male,32916,1331,32,Trinadad&Tobago,>50K
77,Private,1471360,10th,2,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,96307,2905,67,Canada,<=50K
43,Local-gov,1391150,11th,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,96336,3928,77,Hong,>50K
89,Private,484714,Masters,1,Married-AF-spouse,Priv-house-serv,Unmarried,Other,Male,91097,2466,97,United-States,<=50K
23,Federal-gov,1489414,HS-grad,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,99892,3803,8,England,>50K
87,Private,367515,Assoc-acdm,12,Separated,Transport-moving,Unmarried,White,Male,37972,1742,77,United-States,<=50K
32,Self-emp-not-inc,1194902,Some-college,3,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,97526,4351,10,Ireland,<=50K
52,Self-emp-not-inc,449974,Some-college,6,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,21785,3611,48,France,<=50K
34,Local-gov,1473636,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,34613,536,53,Mexico,>50K
31,Local-gov,1381505,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Female,68457,592,65,Cuba,>50K
80,Private,195038,12th,1,Married-spouse-absent,Sales,Unmarried,Black,Male,37659,2033,55,United-States,<=50K
82,Private,166818,Some-college,1,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,29420,2228,83,France,<=50K
27,Local-gov,967537,Doctorate,3,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,37308,3639,10,Hungary,<=50K
59,Private,580338,12th,1,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Female,28098,524,89,Peru,<=50K
41,State-gov,1124343,Bachelors,5,Married-civ-spouse,Farming-fishing,Husband,Other,Male,39536,1605,40,Iran,>50K
74,Self-emp-not-inc,1205694,Some-college,2,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Male,85747,4206,36,Peru,<=50K
89,Private,441546,Masters,1,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Male,93261,3921,98,United-States,<=50K
59,Private,606249,5th-6th,7,Separated,Farming-fishing,Unmarried,Other,Male,14319,790,81,United-States,<=50K
