age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,Without-pay,1371275,Doctorate,7,Widowed,Craft-repair,Own-child,White,Male,13951,2175,96,Philippines,>50K
65,Self-emp-inc,1112756,Assoc-acdm,5,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,37536,519,85,Mexico,>50K
55,Private,801576,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,82772,2726,69,Vietnam,<=50K
65,Private,1179401,Bachelors,12,Separated,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,73436,3860,76,Japan,>50K
51,State-gov,1121633,10th,5,Widowed,Exec-managerial,Wife,Other,Female,43248,3887,79,Columbia,>50K
51,Self-emp-not-inc,1116576,10th,10,Divorced,Adm-clerical,Husband,Other,Male,89027,1127,23,Ireland,<=50K
29,Local-gov,1465715,9th,6,Married-spouse-absent,Transport-moving,Husband,Black,Male,25438,1047,33,Hong,<=50K
34,Local-gov,879096,Prof-school,3,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,39826,3065,76,United-States,>50K
85,Self-emp-inc,852429,12th,3,Married-civ-spouse,Tech-support,Wife,White,Female,85076,1592,17,Honduras,>50K
26,Private,1380430,1st-4th,12,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,55384,2735,15,Poland,>50K
65,Federal-gov,648498,Bachelors,14,Widowed,Sales,Unmarried,Black,Female,94074,503,19,England,>50K
29,State-gov,580207,Masters,5,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,10835,2577,41,Vietnam,<=50K
62,Private,983678,HS-grad,8,Married-spouse-absent,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,74413,548,46,Laos,<=50K
17,Federal-gov,1198669,Some-college,5,Widowed,Tech-support,Not-in-family,Black,Female,4115,471,46,Iran,<=50K
54,Self-emp-inc,53937,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,24075,1317,71,Trinadad&Tobago,>50K
61,Without-pay,1418838,Assoc-acdm,8,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,51912,102,89,United-States,<=50K
24,Private,571173,Prof-school,8,Divorced,Priv-house-serv,Other-relative,White,Male,74315,2420,36,Outlying-US(Guam-USVI-etc),>50K
73,Self-emp-not-inc,1360347,Prof-school,4,Divorced,Protective-serv,Husband,Other,Female,17019,1147,65,Philippines,<=50K
80,Federal-gov,102673,5th-6th,1,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,8880,3680,17,Germany,>50K
69,Self-emp-inc,1117176,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Wife,Other,Female,91487,2948,22,Ireland,<=50K
19,Without-pay,1050792,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,16707,689,53,England,>50K
39,Private,1171026,Assoc-voc,3,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,86572,2477,93,Canada,>50K
38,Without-pay,931687,Some-college,12,Never-married,Handlers-cleaners,Unmarried,Other,Female,19837,2604,50,El-Salvador,<=50K
75,Private,1030377,Bachelors,15,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Female,80451,1014,96,Cuba,<=50K
73,Federal-gov,105998,7th-8th,12,Never-married,Farming-fishing,Wife,White,Female,25328,3020,83,Hong,>50K
30,Federal-gov,871120,12th,3,Divorced,Machine-op-inspct,Husband,White,Female,55742,2310,20,Portugal,<=50K
63,Federal-gov,545722,5th-6th,2,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,96955,2927,10,Portugal,>50K
66,Local-gov,1168358,10th,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,83800,3261,53,Taiwan,<=50K
53,Private,623955,5th-6th,11,Divorced,Other-service,Husband,Black,Female,9522,1190,56,Ireland,<=50K
72,Federal-gov,770801,Some-college,6,Married-AF-spouse,Prof-specialty,Unmarried,Other,Male,44913,1580,22,Hungary,<=50K
70,Local-gov,386650,Bachelors,12,Married-spouse-absent,Sales,Own-child,White,Male,68338,3297,77,South,>50K
41,Private,1426134,5th-6th,14,Divorced,Prof-specialty,Not-in-family,Other,Male,78813,2343,56,Hong,<=50K
60,Self-emp-inc,591611,HS-grad,4,Widowed,Priv-house-serv,Wife,White,Female,55598,2871,94,Jamaica,>50K
17,State-gov,1131573,10th,11,Married-AF-spouse,Prof-specialty,Not-in-family,Other,Female,26812,2138,88,France,<=50K
