age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Local-gov,684514,10th,6,Married-civ-spouse,Protective-serv,Unmarried,White,Male,82492,1466,74,Iran,>50K
26,Private,380787,Doctorate,2,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,41172,4096,80,Laos,<=50K
41,Private,472390,Assoc-acdm,8,Divorced,Prof-specialty,Husband,White,Female,35085,1652,89,Japan,<=50K
42,Private,230974,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White,Male,86270,2717,77,Outlying-US(Guam-USVI-etc),<=50K
50,Self-emp-not-inc,902252,9th,2,Separated,Craft-repair,Unmarried,White,Female,80887,95,62,Portugal,>50K
68,Self-emp-not-inc,472827,Doctorate,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,31768,2514,96,Trinadad&Tobago,>50K
22,Federal-gov,284697,7th-8th,14,Married-civ-spouse,Tech-support,Unmarried,White,Male,35235,871,75,Philippines,>50K
54,Private,122826,HS-grad,8,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,56408,2568,25,Germany,<=50K
28,Self-emp-not-inc,561696,Some-college,8,Never-married,Other-service,Husband,White,Male,95335,4268,3,Ecuador,<=50K
31,Private,1232153,Assoc-acdm,14,Married-spouse-absent,Craft-repair,Not-in-family,Other,Male,76596,407,60,Germany,<=50K
85,Federal-gov,815390,Prof-school,13,Married-spouse-absent,Tech-support,Own-child,White,Female,79002,1422,85,China,>50K
67,Self-emp-inc,572264,7th-8th,6,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,11276,200,60,Japan,>50K
36,Private,212304,11th,2,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,80691,3669,57,Poland,<=50K
17,Private,718074,Some-college,2,Married-civ-spouse,Protective-serv,Wife,Black,Male,36249,2941,22,Scotland,<=50K
42,Self-emp-not-inc,1270926,Preschool,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,68441,2157,4,Scotland,<=50K
54,Local-gov,572127,HS-grad,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,55861,3848,85,Italy,>50K
66,State-gov,1402555,Preschool,8,Married-civ-spouse,Sales,Wife,White,Male,57987,2544,89,Scotland,<=50K
72,Without-pay,48808,Some-college,11,Divorced,Adm-clerical,Not-in-family,White,Male,99139,3910,65,Germany,<=50K
78,Self-emp-not-inc,1101734,5th-6th,2,Divorced,Sales,Not-in-family,White,Female,16292,3904,79,Philippines,>50K
45,Private,569002,Assoc-acdm,13,Never-married,Prof-specialty,Not-in-family,White,Male,38201,4110,97,Dominican-Republic,>50K
62,Self-emp-inc,1476266,5th-6th,3,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Male,47953,89,31,Ireland,>50K
83,Local-gov,1437655,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,1344,4207,52,United-States,>50K
55,Self-emp-inc,169038,5th-6th,3,Married-AF-spouse,Priv-house-serv,Unmarried,White,Female,96321,86,95,Japan,>50K
74,Self-emp-not-inc,1126217,Assoc-acdm,1,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,69904,1623,48,Vietnam,>50K
44,Private,73082,HS-grad,1,Divorced,Other-service,Not-in-family,Black,Male,72211,3307,43,Honduras,<=50K
