age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,Private,210893,Some-college,15,Married-civ-spouse,Craft-repair,Husband,White,Male,30948,1984,26,Thailand,<=50K
89,Self-emp-inc,1488407,1st-4th,1,Separated,Sales,Unmarried,Other,Female,79642,4341,98,Yugoslavia,>50K
35,Self-emp-not-inc,771011,HS-grad,1,Divorced,Tech-support,Other-relative,Asian-Pac-Islander,Male,94607,3448,61,China,<=50K
76,Local-gov,1082673,11th,3,Divorced,Tech-support,Not-in-family,White,Male,90747,1564,92,Taiwan,>50K
89,Self-emp-inc,1418367,12th,1,Married-spouse-absent,Prof-specialty,Own-child,Other,Female,97448,1805,96,Hungary,>50K
34,Local-gov,668866,HS-grad,5,Divorced,Craft-repair,Other-relative,White,Male,97333,3675,34,Philippines,<=50K
89,Self-emp-inc,1489309,7th-8th,1,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,99955,4047,98,Ecuador,>50K
21,Private,201875,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,27105,3985,28,United-States,<=50K
82,State-gov,1371481,12th,2,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,99196,2242,95,Yugoslavia,>50K
32,Private,533859,Bachelors,6,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,72892,4085,21,Germany,<=50K
33,Private,591088,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,30539,4316,25,United-States,<=50K
63,Private,1340033,Bachelors,3,Widowed,Handlers-cleaners,Unmarried,Other,Female,88766,3929,37,France,<=50K
89,Without-pay,1366110,10th,1,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,90694,3027,63,France,>50K
68,Private,1306462,Assoc-acdm,1,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,57894,3874,80,Peru,>50K
23,Private,274983,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,30651,1036,17,Dominican-Republic,<=50K
83,Without-pay,1374182,Prof-school,1,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Female,44155,3383,70,China,>50K
