age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
60,Private,1359644,Some-college,4,Never-married,Priv-house-serv,Own-child,Black,Female,75865,2848,92,Taiwan,<=50K
50,Private,761781,Masters,10,Widowed,Exec-managerial,Unmarried,Black,Male,34173,2419,65,United-States,<=50K
35,Self-emp-not-inc,347686,HS-grad,6,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,20705,2116,81,Italy,>50K
74,Private,1155473,11th,1,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,67513,1521,59,United-States,>50K
24,Federal-gov,546814,HS-grad,15,Married-civ-spouse,Adm-clerical,Wife,White,Male,11272,912,28,United-States,<=50K
21,Self-emp-not-inc,164840,Bachelors,14,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,12380,405,18,Hungary,<=50K
89,Private,1477437,Doctorate,1,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,99728,4335,98,China,>50K
88,Private,1386869,5th-6th,2,Divorced,Machine-op-inspct,Other-relative,Other,Female,96822,4220,89,Scotland,<=50K
33,Self-emp-not-inc,119472,Bachelors,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,18985,904,11,United-States,<=50K
27,Self-emp-inc,180256,Bachelors,10,Never-married,Craft-repair,Husband,White,Male,24490,864,20,Cambodia,<=50K
84,Private,1256298,Doctorate,3,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Female,85033,3807,91,Outlying-US(Guam-USVI-etc),>50K
29,State-gov,310886,Bachelors,14,Never-married,Prof-specialty,Husband,White,Male,21421,1180,10,Jamaica,<=50K
28,Private,734877,7th-8th,8,Separated,Armed-Forces,Not-in-family,White,Male,48000,3539,58,Hungary,<=50K
49,Local-gov,303726,Some-college,12,Married-civ-spouse,Craft-repair,Wife,White,Male,24931,971,27,United-States,<=50K
39,Federal-gov,237935,Bachelors,14,Never-married,Prof-specialty,Husband,White,Male,21849,1023,13,United-States,<=50K
86,Private,1428512,Assoc-acdm,1,Never-married,Craft-repair,Other-relative,Black,Female,94371,2726,95,Ireland,<=50K
84,Private,1307012,7th-8th,3,Widowed,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,95686,3662,96,Cuba,<=50K
71,Self-emp-not-inc,1211186,Masters,5,Divorced,Handlers-cleaners,Husband,White,Female,76529,3782,44,Canada,<=50K
89,Without-pay,1473543,Masters,1,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,99849,4301,98,Haiti,>50K
32,Federal-gov,272577,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,16822,942,27,United-States,<=50K
