age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,Private,129965,Assoc-acdm,5,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,88514,1950,1,Puerto-Rico,>50K
77,Self-emp-inc,1245852,HS-grad,5,Never-married,Other-service,Own-child,Black,Male,49853,134,82,Poland,>50K
35,Self-emp-not-inc,1392146,9th,12,Married-civ-spouse,Transport-moving,Own-child,White,Male,53411,2493,59,Canada,<=50K
27,Private,149249,Bachelors,13,Widowed,Protective-serv,Not-in-family,Other,Male,54850,3432,31,Mexico,<=50K
61,Federal-gov,874586,7th-8th,7,Never-married,Exec-managerial,Wife,White,Male,38561,1836,97,Cuba,<=50K
29,State-gov,90309,Preschool,13,Married-spouse-absent,Other-service,Own-child,Other,Male,6544,2492,23,Peru,>50K
54,State-gov,1329120,HS-grad,15,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,85132,289,9,Hong,>50K
73,Self-emp-inc,1024747,HS-grad,12,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,96401,2038,19,Japan,>50K
64,Private,76717,Assoc-voc,3,Divorced,Exec-managerial,Not-in-family,White,Male,91822,2292,89,Vietnam,>50K
33,Private,1464976,Assoc-acdm,1,Widowed,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,78491,1463,5,Hong,>50K
59,Local-gov,1051787,7th-8th,5,Never-married,Prof-specialty,Own-child,Other,Female,36772,2165,37,Trinadad&Tobago,<=50K
50,Private,1108338,9th,4,Widowed,Prof-specialty,Husband,Asian-Pac-Islander,Female,8109,3324,7,South,<=50K
33,Private,201424,Some-college,3,Separated,Transport-moving,Wife,Black,Female,318,2719,16,Peru,<=50K
79,State-gov,246616,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3555,4231,49,Peru,>50K
78,Private,475566,10th,7,Widowed,Priv-house-serv,Husband,Other,Female,6143,183,1,South,>50K
64,State-gov,1299193,Assoc-voc,13,Separated,Prof-specialty,Husband,White,Male,92285,643,70,Thailand,<=50K
56,Private,581560,Bachelors,11,Married-spouse-absent,Craft-repair,Wife,Black,Female,30219,1611,42,Cuba,<=50K
28,Federal-gov,201509,5th-6th,10,Never-married,Transport-moving,Unmarried,Other,Male,4165,3997,74,Peru,>50K
36,Federal-gov,1425671,Masters,6,Separated,Handlers-cleaners,Not-in-family,White,Male,86450,2129,20,Iran,<=50K
31,Self-emp-not-inc,509596,10th,15,Married-AF-spouse,Priv-house-serv,Husband,Black,Male,58984,1323,28,Nicaragua,>50K
25,Self-emp-inc,1204901,Doctorate,2,Divorced,Transport-moving,Husband,White,Male,19985,3834,18,Portugal,>50K
57,Private,588969,Bachelors,14,Married-AF-spouse,Other-service,Own-child,Black,Male,21141,3265,9,Haiti,>50K
53,Without-pay,1473897,Preschool,1,Married-AF-spouse,Sales,Wife,White,Male,44609,755,23,Jamaica,<=50K
44,Without-pay,1012996,11th,13,Never-married,Farming-fishing,Husband,Other,Female,56846,1238,2,Jamaica,>50K
22,Local-gov,1381179,12th,15,Never-married,Adm-clerical,Husband,White,Male,87561,1014,16,Hungary,<=50K
30,State-gov,144067,Assoc-acdm,8,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,36764,411,12,Ireland,<=50K
75,Local-gov,677035,Some-college,7,Married-AF-spouse,Exec-managerial,Wife,White,Female,53188,4271,61,Vietnam,>50K
51,Self-emp-inc,1233182,Masters,4,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,82968,333,27,Canada,<=50K
80,State-gov,79131,Bachelors,9,Divorced,Handlers-cleaners,Other-relative,Black,Female,6890,2722,79,China,>50K
42,Federal-gov,863386,Bachelors,8,Separated,Craft-repair,Husband,White,Male,85711,151,93,Dominican-Republic,<=50K
73,State-gov,1135677,9th,6,Separated,Sales,Husband,White,Female,88459,1337,77,Haiti,>50K
19,State-gov,657549,Masters,9,Never-married,Farming-fishing,Unmarried,Other,Female,1240,826,4,Guatemala,>50K
53,State-gov,1484479,5th-6th,3,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,97816,2160,63,Thailand,<=50K
87,Self-emp-not-inc,1460979,HS-grad,10,Separated,Transport-moving,Husband,Asian-Pac-Islander,Female,50115,2062,91,Thailand,<=50K
62,Self-emp-inc,1413631,10th,10,Never-married,Transport-moving,Husband,Amer-Indian-Eskimo,Female,69055,3142,4,El-Salvador,<=50K
53,Without-pay,463821,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,50040,98,88,Japan,<=50K
27,Private,1103244,Masters,8,Married-spouse-absent,Tech-support,Husband,Other,Female,43277,3874,39,Taiwan,<=50K
18,State-gov,1372460,9th,6,Married-spouse-absent,Adm-clerical,Husband,White,Female,56729,293,62,Taiwan,<=50K
52,Federal-gov,117993,9th,10,Divorced,Craft-repair,Not-in-family,White,Female,68132,1429,25,United-States,<=50K
26,Private,107615,1st-4th,15,Married-civ-spouse,Tech-support,Own-child,Black,Female,63410,3859,36,Italy,>50K
81,Self-emp-not-inc,152833,12th,15,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,37025,2095,82,Yugoslavia,<=50K
25,Federal-gov,1318382,Assoc-voc,15,Married-spouse-absent,Exec-managerial,Husband,White,Female,21396,1530,6,Puerto-Rico,>50K
56,Local-gov,1141587,Assoc-voc,4,Married-AF-spouse,Adm-clerical,Own-child,White,Male,45865,2584,43,Laos,<=50K
71,Self-emp-not-inc,853701,Some-college,14,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,41000,2842,18,United-States,>50K
45,Private,113075,Assoc-acdm,15,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,47375,306,62,Mexico,>50K
87,Private,1479420,Doctorate,1,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,8621,4069,37,El-Salvador,>50K
80,Local-gov,838333,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,70840,3054,75,Japan,>50K
58,Local-gov,1384436,7th-8th,13,Never-married,Handlers-cleaners,Husband,White,Female,47540,3719,67,Puerto-Rico,<=50K
