age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Self-emp-not-inc,1293483,Doctorate,2,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,81886,562,33,Honduras,<=50K
24,Self-emp-inc,1458690,Masters,1,Separated,Machine-op-inspct,Wife,White,Female,61194,4336,36,Ireland,>50K
55,Federal-gov,1234198,Preschool,9,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,62480,3012,60,United-States,<=50K
31,Federal-gov,428448,Prof-school,3,Divorced,Adm-clerical,Not-in-family,White,Male,2977,1837,4,India,>50K
66,Private,711966,HS-grad,11,Divorced,Transport-moving,Unmarried,Black,Male,86179,2191,20,South,<=50K
55,Local-gov,1364462,HS-grad,9,Never-married,Sales,Other-relative,White,Male,7109,1646,95,Peru,<=50K
61,Without-pay,121127,Doctorate,12,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,25267,44,43,Honduras,>50K
32,Self-emp-inc,1199376,Assoc-voc,4,Married-spouse-absent,Other-service,Husband,Asian-Pac-Islander,Female,34056,1249,88,Hungary,>50K
26,State-gov,542227,Masters,1,Married-AF-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,79183,3494,2,Hungary,>50K
79,Private,100952,1st-4th,8,Married-civ-spouse,Protective-serv,Unmarried,White,Female,26933,2067,85,Ecuador,<=50K
88,Local-gov,815437,12th,2,Divorced,Protective-serv,Not-in-family,White,Female,7518,3345,14,Germany,>50K
35,Private,1088981,Bachelors,11,Divorced,Sales,Own-child,Other,Male,15784,2687,91,China,<=50K
54,Local-gov,89005,Some-college,9,Never-married,Protective-serv,Other-relative,White,Male,11630,3796,17,Italy,<=50K
57,Self-emp-inc,125061,5th-6th,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,53845,2330,3,Iran,>50K
33,State-gov,665213,1st-4th,2,Married-civ-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,10147,2444,87,India,>50K
66,Without-pay,726049,11th,7,Married-AF-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,89069,3783,74,United-States,>50K
59,Self-emp-inc,309493,Masters,4,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,14728,3373,24,Mexico,>50K
27,Private,566013,Some-college,7,Widowed,Craft-repair,Own-child,White,Male,36402,3047,89,Poland,<=50K
48,Private,672632,7th-8th,10,Divorced,Armed-Forces,Not-in-family,Black,Female,77282,2373,69,Dominican-Republic,<=50K
46,Self-emp-inc,711849,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Wife,Other,Male,19926,124,53,Thailand,>50K
43,State-gov,812117,Doctorate,9,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,71093,1054,34,Trinadad&Tobago,<=50K
