age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
68,Private,880262,12th,1,Married-AF-spouse,Other-service,Own-child,Other,Male,66231,2971,23,Hungary,<=50K
85,Private,616601,7th-8th,10,Widowed,Adm-clerical,Other-relative,White,Female,58829,3033,85,United-States,<=50K
25,Local-gov,484129,9th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,36484,1378,55,Italy,>50K
37,State-gov,1156535,7th-8th,11,Separated,Handlers-cleaners,Husband,Black,Male,99010,4281,30,Thailand,>50K
37,Private,872392,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,39334,2205,55,South,<=50K
51,Self-emp-inc,606150,HS-grad,6,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,7916,321,24,Philippines,>50K
26,Self-emp-not-inc,1286673,Bachelors,8,Married-civ-spouse,Transport-moving,Husband,Black,Female,76810,4049,43,Hungary,>50K
71,State-gov,1489840,HS-grad,3,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,99990,4355,30,Puerto-Rico,>50K
25,Private,1102529,11th,3,Never-married,Other-service,Husband,Other,Male,45244,2828,31,France,<=50K
88,Private,899263,9th,10,Widowed,Prof-specialty,Other-relative,White,Male,87176,2291,98,United-States,>50K
36,Self-emp-not-inc,305131,Assoc-voc,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,13376,1000,47,Thailand,>50K
45,Without-pay,1296766,Some-college,4,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,91074,4137,79,Mexico,>50K
79,Private,843185,5th-6th,10,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,36121,3979,63,China,<=50K
63,Without-pay,1490341,HS-grad,8,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,99920,4354,72,Poland,>50K
17,Local-gov,1146839,HS-grad,14,Married-civ-spouse,Priv-house-serv,Husband,White,Male,52193,2440,35,Columbia,>50K
36,Federal-gov,375294,Some-college,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,6569,1010,15,Iran,<=50K
89,Private,1239513,7th-8th,1,Separated,Other-service,Other-relative,Black,Male,96525,3024,98,United-States,>50K
19,Local-gov,1146121,HS-grad,14,Never-married,Exec-managerial,Husband,White,Female,41299,2352,15,Laos,>50K
72,Private,698239,10th,4,Divorced,Prof-specialty,Unmarried,White,Male,14101,727,96,United-States,<=50K
31,Self-emp-inc,181277,11th,10,Divorced,Prof-specialty,Not-in-family,Other,Male,20545,1294,26,Italy,>50K
49,Self-emp-not-inc,1469361,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,61416,3634,64,Cuba,>50K
42,Local-gov,1473007,Bachelors,8,Married-civ-spouse,Armed-Forces,Husband,White,Female,97985,2758,67,Greece,<=50K
88,Federal-gov,1186204,7th-8th,12,Divorced,Adm-clerical,Other-relative,White,Female,88778,3351,98,United-States,>50K
51,Self-emp-not-inc,902756,Some-college,4,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Male,28989,989,46,Mexico,<=50K
42,Self-emp-not-inc,1233198,Bachelors,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,78445,2941,70,Hong,>50K
88,Private,466258,Assoc-voc,1,Never-married,Prof-specialty,Own-child,Other,Male,52705,799,81,Philippines,<=50K
82,Private,650697,Bachelors,9,Divorced,Other-service,Other-relative,White,Male,86321,1753,98,United-States,<=50K
25,Local-gov,389168,Bachelors,9,Never-married,Adm-clerical,Not-in-family,White,Female,23429,1402,29,Mexico,>50K
39,Private,818205,Some-college,1,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,25162,3678,90,Jamaica,<=50K
34,Local-gov,1489087,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Female,99515,4334,30,Ireland,>50K
76,Private,651741,Preschool,1,Married-spouse-absent,Other-service,Unmarried,Other,Male,22312,425,91,United-States,<=50K
58,Private,188128,Assoc-voc,1,Divorced,Sales,Husband,Asian-Pac-Islander,Male,17330,934,84,United-States,<=50K
21,State-gov,693050,HS-grad,2,Never-married,Adm-clerical,Not-in-family,Black,Female,70258,3552,93,Mexico,<=50K
89,Private,234611,Prof-school,1,Widowed,Other-service,Unmarried,White,Male,57253,1933,98,United-States,<=50K
31,Local-gov,1212797,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,43915,3944,14,Honduras,<=50K
79,Private,172462,5th-6th,4,Never-married,Sales,Own-child,Black,Male,20305,547,6,France,<=50K
31,Without-pay,1487290,HS-grad,7,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,98354,4281,56,Poland,>50K
86,Private,488938,Prof-school,6,Separated,Other-service,Unmarried,White,Male,25360,916,97,United-States,<=50K
83,Private,875486,Masters,9,Married-AF-spouse,Other-service,Unmarried,White,Male,69810,1574,63,United-States,>50K
20,Self-emp-not-inc,392239,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,19537,698,28,Iran,>50K
