age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
60,Local-gov,1473020,11th,1,Married-civ-spouse,Sales,Unmarried,Other,Female,94001,2807,60,United-States,>50K
25,Private,785655,Bachelors,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,5890,3618,14,Nicaragua,<=50K
27,Private,125956,Bachelors,14,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,48626,3388,29,Greece,<=50K
51,Private,1215122,Masters,2,Married-civ-spouse,Craft-repair,Husband,Other,Male,16748,2216,91,United-States,<=50K
73,Private,656237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,21719,4049,6,United-States,>50K
69,Local-gov,1138516,7th-8th,2,Divorced,Armed-Forces,Other-relative,White,Female,93990,3729,42,Nicaragua,<=50K
41,Self-emp-not-inc,33313,HS-grad,10,Never-married,Other-service,Wife,White,Male,75550,2486,5,Poland,<=50K
72,Self-emp-not-inc,1467597,Prof-school,3,Divorced,Transport-moving,Not-in-family,White,Male,99227,62,55,Greece,<=50K
89,Self-emp-inc,1476863,12th,2,Separated,Sales,Wife,Black,Female,13680,3267,34,Hungary,>50K
42,Private,33986,HS-grad,14,Never-married,Exec-managerial,Husband,White,Male,8175,1178,53,Cambodia,<=50K
42,Local-gov,598610,Assoc-voc,5,Divorced,Protective-serv,Not-in-family,White,Female,78483,3065,91,Cuba,>50K
27,Self-emp-not-inc,1370418,5th-6th,6,Married-civ-spouse,Craft-repair,Own-child,White,Male,92922,1535,69,Yugoslavia,<=50K
43,Self-emp-not-inc,779734,Bachelors,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,43997,110,4,South,>50K
32,Self-emp-not-inc,1458597,11th,4,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,58985,4269,84,Jamaica,<=50K
21,Private,940732,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,69149,1096,38,Scotland,<=50K
89,Self-emp-inc,1204819,11th,12,Separated,Exec-managerial,Own-child,Black,Female,67293,3264,95,Ecuador,>50K
85,Without-pay,1451541,7th-8th,8,Widowed,Prof-specialty,Wife,Black,Female,70239,2468,35,Iran,>50K
40,Self-emp-not-inc,277383,11th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,64671,388,86,Cuba,<=50K
58,Private,1225914,7th-8th,11,Widowed,Other-service,Wife,White,Female,83294,173,89,Vietnam,<=50K
25,Private,1330891,Assoc-acdm,2,Married-spouse-absent,Farming-fishing,Own-child,White,Female,78888,692,62,Canada,<=50K
40,Self-emp-not-inc,1394597,HS-grad,2,Married-AF-spouse,Exec-managerial,Own-child,White,Female,79003,2625,97,Yugoslavia,<=50K
27,Private,288970,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,12342,3540,44,United-States,<=50K
44,State-gov,1385518,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,50424,1563,89,Iran,>50K
78,Without-pay,1272779,11th,8,Married-AF-spouse,Armed-Forces,Own-child,White,Male,32482,2681,95,Ecuador,>50K
38,Private,69662,Doctorate,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,13250,4351,84,United-States,<=50K
32,Private,539874,HS-grad,3,Divorced,Adm-clerical,Unmarried,White,Male,98944,3542,49,Poland,<=50K
73,State-gov,1243069,Masters,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,67576,4197,94,United-States,>50K
46,Private,1381794,Masters,1,Married-civ-spouse,Protective-serv,Own-child,White,Male,54831,813,91,Iran,<=50K
28,Local-gov,262246,HS-grad,11,Married-civ-spouse,Transport-moving,Wife,White,Male,76741,3810,84,Japan,<=50K
85,Without-pay,1460037,Preschool,2,Never-married,Prof-specialty,Not-in-family,Other,Female,20377,3487,13,Cuba,>50K
23,Private,237576,Some-college,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,91620,240,47,Thailand,<=50K
83,Federal-gov,1467955,Prof-school,15,Divorced,Armed-Forces,Other-relative,Other,Female,84403,4118,95,Philippines,>50K
37,Federal-gov,1324411,Masters,13,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Male,30016,3535,92,Iran,>50K
35,Private,794808,Bachelors,11,Divorced,Craft-repair,Own-child,White,Female,78343,2895,53,El-Salvador,<=50K
58,Self-emp-not-inc,1440685,Preschool,12,Married-AF-spouse,Priv-house-serv,Unmarried,White,Male,64970,1344,43,China,<=50K
21,Private,165467,Bachelors,2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,27674,4025,8,United-States,>50K
87,Local-gov,1372055,1st-4th,2,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Female,33676,514,89,Laos,>50K
43,Self-emp-inc,304768,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,54798,4198,27,United-States,<=50K
48,Private,1476582,9th,14,Separated,Adm-clerical,Unmarried,White,Female,97382,306,69,Laos,>50K
69,State-gov,856787,Masters,1,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,60595,774,36,El-Salvador,>50K
88,State-gov,1456312,9th,2,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Female,74600,103,97,Vietnam,>50K
67,Private,303608,HS-grad,7,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,32462,3842,14,Canada,<=50K
88,Self-emp-inc,1456640,5th-6th,3,Married-spouse-absent,Adm-clerical,Wife,Black,Female,9678,4248,92,United-States,<=50K
74,Self-emp-not-inc,1436240,5th-6th,11,Separated,Tech-support,Own-child,White,Female,99482,959,32,Dominican-Republic,>50K
83,Local-gov,830082,Prof-school,12,Separated,Sales,Not-in-family,Black,Female,36910,2261,78,Nicaragua,>50K
89,Without-pay,1479666,7th-8th,1,Widowed,Craft-repair,Husband,Other,Female,16979,4346,23,Laos,>50K
45,State-gov,128521,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,21574,783,76,Cambodia,<=50K
28,Private,564633,11th,2,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,99211,3967,8,United-States,<=50K
52,Self-emp-not-inc,1229325,7th-8th,7,Married-civ-spouse,Farming-fishing,Unmarried,Other,Male,82796,1222,92,Iran,<=50K
36,Without-pay,724722,12th,9,Separated,Sales,Other-relative,Black,Male,62711,920,52,Nicaragua,>50K
51,Private,757691,Doctorate,6,Married-civ-spouse,Armed-Forces,Wife,White,Male,95804,3540,43,Columbia,<=50K
25,Self-emp-not-inc,1287297,HS-grad,6,Never-married,Machine-op-inspct,Husband,White,Male,53375,1675,84,Columbia,<=50K
33,Local-gov,303350,HS-grad,4,Married-civ-spouse,Prof-specialty,Own-child,White,Male,19411,4117,32,Germany,>50K
85,Federal-gov,1455712,Masters,6,Married-spouse-absent,Exec-managerial,Own-child,White,Female,28236,3042,98,Yugoslavia,>50K
44,State-gov,1091084,11th,2,Married-AF-spouse,Sales,Not-in-family,Other,Female,37637,3431,69,Yugoslavia,>50K
66,Self-emp-not-inc,1134609,Assoc-acdm,4,Never-married,Prof-specialty,Wife,White,Female,86336,1149,43,Taiwan,>50K
58,State-gov,719825,HS-grad,6,Never-married,Craft-repair,Not-in-family,White,Female,71419,702,52,Jamaica,>50K
44,Federal-gov,350476,Assoc-voc,8,Never-married,Adm-clerical,Husband,Black,Female,21764,4223,49,Germany,<=50K
37,Local-gov,1184790,Masters,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,5586,2277,24,United-States,>50K
88,Federal-gov,1410110,1st-4th,12,Widowed,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,95016,256,77,Haiti,>50K
86,Local-gov,770973,11th,14,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,66157,1507,98,Mexico,>50K
31,Without-pay,1069526,Some-college,2,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,21184,1319,61,Philippines,>50K
82,Private,1373597,Bachelors,8,Widowed,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,66369,4078,56,Outlying-US(Guam-USVI-etc),<=50K
29,Private,833677,Bachelors,2,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,50008,2496,46,Canada,>50K
87,Self-emp-inc,1489758,5th-6th,1,Widowed,Sales,Unmarried,White,Female,81391,536,24,Japan,>50K
58,Local-gov,1220333,Bachelors,5,Married-AF-spouse,Craft-repair,Wife,White,Female,99505,231,84,Yugoslavia,<=50K
34,Local-gov,229382,Assoc-voc,7,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,49618,2468,89,Yugoslavia,<=50K
58,Private,1350509,11th,2,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,37340,2917,27,Hungary,>50K
63,Local-gov,1409581,Prof-school,15,Divorced,Farming-fishing,Other-relative,Other,Female,76763,1626,55,United-States,>50K
69,Self-emp-not-inc,1405289,Bachelors,1,Married-civ-spouse,Craft-repair,Other-relative,White,Female,97173,3419,21,Cuba,>50K
38,Self-emp-not-inc,1435149,7th-8th,3,Separated,Priv-house-serv,Not-in-family,White,Male,99235,913,4,Greece,<=50K
70,Self-emp-not-inc,981695,HS-grad,9,Never-married,Armed-Forces,Husband,White,Male,83207,2479,77,Taiwan,<=50K
29,Self-emp-not-inc,1187640,9th,1,Married-spouse-absent,Protective-serv,Unmarried,White,Male,99319,719,71,Cuba,<=50K
65,Private,540182,10th,10,Widowed,Exec-managerial,Own-child,Other,Female,91719,2840,11,Ecuador,<=50K
31,Private,658296,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,73069,2298,15,United-States,<=50K
60,Private,191006,Assoc-voc,1,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,37047,2425,31,Ecuador,<=50K
84,State-gov,1400905,Prof-school,1,Divorced,Protective-serv,Not-in-family,White,Female,93764,3179,94,Philippines,>50K
80,State-gov,1389189,Masters,14,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,8071,1246,49,Guatemala,>50K
64,Private,650060,HS-grad,6,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,87077,3464,22,Germany,<=50K
54,Private,525456,Some-college,2,Never-married,Exec-managerial,Husband,White,Male,58173,2698,92,Honduras,<=50K
86,State-gov,1471321,12th,14,Divorced,Armed-Forces,Own-child,White,Female,95831,1973,44,Guatemala,>50K
64,Private,925730,HS-grad,4,Divorced,Prof-specialty,Husband,White,Male,66574,3970,65,Greece,<=50K
84,Local-gov,1317260,1st-4th,12,Widowed,Sales,Not-in-family,Other,Female,6400,379,70,Nicaragua,>50K
20,Private,391229,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4352,3905,89,Vietnam,<=50K
47,Federal-gov,1310790,Prof-school,14,Divorced,Craft-repair,Husband,White,Female,77833,564,77,Iran,<=50K
33,State-gov,1397282,11th,10,Separated,Armed-Forces,Husband,White,Female,84623,2790,92,France,<=50K
58,Without-pay,1369564,12th,4,Married-AF-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,28649,3560,61,Scotland,>50K
53,Private,1173556,Assoc-acdm,1,Widowed,Protective-serv,Wife,White,Male,6641,1137,83,Ireland,<=50K
21,Without-pay,1389034,7th-8th,15,Married-civ-spouse,Prof-specialty,Husband,Other,Female,59339,2721,88,United-States,<=50K
84,State-gov,1475451,Assoc-acdm,2,Widowed,Armed-Forces,Other-relative,White,Female,94592,1233,85,Japan,<=50K
85,Without-pay,1305554,Masters,2,Separated,Prof-specialty,Not-in-family,White,Female,90402,978,59,Haiti,>50K
27,Self-emp-not-inc,1101227,Doctorate,5,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,96754,335,72,Portugal,<=50K
20,Private,593934,HS-grad,10,Never-married,Other-service,Own-child,White,Male,84248,729,49,Columbia,<=50K
40,Private,324438,Some-college,5,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,21668,3578,74,United-States,<=50K
37,Private,345333,Bachelors,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,99957,1006,5,Cuba,<=50K
34,Private,1039713,Masters,14,Never-married,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,34102,93,73,Honduras,>50K
36,Without-pay,1250885,11th,15,Married-civ-spouse,Adm-clerical,Husband,Black,Female,14425,4119,31,United-States,>50K
88,Without-pay,888570,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,29585,2443,93,United-States,>50K
85,Without-pay,1216211,1st-4th,4,Never-married,Machine-op-inspct,Other-relative,Other,Female,10408,2720,43,Jamaica,>50K
73,State-gov,1443584,5th-6th,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,27458,4308,15,United-States,>50K
31,Private,1273253,Masters,5,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,43403,2863,11,Laos,<=50K
87,Private,1166588,Bachelors,5,Never-married,Adm-clerical,Husband,Black,Female,725,4291,63,Honduras,<=50K
19,Private,845934,5th-6th,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40463,4093,90,Italy,<=50K
30,Self-emp-not-inc,1345370,7th-8th,3,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,27926,104,90,South,<=50K
89,Private,1488216,Assoc-acdm,5,Widowed,Tech-support,Wife,Black,Female,17402,4347,74,Laos,>50K
34,Private,964338,HS-grad,10,Never-married,Other-service,Other-relative,Other,Female,19786,1222,12,Jamaica,<=50K
33,Private,419770,Bachelors,2,Divorced,Craft-repair,Other-relative,White,Female,87724,2417,91,Yugoslavia,<=50K
37,Private,1422845,Bachelors,6,Separated,Craft-repair,Unmarried,White,Male,76546,384,52,Japan,<=50K
28,State-gov,1320090,12th,7,Married-civ-spouse,Farming-fishing,Husband,White,Female,64580,3386,94,Yugoslavia,<=50K
89,State-gov,1467165,1st-4th,7,Married-spouse-absent,Farming-fishing,Wife,Other,Female,59517,1761,83,Hungary,>50K
30,Without-pay,875446,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,73197,2897,15,Cuba,<=50K
