age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,Self-emp-inc,1091361,Masters,5,Widowed,Transport-moving,Not-in-family,White,Male,62494,530,7,Ecuador,<=50K
56,Self-emp-inc,104031,7th-8th,11,Widowed,Adm-clerical,Husband,Black,Male,19167,103,47,Poland,<=50K
86,Local-gov,1065713,HS-grad,13,Divorced,Prof-specialty,Husband,Black,Male,84167,896,53,El-Salvador,>50K
84,Local-gov,1280010,Bachelors,4,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,25677,3265,16,Ecuador,<=50K
34,Local-gov,849534,Assoc-voc,2,Never-married,Craft-repair,Husband,Black,Male,54849,1435,27,Japan,>50K
41,Private,862229,Assoc-acdm,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,18153,1974,83,Canada,<=50K
74,Private,396290,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,10341,2020,2,Dominican-Republic,<=50K
33,Private,1278244,11th,4,Married-civ-spouse,Protective-serv,Other-relative,White,Male,64839,1955,28,Canada,>50K
19,Self-emp-not-inc,32942,Some-college,6,Separated,Exec-managerial,Husband,White,Female,57678,3535,4,Cuba,>50K
49,Self-emp-inc,718914,7th-8th,5,Married-civ-spouse,Armed-Forces,Own-child,Other,Female,95023,1724,93,Jamaica,<=50K
89,Private,1119548,1st-4th,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,8144,234,97,United-States,>50K
38,Self-emp-not-inc,272968,HS-grad,2,Married-civ-spouse,Tech-support,Wife,White,Female,66167,3772,85,South,>50K
20,Private,412275,10th,5,Never-married,Exec-managerial,Own-child,White,Male,15588,3553,15,Honduras,<=50K
79,Private,884402,HS-grad,15,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Female,75394,656,17,El-Salvador,>50K
50,Private,142883,Assoc-acdm,1,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Male,68769,4202,6,Trinadad&Tobago,>50K
22,Private,832714,12th,1,Married-civ-spouse,Other-service,Own-child,White,Male,91954,2377,13,Yugoslavia,>50K
87,Local-gov,375337,HS-grad,8,Divorced,Handlers-cleaners,Own-child,Black,Male,94302,3829,82,Cambodia,<=50K
69,State-gov,432199,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,Other,Female,51948,1649,63,Iran,>50K
44,Federal-gov,1350594,11th,3,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,71076,441,64,Columbia,>50K
71,Private,237388,1st-4th,15,Married-AF-spouse,Prof-specialty,Husband,Other,Female,92607,3721,57,Iran,>50K
44,State-gov,130335,Assoc-voc,12,Separated,Sales,Wife,Amer-Indian-Eskimo,Female,88386,3851,66,Poland,>50K
56,Local-gov,941720,Preschool,5,Never-married,Prof-specialty,Husband,White,Male,80618,3489,13,Nicaragua,>50K
65,Local-gov,426231,Some-college,5,Divorced,Transport-moving,Not-in-family,Black,Male,34766,2034,17,Poland,<=50K
17,Federal-gov,885477,10th,3,Separated,Exec-managerial,Husband,Other,Female,43472,3179,88,Hong,<=50K
77,Private,1072837,5th-6th,10,Divorced,Prof-specialty,Not-in-family,White,Female,6890,1157,10,Canada,<=50K
83,Local-gov,1438057,Preschool,12,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,35083,2568,36,Columbia,<=50K
33,Without-pay,1249675,Assoc-voc,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7017,3892,22,India,>50K
85,Local-gov,969667,Doctorate,14,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,47090,1448,14,France,<=50K
41,Self-emp-inc,1256359,Some-college,14,Divorced,Transport-moving,Not-in-family,White,Male,14732,375,41,India,<=50K
75,Self-emp-inc,208282,Prof-school,4,Widowed,Exec-managerial,Not-in-family,Black,Female,92051,1321,76,United-States,<=50K
85,State-gov,956083,Prof-school,12,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,60072,336,62,United-States,>50K
85,State-gov,442143,Doctorate,12,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,99042,602,88,Iran,>50K
56,State-gov,142248,HS-grad,2,Separated,Transport-moving,Wife,Asian-Pac-Islander,Female,98268,3992,61,United-States,<=50K
71,Without-pay,978974,Assoc-voc,11,Separated,Protective-serv,Not-in-family,White,Female,89112,2231,21,Taiwan,<=50K
66,Self-emp-inc,990961,Preschool,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,46148,3114,96,Germany,<=50K
77,Private,226628,Bachelors,5,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,5678,888,7,Jamaica,<=50K
38,Without-pay,306903,12th,8,Married-civ-spouse,Other-service,Other-relative,Black,Male,42775,3601,50,Cambodia,<=50K
83,Self-emp-not-inc,54549,Doctorate,1,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,56038,3680,80,South,>50K
26,Self-emp-not-inc,1317534,Prof-school,4,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,50265,3955,44,Vietnam,>50K
55,Private,1120590,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Husband,White,Female,70789,352,14,Peru,<=50K
82,Federal-gov,1087146,HS-grad,7,Never-married,Adm-clerical,Husband,White,Female,68922,2327,85,Hungary,<=50K
29,State-gov,248040,HS-grad,7,Widowed,Other-service,Husband,Black,Male,77047,1980,77,El-Salvador,<=50K
58,Local-gov,331316,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,13491,2883,48,Ecuador,<=50K
59,Federal-gov,577928,1st-4th,12,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,33511,2956,29,Taiwan,>50K
68,Self-emp-not-inc,222130,5th-6th,1,Married-AF-spouse,Prof-specialty,Unmarried,White,Female,51295,2460,88,Peru,<=50K
56,Private,1068910,Assoc-voc,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,57534,3219,80,Philippines,<=50K
79,Federal-gov,288949,9th,6,Married-AF-spouse,Adm-clerical,Wife,Other,Female,39165,395,95,Greece,>50K
39,Self-emp-inc,760320,Some-college,4,Widowed,Other-service,Not-in-family,Black,Male,62783,2331,95,Thailand,>50K
59,Private,326622,12th,6,Never-married,Farming-fishing,Other-relative,White,Female,83584,3250,45,England,>50K
83,Self-emp-inc,811474,Doctorate,5,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Male,3772,961,65,Mexico,<=50K
20,State-gov,138648,Some-college,2,Widowed,Other-service,Husband,Black,Female,97910,3505,89,Japan,>50K
29,Self-emp-inc,1223100,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,23587,2423,31,Poland,<=50K
50,Federal-gov,1070995,HS-grad,8,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,94665,301,23,Puerto-Rico,<=50K
51,Federal-gov,1360753,5th-6th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,24357,271,14,Hungary,>50K
48,Private,188912,7th-8th,6,Never-married,Handlers-cleaners,Husband,White,Female,58148,643,22,Italy,>50K
77,Local-gov,1360402,5th-6th,12,Separated,Tech-support,Not-in-family,Black,Male,97078,1171,46,Thailand,<=50K
28,Self-emp-inc,139932,HS-grad,12,Married-AF-spouse,Other-service,Husband,Other,Female,59143,3276,42,United-States,>50K
29,Private,1333834,Doctorate,13,Married-spouse-absent,Farming-fishing,Husband,Black,Female,61420,2311,25,Ecuador,>50K
76,Without-pay,1092664,Masters,5,Never-married,Craft-repair,Own-child,White,Male,36110,1670,63,Poland,<=50K
78,Private,45053,10th,2,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Female,89169,3914,1,Dominican-Republic,<=50K
73,Self-emp-not-inc,258253,HS-grad,3,Married-civ-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,35084,1112,93,United-States,>50K
38,Private,1101960,Prof-school,1,Never-married,Handlers-cleaners,Husband,White,Female,85624,2266,51,Dominican-Republic,<=50K
49,Private,596925,7th-8th,3,Never-married,Prof-specialty,Unmarried,Other,Female,59524,2672,2,England,<=50K
56,Self-emp-not-inc,157274,Doctorate,13,Married-spouse-absent,Exec-managerial,Husband,White,Male,91938,380,18,Poland,<=50K
77,Local-gov,1435962,11th,8,Never-married,Adm-clerical,Husband,White,Female,86249,3088,80,Haiti,<=50K
80,Federal-gov,450299,Assoc-voc,12,Separated,Handlers-cleaners,Own-child,Black,Male,65680,875,52,Poland,<=50K
36,Private,1355019,HS-grad,14,Divorced,Priv-house-serv,Wife,White,Female,5233,1003,62,Scotland,>50K
87,Private,1064672,HS-grad,1,Widowed,Tech-support,Husband,White,Female,46415,3522,46,Mexico,<=50K
29,Federal-gov,1218873,9th,2,Separated,Other-service,Husband,White,Female,73319,3369,84,Haiti,>50K
76,Self-emp-inc,1371906,12th,1,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,57768,4348,80,Guatemala,>50K
76,State-gov,518543,HS-grad,1,Married-AF-spouse,Other-service,Husband,White,Female,95058,255,76,Honduras,>50K
32,Self-emp-inc,1460238,1st-4th,11,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,80448,2489,15,England,<=50K
21,State-gov,717454,11th,11,Separated,Transport-moving,Husband,White,Male,47083,1965,8,Taiwan,>50K
51,Private,1234487,10th,8,Never-married,Handlers-cleaners,Own-child,White,Female,48996,1620,23,Hungary,>50K
33,Local-gov,1436109,Doctorate,5,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,28588,4259,22,Laos,>50K
85,Self-emp-inc,346566,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Own-child,White,Male,27190,412,74,United-States,<=50K
83,Without-pay,1231723,9th,12,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,76813,3646,67,Iran,<=50K
74,Local-gov,893684,9th,7,Widowed,Adm-clerical,Husband,White,Female,20899,974,37,Cuba,>50K
36,Self-emp-not-inc,109528,Preschool,2,Never-married,Prof-specialty,Own-child,White,Female,50404,266,21,Outlying-US(Guam-USVI-etc),<=50K
62,Private,487508,7th-8th,1,Never-married,Farming-fishing,Husband,White,Female,5125,26,24,El-Salvador,>50K
71,Without-pay,1476053,Assoc-voc,1,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,28271,4193,98,Greece,>50K
78,Local-gov,359908,1st-4th,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,20943,697,93,Canada,<=50K
31,Private,1435803,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,28055,2736,78,Hungary,>50K
72,Local-gov,1158354,Assoc-acdm,9,Divorced,Transport-moving,Husband,Black,Female,59337,679,36,Scotland,>50K
20,Self-emp-not-inc,88542,Prof-school,4,Married-AF-spouse,Other-service,Other-relative,White,Female,89979,1858,79,Portugal,<=50K
77,Self-emp-inc,1241164,Some-college,12,Married-civ-spouse,Craft-repair,Own-child,White,Male,14213,790,12,Italy,>50K
77,Private,678954,9th,6,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,174,1516,3,Yugoslavia,<=50K
81,State-gov,230472,7th-8th,11,Divorced,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,95204,724,96,United-States,>50K
17,Private,1171720,Assoc-voc,10,Married-civ-spouse,Other-service,Other-relative,White,Female,6211,706,78,Haiti,>50K
43,Private,942876,1st-4th,13,Married-civ-spouse,Protective-serv,Own-child,Black,Male,59452,3450,11,Cambodia,>50K
81,Self-emp-inc,687380,Masters,13,Widowed,Adm-clerical,Other-relative,Black,Male,66312,4151,77,South,<=50K
60,Private,38152,1st-4th,15,Divorced,Other-service,Wife,Black,Female,48797,428,97,Germany,>50K
51,Local-gov,1319246,HS-grad,6,Married-civ-spouse,Armed-Forces,Husband,White,Male,96508,4178,53,Yugoslavia,>50K
55,Local-gov,1225227,11th,5,Married-civ-spouse,Craft-repair,Other-relative,White,Male,53929,3841,76,Peru,<=50K
89,Self-emp-inc,977980,Doctorate,14,Divorced,Tech-support,Husband,Asian-Pac-Islander,Female,42719,3476,90,France,>50K
76,Private,616132,1st-4th,14,Divorced,Transport-moving,Husband,Black,Female,83033,1303,89,El-Salvador,<=50K
19,State-gov,267379,HS-grad,1,Never-married,Priv-house-serv,Husband,White,Male,52306,400,22,Hong,>50K
80,Private,361172,Bachelors,12,Divorced,Prof-specialty,Own-child,Other,Female,40446,649,69,Taiwan,<=50K
82,Self-emp-not-inc,337731,Bachelors,15,Married-AF-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,22893,2218,56,United-States,>50K
82,Local-gov,1018887,Prof-school,15,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,58753,126,95,Canada,<=50K
89,State-gov,363975,7th-8th,5,Married-civ-spouse,Protective-serv,Wife,Other,Female,90323,158,44,United-States,<=50K
53,Self-emp-not-inc,1311588,1st-4th,14,Married-civ-spouse,Sales,Not-in-family,Other,Female,22291,693,92,Yugoslavia,>50K
70,Federal-gov,40660,7th-8th,14,Separated,Adm-clerical,Wife,Black,Male,87971,503,4,Ireland,<=50K
38,Local-gov,33442,Some-college,1,Married-civ-spouse,Tech-support,Other-relative,Other,Female,94545,2031,3,Dominican-Republic,>50K
85,Without-pay,1392192,7th-8th,6,Never-married,Adm-clerical,Husband,Other,Female,79533,2428,88,Nicaragua,>50K
23,Self-emp-inc,353640,Assoc-voc,3,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,67460,1763,53,Poland,<=50K
87,Self-emp-inc,656082,Some-college,13,Separated,Adm-clerical,Not-in-family,Black,Male,22315,524,74,Cambodia,<=50K
76,Federal-gov,1437603,12th,2,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,23562,3616,82,Hungary,>50K
44,Without-pay,789889,9th,8,Married-AF-spouse,Other-service,Husband,White,Male,34834,871,68,Puerto-Rico,<=50K
42,State-gov,1298092,Masters,5,Separated,Transport-moving,Wife,Amer-Indian-Eskimo,Female,63698,44,86,Hungary,>50K
33,Self-emp-inc,878649,HS-grad,2,Never-married,Exec-managerial,Husband,White,Male,65167,1261,52,Peru,>50K
67,Self-emp-inc,385612,Assoc-voc,5,Never-married,Protective-serv,Own-child,Black,Male,12806,1794,12,Cambodia,>50K
20,Private,403063,1st-4th,3,Married-AF-spouse,Farming-fishing,Husband,White,Male,32322,155,27,Jamaica,<=50K
53,Self-emp-not-inc,257008,Prof-school,8,Married-civ-spouse,Sales,Not-in-family,Black,Female,55347,4146,34,Columbia,>50K
78,Self-emp-inc,1412018,Prof-school,2,Married-civ-spouse,Farming-fishing,Husband,Black,Female,76515,4263,55,Hong,>50K
24,Private,208756,Assoc-voc,3,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,5331,207,5,Germany,<=50K
37,Self-emp-not-inc,495633,Prof-school,6,Widowed,Craft-repair,Husband,Other,Male,66731,1480,86,Iran,<=50K
36,Federal-gov,198525,Masters,13,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,87765,423,88,United-States,<=50K
84,Local-gov,841861,Prof-school,4,Married-AF-spouse,Craft-repair,Other-relative,Black,Male,95616,4251,83,Yugoslavia,>50K
46,Private,399421,Assoc-voc,15,Separated,Transport-moving,Wife,Black,Female,67958,814,22,Dominican-Republic,<=50K
42,Self-emp-inc,355232,Prof-school,7,Separated,Priv-house-serv,Own-child,Black,Male,74251,2796,70,England,<=50K
80,Self-emp-not-inc,609068,HS-grad,9,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,91498,1533,66,Cambodia,>50K
45,Local-gov,1458091,Prof-school,1,Never-married,Transport-moving,Husband,White,Female,35520,3523,93,Jamaica,<=50K
44,Self-emp-inc,840205,11th,1,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,8018,3284,73,Laos,>50K
38,Private,957195,5th-6th,15,Widowed,Sales,Other-relative,Black,Male,30555,521,31,Jamaica,<=50K
42,Self-emp-not-inc,570779,Prof-school,8,Separated,Other-service,Own-child,White,Female,34698,3383,6,Yugoslavia,<=50K
42,Private,714605,Doctorate,13,Married-AF-spouse,Protective-serv,Husband,Other,Female,92332,3722,39,Germany,<=50K
79,Private,1312129,5th-6th,1,Married-civ-spouse,Transport-moving,Own-child,White,Female,66020,2827,29,Honduras,>50K
28,Private,476607,Masters,15,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,31683,418,9,Jamaica,>50K
81,Without-pay,1480077,Assoc-voc,14,Married-civ-spouse,Armed-Forces,Other-relative,Other,Female,24413,1289,36,France,>50K
17,Self-emp-not-inc,626408,Assoc-voc,13,Divorced,Transport-moving,Wife,White,Female,25137,1725,65,Scotland,>50K
55,Federal-gov,171457,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Black,Female,43498,2975,40,Japan,>50K
18,Self-emp-not-inc,405433,Some-college,5,Married-AF-spouse,Transport-moving,Other-relative,White,Female,44890,2951,14,India,>50K
20,Federal-gov,1180819,7th-8th,15,Married-spouse-absent,Other-service,Not-in-family,White,Female,70849,2699,20,Haiti,<=50K
32,Self-emp-not-inc,1185314,1st-4th,13,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,93964,3297,93,Dominican-Republic,>50K
47,Self-emp-inc,80074,Some-college,13,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Male,10324,1640,34,Cambodia,<=50K
53,Self-emp-not-inc,285832,7th-8th,12,Married-AF-spouse,Handlers-cleaners,Husband,White,Female,95605,3067,45,Taiwan,<=50K
64,Local-gov,1193545,HS-grad,14,Separated,Farming-fishing,Own-child,Black,Male,75803,586,91,Cambodia,<=50K
64,Private,719082,Assoc-acdm,2,Married-civ-spouse,Tech-support,Husband,Black,Female,78926,2807,71,Peru,<=50K
65,Local-gov,123137,Prof-school,4,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,50394,1820,16,Ireland,>50K
83,Self-emp-inc,168602,Assoc-acdm,1,Never-married,Adm-clerical,Husband,Other,Male,50112,3309,27,Germany,<=50K
31,State-gov,1091574,HS-grad,6,Divorced,Priv-house-serv,Not-in-family,Black,Female,88292,4019,44,United-States,>50K
64,Self-emp-inc,1407470,11th,2,Married-AF-spouse,Exec-managerial,Husband,White,Male,52665,3243,46,Greece,>50K
58,Private,962212,Assoc-acdm,2,Never-married,Prof-specialty,Husband,White,Male,82188,543,38,Outlying-US(Guam-USVI-etc),<=50K
21,Self-emp-not-inc,323498,Some-college,4,Married-spouse-absent,Sales,Not-in-family,Black,Male,67898,1527,4,Haiti,>50K
26,Federal-gov,842809,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,13064,2089,80,United-States,<=50K
37,Without-pay,1113459,12th,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,46012,4144,46,Laos,>50K
35,Private,338650,1st-4th,8,Never-married,Protective-serv,Own-child,White,Female,36125,148,29,Honduras,<=50K
75,State-gov,1256945,9th,7,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,4692,123,80,United-States,>50K
85,Without-pay,948262,Doctorate,15,Married-AF-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,85445,93,56,El-Salvador,>50K
23,Private,449064,HS-grad,5,Widowed,Exec-managerial,Not-in-family,White,Male,7600,1272,44,Japan,<=50K
38,Local-gov,391971,HS-grad,7,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,62423,2262,26,Portugal,<=50K
74,Self-emp-inc,1135890,Masters,13,Never-married,Transport-moving,Unmarried,White,Male,63612,586,8,Columbia,<=50K
