age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
83,Federal-gov,748912,10th,1,Separated,Protective-serv,Other-relative,Black,Male,20847,703,94,Cuba,<=50K
65,Private,121010,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,8875,2966,50,United-States,>50K
37,Self-emp-inc,185312,Preschool,13,Divorced,Prof-specialty,Husband,White,Male,99461,304,27,El-Salvador,>50K
41,Self-emp-inc,151551,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,97488,266,31,Mexico,>50K
21,Self-emp-not-inc,154026,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77454,378,52,El-Salvador,<=50K
22,Self-emp-not-inc,122678,Doctorate,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,88180,297,64,El-Salvador,<=50K
25,Self-emp-not-inc,248043,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,42210,243,51,Nicaragua,<=50K
31,Private,108485,11th,12,Never-married,Other-service,Not-in-family,Black,Male,13598,229,24,India,<=50K
39,Private,229357,Bachelors,14,Never-married,Other-service,Not-in-family,Black,Male,11338,276,35,South,<=50K
28,State-gov,189689,Doctorate,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,99842,329,50,El-Salvador,<=50K
25,Local-gov,392513,Masters,14,Divorced,Handlers-cleaners,Not-in-family,Black,Male,10039,762,89,Jamaica,<=50K
39,Private,160477,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,9386,2698,37,United-States,>50K
24,Local-gov,281015,HS-grad,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,16214,195,58,Jamaica,<=50K
28,Private,234925,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,15700,1099,39,United-States,<=50K
46,Self-emp-inc,131667,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,93092,247,34,Mexico,>50K
44,Self-emp-inc,131900,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,97952,213,29,Mexico,>50K
55,Self-emp-inc,137035,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,56998,296,50,Mexico,>50K
31,Private,184494,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,12921,2804,28,United-States,<=50K
54,Private,140173,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,11486,2177,44,United-States,>50K
83,Federal-gov,740595,10th,1,Widowed,Other-service,Other-relative,Black,Male,20720,540,42,Cuba,<=50K
20,Private,242520,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Female,11673,1219,26,United-States,<=50K
21,Self-emp-not-inc,170363,Masters,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,24933,507,41,Nicaragua,<=50K
31,Private,193919,HS-grad,12,Never-married,Exec-managerial,Own-child,White,Female,11188,2244,27,United-States,<=50K
21,Self-emp-not-inc,158326,Doctorate,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,89974,447,66,El-Salvador,<=50K
76,Private,143237,11th,3,Widowed,Machine-op-inspct,Unmarried,Black,Male,19804,322,3,India,<=50K
22,Self-emp-not-inc,154810,Masters,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,91086,508,83,El-Salvador,<=50K
19,Private,244735,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,10156,421,25,United-States,<=50K
34,Private,176761,HS-grad,13,Never-married,Exec-managerial,Own-child,White,Female,10978,2648,30,United-States,<=50K
83,Federal-gov,748685,10th,1,Widowed,Farming-fishing,Other-relative,Black,Male,21006,426,76,Cuba,<=50K
29,Local-gov,222577,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,20274,788,44,Nicaragua,>50K
53,Self-emp-inc,93977,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99022,170,25,Mexico,>50K
26,State-gov,203198,Doctorate,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,99970,354,47,El-Salvador,<=50K
57,Private,137464,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,30002,616,49,Mexico,>50K
31,Private,129012,HS-grad,8,Never-married,Machine-op-inspct,Own-child,Black,Female,12216,169,7,India,<=50K
20,Private,240272,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,9984,345,39,United-States,<=50K
82,Federal-gov,748892,10th,1,Separated,Protective-serv,Other-relative,Black,Male,14867,484,98,Cuba,<=50K
28,Private,181307,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,10863,1075,24,United-States,<=50K
38,Self-emp-inc,166921,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,96719,283,36,Mexico,>50K
83,Federal-gov,749096,5th-6th,1,Widowed,Farming-fishing,Other-relative,Black,Male,21304,446,58,Cuba,<=50K
43,Private,165403,Some-college,13,Married-civ-spouse,Sales,Husband,White,Female,12025,2184,51,United-States,>50K
50,Private,137418,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,10552,2995,46,United-States,>50K
25,Local-gov,167781,Masters,12,Divorced,Other-service,Not-in-family,Black,Male,14640,314,51,Jamaica,<=50K
36,Self-emp-inc,194740,Preschool,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,89074,274,45,Mexico,>50K
39,Private,122268,HS-grad,7,Never-married,Machine-op-inspct,Own-child,Black,Female,15095,273,12,India,<=50K
40,Self-emp-inc,148911,Doctorate,13,Divorced,Craft-repair,Husband,White,Male,99526,411,28,El-Salvador,>50K
53,Self-emp-inc,131096,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,37389,321,42,Mexico,>50K
83,Private,554831,11th,1,Widowed,Machine-op-inspct,Unmarried,Black,Male,15394,458,2,Philippines,<=50K
42,Private,151383,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,11115,2932,38,United-States,>50K
81,Federal-gov,749082,10th,1,Separated,Protective-serv,Other-relative,Other,Male,25193,720,98,Cuba,<=50K
37,Self-emp-inc,150255,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,95384,331,31,Mexico,>50K
27,Local-gov,328204,Masters,14,Divorced,Handlers-cleaners,Not-in-family,Black,Male,12398,532,76,Jamaica,<=50K
46,Private,148180,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,11830,2979,29,United-States,>50K
83,Federal-gov,741180,10th,1,Widowed,Transport-moving,Other-relative,Black,Male,23445,678,30,China,<=50K
34,Private,230679,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,18347,613,49,Mexico,<=50K
62,Private,72551,11th,4,Never-married,Machine-op-inspct,Unmarried,Black,Female,13322,340,4,India,<=50K
43,Self-emp-inc,153911,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,94458,271,37,Mexico,>50K
52,Private,137165,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,7640,2886,39,United-States,>50K
38,Private,155999,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,11559,2621,33,United-States,>50K
48,Self-emp-inc,186518,Doctorate,13,Divorced,Craft-repair,Husband,White,Male,99990,314,27,El-Salvador,>50K
34,Private,176571,Bachelors,13,Never-married,Sales,Husband,White,Female,12834,2706,28,United-States,<=50K
24,Self-emp-not-inc,200187,7th-8th,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,87053,312,80,El-Salvador,<=50K
83,Federal-gov,749105,5th-6th,1,Separated,Farming-fishing,Other-relative,Other,Male,29542,605,98,Cuba,<=50K
21,State-gov,191668,Doctorate,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,98614,424,61,El-Salvador,<=50K
28,Local-gov,199301,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,25011,316,40,Mexico,>50K
25,Local-gov,172497,Masters,13,Divorced,Other-service,Not-in-family,Black,Male,13652,226,65,Jamaica,<=50K
22,Self-emp-not-inc,180330,Masters,11,Never-married,Other-service,Not-in-family,Black,Male,15656,202,59,Jamaica,<=50K
52,Local-gov,743166,Masters,10,Separated,Handlers-cleaners,Not-in-family,Other,Male,12891,723,98,Germany,<=50K
21,Private,202335,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,9905,439,22,Poland,<=50K
61,Private,129604,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,7151,2952,52,United-States,>50K
45,Private,126562,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,8348,2942,43,United-States,>50K
72,Federal-gov,404776,10th,6,Widowed,Other-service,Not-in-family,Black,Male,16463,344,13,Vietnam,<=50K
24,State-gov,238725,7th-8th,13,Divorced,Craft-repair,Not-in-family,Other,Male,99743,188,96,El-Salvador,<=50K
46,Self-emp-inc,143036,Preschool,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99468,326,28,Mexico,>50K
24,Private,127392,Bachelors,11,Never-married,Adm-clerical,Not-in-family,Black,Male,11660,200,28,India,<=50K
34,Self-emp-inc,175343,Preschool,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,88226,306,42,Mexico,>50K
81,Federal-gov,725630,10th,2,Widowed,Other-service,Not-in-family,Black,Male,16775,486,43,Cuba,<=50K
26,Private,196661,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,11759,2854,25,United-States,<=50K
30,Private,191859,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,15637,1943,44,United-States,<=50K
32,Private,165279,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,14765,2436,45,United-States,>50K
51,Private,125024,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,10443,2999,36,United-States,>50K
29,Local-gov,322915,Masters,14,Never-married,Other-service,Not-in-family,Black,Male,10422,373,51,South,<=50K
19,Private,187809,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,11210,198,23,Poland,<=50K
60,Private,109836,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,10666,3001,40,United-States,>50K
21,Private,195485,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,13084,2549,32,United-States,<=50K
69,Private,200888,11th,2,Never-married,Transport-moving,Unmarried,Black,Male,15953,242,2,India,<=50K
83,Federal-gov,749099,10th,1,Separated,Protective-serv,Other-relative,Other,Male,21600,1075,98,Cuba,<=50K
34,Self-emp-not-inc,207266,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,66125,349,47,England,>50K
58,Local-gov,676783,10th,6,Separated,Transport-moving,Other-relative,Other,Male,12539,953,69,Vietnam,<=50K
48,Self-emp-inc,145746,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99615,236,30,Mexico,>50K
41,Private,141741,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,10604,2977,41,United-States,>50K
27,Private,138569,Bachelors,13,Never-married,Sales,Own-child,White,Female,11102,1844,26,United-States,<=50K
23,Self-emp-not-inc,234903,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,15474,293,52,Laos,<=50K
20,Private,267619,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,11029,295,28,Poland,<=50K
24,State-gov,165064,Doctorate,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,99417,291,81,El-Salvador,<=50K
46,Self-emp-inc,118885,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,82708,235,36,Mexico,>50K
23,Self-emp-not-inc,276144,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Male,16625,351,58,Jamaica,<=50K
22,Private,274250,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Female,9980,1156,33,United-States,<=50K
42,Private,136642,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,12667,2937,41,United-States,<=50K
43,Self-emp-inc,135624,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,95503,313,29,Mexico,>50K
54,Private,162743,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,11048,2985,32,United-States,>50K
20,Private,246020,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,12271,426,34,Poland,<=50K
55,Private,143862,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,9824,2891,47,United-States,>50K
83,Federal-gov,749105,5th-6th,1,Separated,Farming-fishing,Other-relative,Other,Male,28061,602,98,Cuba,<=50K
26,Private,153800,HS-grad,6,Never-married,Machine-op-inspct,Own-child,White,Female,7942,553,20,Poland,<=50K
56,Self-emp-inc,169466,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,23511,504,46,Puerto-Rico,>50K
51,Self-emp-inc,166154,Preschool,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99904,191,31,Mexico,>50K
38,Private,159887,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Female,12157,2960,38,United-States,<=50K
72,Local-gov,737870,10th,4,Separated,Other-service,Not-in-family,Black,Male,16102,623,91,Cuba,<=50K
28,Private,223596,Bachelors,12,Never-married,Sales,Own-child,White,Female,11816,1706,38,United-States,<=50K
31,State-gov,199186,Doctorate,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,99953,370,33,El-Salvador,<=50K
83,Federal-gov,749105,5th-6th,1,Separated,Farming-fishing,Other-relative,Black,Male,24929,472,98,Cuba,<=50K
49,Self-emp-inc,123880,Preschool,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99440,270,27,Mexico,>50K
30,Self-emp-not-inc,202266,Doctorate,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,70238,435,43,Jamaica,<=50K
24,State-gov,186267,Doctorate,11,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,98668,370,41,El-Salvador,<=50K
32,Private,88060,11th,4,Never-married,Machine-op-inspct,Own-child,White,Female,10248,246,10,Poland,<=50K
51,Local-gov,568810,Masters,8,Separated,Other-service,Not-in-family,Black,Male,9686,702,56,Vietnam,<=50K
30,Private,94153,11th,8,Never-married,Machine-op-inspct,Own-child,Black,Female,16810,294,11,India,<=50K
32,Private,143896,Bachelors,10,Never-married,Machine-op-inspct,Own-child,White,Female,10402,348,23,United-States,<=50K
23,Local-gov,118841,Masters,12,Never-married,Other-service,Not-in-family,Black,Male,11819,317,27,Vietnam,<=50K
47,Private,130063,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,27489,270,46,Mexico,>50K
21,Self-emp-not-inc,151871,Masters,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,14155,344,50,Jamaica,<=50K
25,Private,219405,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,14784,2205,33,United-States,<=50K
51,Private,129104,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,14685,1408,56,United-States,>50K
36,State-gov,219626,Doctorate,14,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,99894,321,33,El-Salvador,<=50K
45,Self-emp-inc,133207,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,86256,201,41,Mexico,>50K
64,Private,90145,11th,1,Never-married,Machine-op-inspct,Unmarried,White,Female,9734,333,2,Poland,<=50K
58,Private,130065,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,9998,2981,51,United-States,>50K
61,Private,128061,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,11564,2511,50,United-States,>50K
43,State-gov,743420,7th-8th,12,Separated,Handlers-cleaners,Other-relative,Other,Male,88410,532,98,El-Salvador,<=50K
26,Private,109157,HS-grad,6,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,12650,166,9,Poland,<=50K
83,Federal-gov,749056,5th-6th,1,Widowed,Farming-fishing,Unmarried,Black,Male,26866,453,23,Cuba,<=50K
25,Local-gov,420692,Masters,13,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,19204,579,87,Jamaica,<=50K
39,Private,137299,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,13318,2980,26,United-States,>50K
22,Self-emp-not-inc,151877,Masters,13,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,45987,469,57,Jamaica,<=50K
22,Private,253141,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Female,13246,766,30,United-States,<=50K
23,Self-emp-not-inc,151894,Masters,14,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,30615,442,69,Jamaica,<=50K
36,Private,202857,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20761,832,51,Mexico,>50K
21,Self-emp-not-inc,222644,HS-grad,7,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,21678,283,44,Nicaragua,<=50K
50,Private,159682,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,9718,2369,40,United-States,>50K
38,Self-emp-inc,194038,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,54379,523,41,England,>50K
21,Local-gov,239318,Masters,14,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,18711,404,84,Jamaica,<=50K
80,Federal-gov,749059,10th,2,Separated,Handlers-cleaners,Other-relative,Other,Male,18447,954,98,Cuba,<=50K
24,Self-emp-not-inc,215570,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,63441,356,43,Jamaica,<=50K
24,Private,194350,Bachelors,13,Never-married,Sales,Own-child,White,Female,12291,2483,46,United-States,<=50K
47,Private,148866,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,11057,2954,36,United-States,<=50K
48,Self-emp-inc,131684,Preschool,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,98294,214,32,Mexico,>50K
44,Private,118725,Some-college,14,Married-civ-spouse,Sales,Husband,White,Female,12007,2951,45,United-States,>50K
23,Self-emp-not-inc,131231,Doctorate,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,95208,503,63,El-Salvador,<=50K
27,Private,144994,Bachelors,11,Never-married,Sales,Not-in-family,Black,Male,10852,1302,47,Vietnam,<=50K
34,Local-gov,737202,Masters,12,Separated,Handlers-cleaners,Not-in-family,Other,Male,48121,1205,98,El-Salvador,<=50K
49,Private,131502,11th,10,Never-married,Other-service,Not-in-family,Black,Male,15724,243,15,South,<=50K
79,Federal-gov,742173,10th,3,Separated,Other-service,Not-in-family,Black,Male,20538,619,88,Cuba,<=50K
73,Private,192160,11th,1,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,14635,513,3,India,<=50K
59,Private,142376,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,21562,411,55,Mexico,>50K
