age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Private,246337,Doctorate,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99322,54,47,United-States,>50K
44,Private,118380,Bachelors,11,Never-married,Sales,Not-in-family,White,Male,5348,509,41,United-States,<=50K
64,Private,78010,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,792,45,35,United-States,<=50K
40,Private,188875,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,36495,87,43,United-States,>50K
58,Private,105470,Bachelors,12,Never-married,Tech-support,Not-in-family,White,Male,1970,92,38,United-States,<=50K
45,Federal-gov,97194,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1773,323,45,United-States,>50K
42,Local-gov,103314,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1117,219,32,United-States,<=50K
50,Private,237450,Doctorate,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99876,52,46,United-States,>50K
25,Self-emp-not-inc,177625,HS-grad,11,Never-married,Other-service,Own-child,White,Female,2512,45,43,United-States,<=50K
45,Private,144317,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,86169,74,44,United-States,>50K
27,Private,138004,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,1093,44,41,United-States,<=50K
36,Local-gov,131716,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,2009,1078,48,United-States,<=50K
47,Private,112654,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Male,4859,826,41,United-States,<=50K
46,Private,224423,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Female,2075,127,28,United-States,<=50K
51,Private,109454,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,584,27,28,United-States,<=50K
32,Private,391349,HS-grad,10,Separated,Protective-serv,Husband,White,Male,1459,112,50,United-States,>50K
44,Federal-gov,148783,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,1018,162,34,United-States,<=50K
39,Private,268840,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1924,36,48,Cuba,<=50K
28,Private,199028,7th-8th,7,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,879,22,40,South,<=50K
30,Private,68219,HS-grad,11,Never-married,Exec-managerial,Not-in-family,White,Male,4547,185,37,United-States,<=50K
49,Private,254535,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,98529,71,45,United-States,>50K
37,Private,120768,Bachelors,11,Never-married,Adm-clerical,Not-in-family,White,Male,1897,67,31,United-States,<=50K
33,Private,155017,Some-college,9,Never-married,Craft-repair,Husband,White,Male,6008,829,40,Puerto-Rico,<=50K
48,Private,248396,Doctorate,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,97491,52,48,United-States,>50K
61,Private,227288,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1721,31,38,United-States,<=50K
47,Private,190077,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,99899,72,45,United-States,>50K
31,Private,235468,5th-6th,8,Never-married,Craft-repair,Not-in-family,White,Male,4892,561,48,Honduras,<=50K
