age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,Federal-gov,748449,12th,1,Divorced,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,99827,3002,98,El-Salvador,>50K
55,Private,152372,11th,15,Never-married,Prof-specialty,Husband,White,Male,20361,747,8,India,<=50K
21,Federal-gov,672834,Assoc-acdm,5,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,93835,2858,77,Iran,>50K
78,Private,192445,Some-college,4,Never-married,Exec-managerial,Husband,White,Male,12390,412,12,France,<=50K
62,Private,181218,Masters,12,Never-married,Prof-specialty,Husband,White,Male,33932,654,8,Germany,<=50K
69,Private,202014,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,13919,670,11,Honduras,<=50K
24,Self-emp-not-inc,476036,Assoc-voc,6,Separated,Sales,Own-child,Black,Female,82142,2228,94,Outlying-US(Guam-USVI-etc),>50K
23,Self-emp-inc,712076,Doctorate,9,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Female,93829,2776,90,Dominican-Republic,>50K
80,Private,138197,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,17007,569,62,United-States,<=50K
74,Private,176203,Some-college,13,Married-civ-spouse,Other-service,Husband,White,Male,27795,744,20,France,<=50K
70,Private,144273,HS-grad,4,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,16499,596,25,United-States,<=50K
39,Federal-gov,655000,9th,14,Never-married,Armed-Forces,Own-child,Black,Female,85449,2648,92,Dominican-Republic,>50K
17,State-gov,748953,Doctorate,2,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,99969,3002,98,Ireland,>50K
20,Local-gov,639650,10th,1,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,98443,2820,75,Scotland,>50K
80,Private,216872,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15456,647,48,United-States,<=50K
17,Self-emp-inc,738301,Prof-school,1,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,99368,2973,98,Philippines,>50K
24,Local-gov,306997,HS-grad,14,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,38306,861,42,United-States,<=50K
41,Local-gov,294627,Bachelors,9,Widowed,Other-service,Not-in-family,Black,Male,41069,1348,24,Jamaica,<=50K
64,Private,368819,11th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,19228,651,13,Scotland,<=50K
79,Private,217379,Some-college,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,20220,549,63,United-States,<=50K
43,Self-emp-not-inc,261317,Masters,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,35210,1110,46,Poland,>50K
23,Self-emp-inc,703550,Assoc-acdm,7,Widowed,Machine-op-inspct,Wife,Black,Female,94813,2874,90,Cuba,>50K
63,Private,122500,Masters,8,Married-civ-spouse,Sales,Unmarried,Black,Male,27627,840,41,Honduras,<=50K
60,Private,120232,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,27037,525,55,United-States,<=50K
40,Local-gov,94436,Bachelors,2,Divorced,Exec-managerial,Unmarried,White,Male,31330,749,15,United-States,<=50K
30,Self-emp-inc,701083,1st-4th,12,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Female,96652,2856,95,Canada,>50K
77,Private,262907,Some-college,4,Never-married,Adm-clerical,Husband,White,Male,10865,478,52,United-States,<=50K
28,Local-gov,463881,Masters,11,Never-married,Transport-moving,Unmarried,Black,Female,58054,1667,65,Yugoslavia,<=50K
80,Private,276485,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,23137,663,37,United-States,<=50K
77,Private,166003,HS-grad,1,Never-married,Exec-managerial,Unmarried,White,Male,18933,420,52,United-States,<=50K
35,Self-emp-not-inc,677299,Assoc-voc,2,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,96378,2851,96,Japan,>50K
71,Private,115114,Some-college,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,13877,447,20,United-States,<=50K
27,Local-gov,285263,Preschool,6,Divorced,Sales,Not-in-family,Black,Male,63439,1305,69,Jamaica,>50K
50,Local-gov,231602,Masters,12,Married-civ-spouse,Other-service,Not-in-family,Black,Male,28252,625,29,Honduras,<=50K
44,Self-emp-not-inc,623907,1st-4th,14,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,75860,2497,67,Hungary,>50K
72,Private,196663,11th,14,Never-married,Prof-specialty,Husband,White,Male,22398,884,11,Nicaragua,<=50K
48,Private,144179,Masters,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,20708,466,40,United-States,<=50K
75,Private,170685,Some-college,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,10917,609,12,United-States,<=50K
44,Local-gov,255126,HS-grad,1,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,48590,1098,19,United-States,<=50K
72,Private,175750,Bachelors,14,Never-married,Other-service,Husband,White,Male,21783,594,16,Vietnam,<=50K
35,Private,283423,Bachelors,12,Never-married,Other-service,Not-in-family,Black,Male,25537,623,39,France,<=50K
17,Without-pay,734812,12th,6,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,99489,2967,98,China,>50K
31,Self-emp-inc,431399,Assoc-acdm,10,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,50018,1625,52,Honduras,>50K
82,Private,232428,HS-grad,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,23851,628,31,United-States,<=50K
61,Private,108693,Bachelors,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,20900,506,25,Honduras,<=50K
79,Private,192105,HS-grad,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,16271,595,87,United-States,<=50K
66,Private,160504,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,16389,502,7,South,<=50K
32,Local-gov,279407,Some-college,10,Separated,Prof-specialty,Not-in-family,Black,Female,54537,1530,30,Scotland,<=50K
77,Private,149566,HS-grad,1,Never-married,Adm-clerical,Husband,White,Male,15885,626,9,United-States,<=50K
42,State-gov,633803,9th,5,Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,94461,2862,91,El-Salvador,>50K
33,Local-gov,235966,11th,3,Never-married,Other-service,Not-in-family,Black,Male,45100,1845,24,Scotland,<=50K
45,Local-gov,302564,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Male,47523,1349,38,United-States,>50K
54,Private,169034,Bachelors,10,Never-married,Machine-op-inspct,Husband,White,Male,26183,1001,50,Honduras,<=50K
65,Local-gov,209295,HS-grad,10,Never-married,Transport-moving,Not-in-family,White,Male,22512,668,22,United-States,<=50K
54,Local-gov,231246,11th,7,Never-married,Prof-specialty,Not-in-family,Black,Male,31344,1320,24,Honduras,<=50K
