age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,181481,Bachelors,15,Divorced,Farming-fishing,Not-in-family,White,Male,9098,3003,98,India,<=50K
54,Self-emp-not-inc,177979,HS-grad,8,Married-civ-spouse,Sales,Husband,Black,Male,22512,403,50,Mexico,<=50K
29,Private,153908,Bachelors,14,Divorced,Adm-clerical,Not-in-family,White,Male,10930,2996,91,United-States,<=50K
32,Private,158522,Bachelors,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,13313,2269,35,United-States,<=50K
33,Self-emp-not-inc,255033,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,14270,489,42,United-States,<=50K
27,Self-emp-inc,749090,1st-4th,15,Married-spouse-absent,Handlers-cleaners,Wife,Other,Male,99736,557,7,Iran,>50K
83,Local-gov,214582,Masters,12,Married-civ-spouse,Other-service,Husband,White,Male,14700,768,29,United-States,<=50K
81,Local-gov,150078,Masters,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,9849,2502,24,United-States,<=50K
46,Private,111445,Bachelors,11,Never-married,Adm-clerical,Own-child,White,Female,9351,1373,45,Puerto-Rico,<=50K
33,Self-emp-inc,748813,Doctorate,13,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,99997,293,9,Iran,>50K
28,Private,155742,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,13660,292,36,France,<=50K
24,Self-emp-inc,137251,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,98226,443,20,Yugoslavia,>50K
30,State-gov,732510,Some-college,13,Widowed,Exec-managerial,Own-child,Black,Female,9498,463,21,Puerto-Rico,<=50K
22,Self-emp-inc,99978,Some-college,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,96815,390,24,Yugoslavia,>50K
27,Private,183209,Bachelors,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,10082,2863,33,United-States,<=50K
30,Private,144528,Bachelors,14,Divorced,Craft-repair,Not-in-family,White,Male,12117,2904,69,United-States,<=50K
82,Local-gov,224164,Masters,11,Married-civ-spouse,Other-service,Husband,White,Male,11626,524,29,United-States,<=50K
30,Private,151890,Assoc-acdm,15,Divorced,Sales,Not-in-family,White,Female,11905,2982,98,India,<=50K
