age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Local-gov,150884,Masters,14,Never-married,Transport-moving,Unmarried,White,Female,24120,512,42,Mexico,<=50K
77,State-gov,473679,Bachelors,9,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,90296,2424,79,Mexico,>50K
81,Without-pay,712580,Assoc-acdm,1,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Female,99345,2973,95,Scotland,>50K
26,Private,248415,HS-grad,5,Never-married,Machine-op-inspct,Unmarried,White,Female,15769,439,13,United-States,<=50K
28,Local-gov,395551,HS-grad,4,Never-married,Machine-op-inspct,Not-in-family,White,Female,23271,473,21,United-States,<=50K
64,Without-pay,240567,Masters,8,Divorced,Other-service,Own-child,Black,Male,83662,2428,82,Cuba,>50K
32,Private,636133,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,19248,639,29,United-States,<=50K
79,State-gov,405537,Assoc-voc,5,Divorced,Craft-repair,Own-child,Other,Male,89825,2846,90,Italy,>50K
29,Private,170483,Masters,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,17448,754,24,Mexico,<=50K
25,Private,217800,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12441,402,23,United-States,<=50K
30,Private,678260,HS-grad,11,Divorced,Adm-clerical,Not-in-family,White,Male,15683,712,16,United-States,<=50K
30,Local-gov,69880,Bachelors,10,Never-married,Machine-op-inspct,Husband,White,Female,15837,418,24,Jamaica,<=50K
26,Private,172797,Masters,15,Married-civ-spouse,Sales,Not-in-family,White,Male,17616,649,44,South,<=50K
25,Private,448407,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,13417,555,29,United-States,<=50K
28,Private,634497,Some-college,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,15615,643,23,United-States,<=50K
83,Without-pay,749058,Assoc-voc,1,Married-spouse-absent,Craft-repair,Own-child,Other,Female,99979,3002,98,China,>50K
64,Local-gov,229015,10th,11,Never-married,Transport-moving,Unmarried,Other,Female,74111,2004,61,Mexico,<=50K
