age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Federal-gov,63285,Preschool,8,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,5782,115,35,India,<=50K
43,Local-gov,180695,Assoc-acdm,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,17067,447,48,United-States,<=50K
27,Private,151696,HS-grad,10,Married-civ-spouse,Other-service,Husband,Black,Male,5152,309,49,Poland,<=50K
26,Private,139354,Bachelors,8,Never-married,Exec-managerial,Own-child,White,Male,3683,284,32,United-States,<=50K
34,Self-emp-not-inc,86776,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5526,3003,44,United-States,>50K
49,Private,135011,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,98371,148,46,United-States,>50K
39,Local-gov,132559,Masters,8,Never-married,Prof-specialty,Not-in-family,White,Female,6322,191,39,United-States,<=50K
17,Private,347063,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,8090,260,47,Jamaica,<=50K
21,Private,93558,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,Black,Male,6940,246,56,Jamaica,<=50K
18,Private,385867,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,4847,471,53,Jamaica,<=50K
25,Private,183868,Bachelors,15,Never-married,Adm-clerical,Not-in-family,White,Male,3672,146,29,United-States,<=50K
27,Private,180157,Bachelors,14,Never-married,Adm-clerical,Not-in-family,White,Male,4090,181,32,United-States,<=50K
34,Private,244234,Some-college,10,Divorced,Tech-support,Wife,White,Female,5206,126,39,United-States,<=50K
40,Self-emp-inc,129197,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,93576,392,57,United-States,>50K
43,Local-gov,172205,Masters,8,Divorced,Transport-moving,Not-in-family,White,Female,3788,137,43,United-States,<=50K
49,Private,101890,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99706,188,51,United-States,>50K
33,Private,122513,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,22567,347,34,United-States,<=50K
36,Private,214963,Some-college,10,Divorced,Tech-support,Wife,White,Female,4676,288,41,United-States,>50K
43,Private,34710,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,2983,3003,37,United-States,<=50K
46,Private,140307,Doctorate,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,97544,197,49,United-States,>50K
28,Private,158781,Some-college,8,Never-married,Exec-managerial,Own-child,White,Male,2546,298,25,United-States,<=50K
36,Private,219864,Some-college,9,Divorced,Tech-support,Own-child,White,Female,2906,44,37,Cuba,<=50K
79,Self-emp-not-inc,24601,10th,3,Separated,Sales,Other-relative,Other,Female,5838,18,5,Trinadad&Tobago,<=50K
48,Private,135419,5th-6th,8,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Female,4686,131,26,Cuba,<=50K
27,Private,224763,Bachelors,14,Never-married,Adm-clerical,Not-in-family,White,Male,4445,235,32,United-States,<=50K
21,Private,65453,Bachelors,15,Never-married,Adm-clerical,Not-in-family,White,Female,4254,2867,43,United-States,<=50K
77,Self-emp-not-inc,24860,10th,4,Separated,Handlers-cleaners,Unmarried,Other,Female,4698,25,7,Trinadad&Tobago,<=50K
35,Self-emp-not-inc,61642,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2273,3003,39,United-States,>50K
41,Local-gov,140636,Preschool,6,Divorced,Farming-fishing,Not-in-family,White,Female,5436,69,39,United-States,<=50K
36,Private,214938,Some-college,10,Divorced,Tech-support,Wife,White,Female,6141,96,44,United-States,<=50K
54,Private,47153,Assoc-voc,8,Divorced,Sales,Other-relative,Other,Female,9121,76,24,Cuba,<=50K
23,Private,61969,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,Black,Female,4956,307,63,Jamaica,<=50K
47,State-gov,202638,Masters,10,Never-married,Prof-specialty,Unmarried,White,Female,7120,228,46,United-States,<=50K
38,Local-gov,204874,Assoc-acdm,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,5678,253,41,United-States,<=50K
26,Private,102086,Bachelors,15,Never-married,Adm-clerical,Not-in-family,White,Male,6534,713,43,United-States,<=50K
38,Self-emp-inc,155725,Some-college,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,53019,634,50,United-States,>50K
33,Self-emp-not-inc,120454,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4563,3002,41,United-States,>50K
