age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Local-gov,220104,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4384,180,44,United-States,>50K
43,Private,153666,Masters,11,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,5704,579,35,Poland,<=50K
19,Federal-gov,540722,Bachelors,15,Never-married,Adm-clerical,Not-in-family,White,Female,7944,95,80,United-States,<=50K
47,Private,138684,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,6147,2698,37,United-States,>50K
25,Self-emp-not-inc,109367,HS-grad,12,Never-married,Adm-clerical,Not-in-family,White,Female,4823,114,39,United-States,<=50K
60,State-gov,144701,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6566,2985,40,United-States,>50K
52,Private,40779,HS-grad,11,Never-married,Machine-op-inspct,Not-in-family,Black,Female,4860,116,31,United-States,<=50K
25,Private,644003,HS-grad,14,Divorced,Other-service,Not-in-family,White,Female,7423,117,46,United-States,<=50K
51,Private,68375,10th,2,Never-married,Machine-op-inspct,Own-child,White,Male,2103,78,15,Laos,<=50K
44,Private,118410,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,6345,2266,34,United-States,>50K
64,State-gov,45053,Some-college,14,Married-civ-spouse,Sales,Husband,White,Male,6613,3003,36,United-States,>50K
34,Self-emp-not-inc,313153,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,4957,250,57,United-States,<=50K
33,Self-emp-not-inc,298915,Some-college,9,Divorced,Prof-specialty,Not-in-family,White,Female,5030,192,56,United-States,<=50K
41,Private,140570,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5402,1380,39,United-States,<=50K
17,Federal-gov,45572,Assoc-acdm,13,Never-married,Prof-specialty,Unmarried,White,Female,6862,140,61,United-States,<=50K
56,Private,71849,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,6434,3001,35,United-States,>50K
51,Private,183349,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5551,2791,38,United-States,>50K
39,Private,214646,7th-8th,11,Never-married,Handlers-cleaners,Own-child,White,Male,5799,104,31,Mexico,<=50K
50,Self-emp-not-inc,303910,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4807,331,45,United-States,>50K
55,Private,92151,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,6640,3003,39,United-States,>50K
62,State-gov,67485,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,7129,3003,30,United-States,>50K
33,Private,154492,Doctorate,12,Married-civ-spouse,Adm-clerical,Own-child,White,Male,6411,387,36,Germany,<=50K
56,Private,35753,HS-grad,6,Never-married,Machine-op-inspct,Not-in-family,Black,Female,2447,74,21,United-States,<=50K
57,Private,93399,10th,8,Never-married,Machine-op-inspct,Own-child,White,Male,4676,82,23,Laos,<=50K
