age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,278836,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Female,4154,112,38,Mexico,<=50K
41,Private,200629,Some-college,10,Divorced,Craft-repair,Husband,White,Male,5094,261,42,United-States,>50K
38,Private,61279,Some-college,7,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,4054,65,35,United-States,<=50K
20,Federal-gov,19242,Bachelors,15,Never-married,Prof-specialty,Own-child,White,Male,7972,46,36,United-States,<=50K
38,Private,92568,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,6324,98,39,United-States,<=50K
54,Private,250347,5th-6th,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,3854,44,31,Mexico,<=50K
40,Private,119841,Masters,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5864,2965,58,United-States,>50K
45,Private,410370,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4577,63,38,United-States,<=50K
25,Private,101854,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,5053,444,34,United-States,<=50K
35,Private,142970,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,4684,55,29,United-States,<=50K
41,Self-emp-not-inc,360914,Bachelors,12,Married-civ-spouse,Other-service,Husband,White,Male,5889,65,32,United-States,<=50K
19,Federal-gov,34516,Bachelors,15,Never-married,Prof-specialty,Own-child,White,Male,7895,72,33,United-States,<=50K
42,Private,114824,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,6531,114,49,United-States,<=50K
19,Federal-gov,28617,Bachelors,15,Never-married,Prof-specialty,Own-child,White,Male,7901,46,30,United-States,<=50K
29,Private,108216,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,4368,143,31,United-States,<=50K
33,Private,165102,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5429,1173,50,United-States,>50K
35,Private,194464,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,4487,90,45,United-States,<=50K
53,Private,94411,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4141,69,34,United-States,>50K
27,Private,100421,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,5412,196,33,United-States,<=50K
45,Private,266617,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,4677,97,32,United-States,>50K
47,Self-emp-inc,85708,10th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5447,2993,56,United-States,>50K
34,Local-gov,295389,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,5550,45,30,United-States,<=50K
57,Private,252177,HS-grad,7,Separated,Craft-repair,Husband,Black,Female,3812,83,38,Mexico,<=50K
29,State-gov,410370,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6642,72,28,United-States,<=50K
53,Local-gov,81057,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3953,176,35,United-States,>50K
28,Private,76246,Assoc-acdm,11,Never-married,Adm-clerical,Not-in-family,White,Female,5673,219,36,United-States,<=50K
40,Private,183883,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Male,4899,91,51,Haiti,<=50K
23,Federal-gov,280304,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Female,7203,72,34,United-States,<=50K
22,Private,114542,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,4903,1338,34,United-States,<=50K
45,Private,297633,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,4567,61,29,Mexico,<=50K
31,Local-gov,168835,Bachelors,11,Never-married,Other-service,Not-in-family,White,Female,5404,82,35,United-States,<=50K
46,Private,139749,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4386,76,33,United-States,>50K
47,Private,107226,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,4714,61,35,United-States,<=50K
40,Private,77662,Some-college,8,Married-civ-spouse,Sales,Husband,Other,Male,4451,53,36,United-States,<=50K
30,State-gov,467124,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6397,38,28,United-States,<=50K
41,Private,130576,Assoc-acdm,11,Widowed,Adm-clerical,Unmarried,White,Female,6071,56,34,United-States,<=50K
49,Private,97817,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,4386,66,34,United-States,>50K
27,Private,191791,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,5535,1294,45,United-States,>50K
45,Private,168939,Some-college,9,Widowed,Adm-clerical,Unmarried,White,Female,4538,28,29,Mexico,<=50K
39,Private,142411,Assoc-acdm,10,Widowed,Adm-clerical,Unmarried,White,Female,5512,45,29,United-States,<=50K
17,Federal-gov,19214,Masters,15,Never-married,Prof-specialty,Own-child,White,Male,7999,25,43,South,<=50K
21,State-gov,173164,Bachelors,14,Never-married,Prof-specialty,Own-child,White,Male,7586,54,31,United-States,<=50K
47,Self-emp-inc,58294,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,4210,126,47,United-States,>50K
61,Private,67381,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Female,3954,58,43,United-States,>50K
23,Self-emp-not-inc,24967,Bachelors,15,Married-civ-spouse,Prof-specialty,Own-child,White,Male,7760,67,31,United-States,<=50K
51,Private,271115,HS-grad,7,Never-married,Craft-repair,Own-child,Black,Female,4063,113,41,Mexico,<=50K
52,Private,97266,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,4219,113,33,United-States,>50K
47,Private,147671,5th-6th,7,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3677,55,33,Laos,<=50K
46,Self-emp-inc,63747,Masters,12,Married-civ-spouse,Other-service,Husband,White,Male,6747,3004,60,United-States,>50K
22,Private,145315,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,4841,1071,34,United-States,<=50K
53,Private,145523,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,4694,168,32,United-States,>50K
56,Private,112568,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4537,65,46,United-States,>50K
27,Private,171280,Some-college,11,Divorced,Exec-managerial,Not-in-family,White,Male,5522,1601,45,United-States,<=50K
41,Self-emp-not-inc,371108,11th,9,Married-civ-spouse,Other-service,Husband,White,Male,4165,69,37,United-States,<=50K
43,Private,289262,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Female,4183,111,40,Mexico,<=50K
45,Self-emp-inc,109622,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5618,2997,55,United-States,>50K
44,Private,108252,10th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5327,2873,55,United-States,>50K
18,Federal-gov,19610,Masters,15,Never-married,Prof-specialty,Own-child,White,Male,7986,52,34,United-States,<=50K
60,Private,51747,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3757,65,41,United-States,>50K
60,Private,66950,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4135,92,37,United-States,>50K
28,State-gov,194172,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7004,77,28,United-States,<=50K
48,Private,105148,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,4565,71,36,United-States,>50K
29,Local-gov,165043,Bachelors,11,Never-married,Other-service,Not-in-family,White,Female,5479,72,38,United-States,<=50K
24,Private,187370,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,5145,857,36,United-States,<=50K
