age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,Private,236259,HS-grad,8,Never-married,Protective-serv,Own-child,White,Male,4625,82,38,United-States,<=50K
49,Private,140798,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7148,1120,44,United-States,>50K
31,Local-gov,127071,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5283,1676,44,United-States,>50K
64,Private,194639,Prof-school,12,Widowed,Sales,Husband,White,Male,6571,106,38,United-States,<=50K
44,Private,122287,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2754,828,44,United-States,<=50K
49,Self-emp-inc,84307,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6850,92,47,United-States,<=50K
17,Without-pay,24499,10th,6,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,3839,4355,18,United-States,<=50K
47,Private,163578,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,4338,1817,45,United-States,<=50K
22,Local-gov,246894,HS-grad,8,Never-married,Transport-moving,Own-child,Black,Female,5052,65,40,United-States,<=50K
38,Private,139182,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,4637,88,43,United-States,<=50K
48,Self-emp-not-inc,84315,11th,10,Never-married,Sales,Not-in-family,White,Female,5125,107,21,United-States,<=50K
43,Self-emp-not-inc,101435,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,5807,129,21,United-States,<=50K
31,Private,220371,Bachelors,10,Never-married,Other-service,Not-in-family,Black,Female,5327,80,36,United-States,<=50K
27,Private,115139,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3972,84,44,United-States,<=50K
23,Private,132344,Doctorate,9,Never-married,Other-service,Not-in-family,Black,Female,5649,159,43,Canada,<=50K
22,Private,144906,Doctorate,9,Never-married,Other-service,Not-in-family,Black,Female,5570,216,42,Canada,<=50K
71,Private,208291,Assoc-voc,12,Widowed,Sales,Unmarried,White,Female,6207,42,35,United-States,<=50K
17,Private,35995,10th,6,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,3728,4338,18,United-States,<=50K
49,Private,187815,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7232,990,45,United-States,>50K
50,Self-emp-not-inc,128327,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,7268,1581,43,United-States,<=50K
37,Private,189927,Bachelors,11,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,5590,202,37,Canada,<=50K
53,Self-emp-not-inc,114851,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,7665,818,42,United-States,<=50K
37,Local-gov,114650,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6085,1817,46,United-States,>50K
27,Private,291620,11th,8,Never-married,Craft-repair,Wife,White,Male,3636,142,17,United-States,<=50K
21,Private,208357,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,5041,118,36,United-States,<=50K
43,Local-gov,131262,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4783,1227,44,United-States,>50K
20,Private,227380,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,5137,88,36,United-States,<=50K
35,Local-gov,136030,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6180,1656,45,United-States,>50K
19,Private,41879,10th,8,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,4909,3187,27,United-States,<=50K
61,Private,189742,5th-6th,10,Widowed,Sales,Unmarried,White,Female,5426,24,33,United-States,<=50K
24,Private,269972,HS-grad,8,Never-married,Transport-moving,Own-child,White,Male,4477,93,40,United-States,<=50K
45,Local-gov,148862,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4295,1320,45,United-States,>50K
39,Private,124490,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6560,1714,45,United-States,>50K
33,Self-emp-not-inc,113368,Assoc-voc,10,Never-married,Craft-repair,Not-in-family,White,Male,5126,136,23,United-States,<=50K
36,Self-emp-not-inc,137984,Bachelors,13,Never-married,Other-service,Husband,White,Male,6788,72,40,United-States,<=50K
30,Private,172640,Doctorate,10,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,5292,301,39,Canada,<=50K
28,Private,1490335,Some-college,10,Divorced,Tech-support,Wife,White,Male,4006,68,17,United-States,<=50K
17,Without-pay,20824,10th,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,3214,4356,11,United-States,<=50K
43,Private,96525,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,5747,66,46,United-States,<=50K
45,Private,103973,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7333,1694,45,United-States,>50K
45,Private,148415,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7179,1621,45,United-States,>50K
20,Private,256458,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,4935,107,36,United-States,<=50K
47,Federal-gov,114747,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,4226,654,45,United-States,<=50K
57,Private,94942,11th,10,Never-married,Sales,Unmarried,White,Female,4798,48,23,United-States,<=50K
47,Private,154184,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7092,1575,45,United-States,>50K
33,Private,160733,Doctorate,8,Divorced,Other-service,Other-relative,Other,Female,4066,287,35,Mexico,<=50K
47,Self-emp-not-inc,117355,Bachelors,15,Never-married,Sales,Not-in-family,White,Female,7570,104,36,United-States,<=50K
25,Private,182874,HS-grad,7,Never-married,Transport-moving,Own-child,White,Male,4292,77,40,United-States,<=50K
39,Private,108349,9th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2964,1333,45,United-States,>50K
36,Local-gov,133729,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6405,1667,46,United-States,>50K
24,Private,198899,Bachelors,9,Never-married,Other-service,Not-in-family,Black,Female,5023,150,32,United-States,<=50K
50,Private,126728,5th-6th,10,Widowed,Adm-clerical,Unmarried,White,Female,5224,42,33,United-States,<=50K
38,Private,147773,Doctorate,10,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,5425,240,42,Vietnam,<=50K
49,Private,144791,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7016,1283,45,United-States,>50K
33,Private,176756,Bachelors,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,5350,124,35,Vietnam,<=50K
43,Self-emp-inc,52727,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7788,777,47,United-States,>50K
36,Private,119976,Doctorate,7,Divorced,Other-service,Other-relative,Other,Female,3743,389,41,Mexico,<=50K
51,Private,147624,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7261,268,46,United-States,>50K
40,Private,126401,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7249,1772,45,United-States,>50K
39,Private,86575,Doctorate,7,Divorced,Other-service,Not-in-family,Other,Female,3490,281,46,El-Salvador,<=50K
24,Private,1490349,Some-college,10,Divorced,Adm-clerical,Wife,White,Female,4906,49,7,United-States,>50K
52,Self-emp-inc,86736,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5606,770,46,United-States,<=50K
42,Local-gov,169880,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,3614,1310,46,United-States,<=50K
32,Local-gov,101416,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7369,1700,45,United-States,>50K
33,Self-emp-not-inc,108317,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,6912,92,35,United-States,<=50K
34,Private,112222,Doctorate,10,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,5253,177,51,Vietnam,<=50K
25,Private,169074,HS-grad,9,Never-married,Other-service,Own-child,White,Male,5288,78,39,United-States,<=50K
40,State-gov,98893,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7631,1543,45,United-States,>50K
41,Private,137065,Doctorate,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,4952,246,42,China,<=50K
38,Local-gov,85358,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7299,1655,46,United-States,>50K
31,Private,1123611,Some-college,8,Divorced,Tech-support,Other-relative,White,Male,3609,82,28,Mexico,<=50K
30,Private,170528,Doctorate,10,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,5657,231,43,Vietnam,<=50K
19,Private,1485498,Some-college,9,Divorced,Adm-clerical,Wife,White,Male,4721,869,7,United-States,<=50K
22,Private,176563,HS-grad,9,Never-married,Other-service,Own-child,White,Male,4678,168,33,United-States,<=50K
43,Private,147460,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3057,549,44,United-States,<=50K
