age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,204328,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,6142,855,31,Canada,<=50K
33,Local-gov,208414,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4799,1520,46,United-States,>50K
38,Self-emp-inc,212354,Bachelors,11,Divorced,Other-service,Husband,White,Male,5965,688,42,United-States,<=50K
48,Private,236280,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6623,2356,37,United-States,>50K
31,Private,197841,12th,4,Married-civ-spouse,Exec-managerial,Husband,Other,Male,2214,405,29,Mexico,<=50K
44,Self-emp-inc,176385,Bachelors,11,Married-civ-spouse,Tech-support,Husband,White,Male,6113,471,42,United-States,<=50K
42,Local-gov,239241,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6620,854,44,United-States,>50K
40,Self-emp-not-inc,314562,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,4502,1217,36,United-States,>50K
56,Private,179787,7th-8th,5,Widowed,Craft-repair,Not-in-family,Black,Female,2908,372,25,Italy,<=50K
24,Private,364581,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,5394,371,27,United-States,<=50K
24,Private,116019,Some-college,15,Separated,Adm-clerical,Not-in-family,White,Female,6996,4349,39,Canada,<=50K
32,Private,329259,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,4925,772,29,United-States,<=50K
27,Private,352004,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,5493,847,28,United-States,>50K
25,Private,276332,HS-grad,11,Never-married,Prof-specialty,Own-child,White,Female,5902,188,31,United-States,<=50K
84,Private,1476778,7th-8th,4,Divorced,Sales,Unmarried,White,Male,806,344,68,Italy,<=50K
35,Private,467727,HS-grad,9,Never-married,Adm-clerical,Wife,Black,Female,4619,543,27,United-States,<=50K
51,Private,185757,7th-8th,6,Widowed,Craft-repair,Not-in-family,Black,Female,3330,405,25,Haiti,<=50K
50,Private,153477,7th-8th,6,Widowed,Craft-repair,Not-in-family,White,Female,3345,297,22,Italy,<=50K
32,Private,147348,Masters,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5747,259,29,Philippines,<=50K
49,Self-emp-inc,165225,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6917,497,42,United-States,<=50K
52,Private,228554,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,6860,1020,40,United-States,>50K
37,Federal-gov,381227,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,4785,472,28,United-States,<=50K
19,Private,244958,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Female,5909,240,30,United-States,<=50K
35,Private,164883,Masters,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,6105,276,31,Philippines,<=50K
36,Private,312115,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5493,2384,32,United-States,>50K
53,Private,224081,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7052,895,41,United-States,>50K
38,Self-emp-inc,232860,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Male,5709,919,42,United-States,<=50K
43,Private,266380,7th-8th,8,Widowed,Priv-house-serv,Not-in-family,Black,Female,4349,313,24,United-States,<=50K
22,Private,267191,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,4908,237,24,Vietnam,<=50K
30,Local-gov,250073,Some-college,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,5123,944,44,United-States,>50K
29,Private,244789,Masters,10,Never-married,Exec-managerial,Other-relative,Black,Female,5510,293,27,United-States,<=50K
89,Private,1309720,Some-college,15,Separated,Sales,Unmarried,White,Male,5278,4356,98,France,<=50K
33,Federal-gov,241434,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,5084,194,53,United-States,<=50K
43,Private,241724,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6553,2422,38,United-States,>50K
24,Private,148287,Some-college,13,Separated,Adm-clerical,Not-in-family,White,Female,6080,1491,30,Canada,<=50K
27,Private,373578,HS-grad,10,Never-married,Prof-specialty,Own-child,White,Female,5546,776,28,United-States,>50K
89,Private,1479233,Preschool,15,Separated,Sales,Unmarried,White,Male,4727,4356,98,France,<=50K
31,Local-gov,190279,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,4959,980,45,United-States,>50K
46,Private,167988,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,1305,302,31,Mexico,<=50K
36,Private,176161,Masters,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5635,386,37,China,<=50K
48,Self-emp-inc,168727,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6495,684,43,United-States,<=50K
32,Self-emp-not-inc,187535,Some-college,8,Married-civ-spouse,Other-service,Husband,White,Male,4925,619,50,United-States,<=50K
65,Private,938809,7th-8th,4,Widowed,Craft-repair,Unmarried,White,Male,1248,512,38,Italy,<=50K
47,Self-emp-inc,178370,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6096,1003,42,United-States,<=50K
53,Self-emp-not-inc,197555,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,6162,1464,41,United-States,>50K
31,Private,286561,Masters,11,Never-married,Exec-managerial,Other-relative,Black,Female,5777,382,26,United-States,<=50K
32,Private,160622,1st-4th,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,1731,311,26,Mexico,<=50K
53,Self-emp-not-inc,198594,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6611,1301,44,United-States,>50K
32,Federal-gov,419484,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,4640,410,32,United-States,<=50K
82,Private,1079934,7th-8th,6,Widowed,Sales,Unmarried,White,Male,1615,421,56,Italy,<=50K
80,Private,104173,Some-college,15,Separated,Adm-clerical,Unmarried,White,Male,7260,4355,81,France,<=50K
30,Federal-gov,225910,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,5178,252,49,United-States,<=50K
26,State-gov,251109,Assoc-voc,8,Divorced,Other-service,Not-in-family,White,Male,5428,305,49,United-States,<=50K
42,Self-emp-not-inc,236263,Some-college,11,Married-civ-spouse,Tech-support,Husband,White,Male,5835,1321,44,United-States,>50K
