age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57,Private,656018,Some-college,13,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,96424,3549,73,Ireland,>50K
33,Self-emp-not-inc,14581,Some-college,6,Widowed,Exec-managerial,Wife,Black,Female,2577,110,21,Peru,<=50K
24,Self-emp-inc,768073,Doctorate,2,Separated,Handlers-cleaners,Wife,White,Male,80352,3734,10,United-States,>50K
88,Self-emp-not-inc,929971,Doctorate,5,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Male,22796,2649,82,England,<=50K
56,Self-emp-inc,920228,HS-grad,8,Married-spouse-absent,Sales,Not-in-family,Black,Female,41628,3168,21,Scotland,>50K
58,Self-emp-not-inc,596518,5th-6th,2,Separated,Prof-specialty,Husband,White,Male,95773,4122,6,Mexico,>50K
62,Self-emp-not-inc,679252,Some-college,2,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,57755,1628,29,Hong,>50K
53,Federal-gov,556279,1st-4th,2,Never-married,Other-service,Own-child,White,Male,62624,4111,4,Mexico,<=50K
26,Private,750109,HS-grad,12,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,68905,2476,45,Haiti,<=50K
53,Private,109379,Prof-school,7,Married-spouse-absent,Transport-moving,Wife,Amer-Indian-Eskimo,Female,22055,1183,61,Canada,>50K
61,State-gov,514635,Assoc-acdm,3,Married-spouse-absent,Tech-support,Husband,Black,Male,9409,2718,79,Cuba,<=50K
55,Federal-gov,896271,Prof-school,10,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Male,72891,2583,31,Hong,>50K
67,Self-emp-inc,456122,11th,14,Married-civ-spouse,Protective-serv,Wife,White,Male,26290,2266,91,Puerto-Rico,<=50K
84,Federal-gov,264323,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,536,2712,96,Canada,<=50K
71,Local-gov,1462602,7th-8th,11,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,42246,4296,40,Japan,>50K
55,Local-gov,1267705,Assoc-acdm,14,Married-spouse-absent,Farming-fishing,Other-relative,White,Female,65383,1672,78,China,>50K
89,State-gov,601651,10th,12,Never-married,Exec-managerial,Own-child,White,Female,61571,2059,22,Honduras,>50K
46,Federal-gov,1484543,1st-4th,12,Widowed,Craft-repair,Other-relative,White,Female,95502,2666,10,China,>50K
