age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,Local-gov,1240466,Bachelors,1,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,90230,4058,30,Greece,>50K
74,Private,545219,Bachelors,10,Separated,Farming-fishing,Unmarried,Black,Male,33861,968,76,South,>50K
44,State-gov,37715,Preschool,9,Married-civ-spouse,Other-service,Wife,White,Female,52250,142,81,United-States,<=50K
57,Private,1360573,Prof-school,5,Separated,Priv-house-serv,Unmarried,Black,Female,32158,164,76,Haiti,<=50K
22,Private,24007,12th,1,Married-AF-spouse,Farming-fishing,Unmarried,Black,Female,34677,677,97,Canada,>50K
82,Private,232774,HS-grad,14,Never-married,Tech-support,Unmarried,Other,Female,5292,759,89,Peru,<=50K
44,Local-gov,1087748,10th,8,Never-married,Other-service,Own-child,White,Male,82727,3375,43,Jamaica,<=50K
23,Self-emp-not-inc,325433,1st-4th,1,Divorced,Sales,Husband,Asian-Pac-Islander,Female,64354,2983,9,United-States,>50K
88,Private,763928,Assoc-voc,8,Separated,Transport-moving,Not-in-family,Black,Female,73363,2888,56,England,<=50K
65,Private,1098114,Some-college,14,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,94966,4001,14,Jamaica,>50K
71,Private,1386317,Prof-school,2,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,7221,1809,1,Columbia,<=50K
70,Self-emp-not-inc,135399,Masters,12,Never-married,Exec-managerial,Husband,White,Male,40820,3703,23,Cambodia,>50K
30,Private,1310851,1st-4th,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,96337,2649,11,Greece,<=50K
29,Self-emp-not-inc,337408,12th,2,Married-AF-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,92510,3560,13,Canada,>50K
51,Private,76825,Some-college,1,Married-civ-spouse,Armed-Forces,Unmarried,Black,Male,99615,4239,48,Philippines,>50K
43,Self-emp-not-inc,1474810,5th-6th,15,Married-civ-spouse,Craft-repair,Own-child,White,Female,91971,1889,74,Cuba,>50K
77,Self-emp-not-inc,734199,Some-college,7,Divorced,Sales,Unmarried,Other,Female,903,232,53,Columbia,<=50K
44,State-gov,878304,11th,3,Divorced,Exec-managerial,Husband,Black,Female,73863,4080,27,Honduras,>50K
23,Private,752209,1st-4th,9,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,98462,4342,7,United-States,>50K
60,State-gov,1423766,12th,10,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,7027,1667,3,Poland,<=50K
72,Local-gov,1461644,Prof-school,8,Separated,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,90896,2385,61,Portugal,<=50K
64,Self-emp-not-inc,1467963,10th,1,Married-civ-spouse,Exec-managerial,Own-child,White,Female,54475,4243,19,Ireland,>50K
64,Private,241634,Some-college,14,Separated,Adm-clerical,Own-child,White,Male,79053,2129,93,United-States,>50K
18,Private,94258,10th,1,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,69268,218,87,United-States,>50K
71,Without-pay,1077977,Some-college,2,Divorced,Machine-op-inspct,Husband,Black,Male,67715,613,57,Hong,<=50K
82,State-gov,91281,Assoc-acdm,4,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,49682,728,52,Cambodia,>50K
53,Without-pay,800053,7th-8th,15,Married-civ-spouse,Prof-specialty,Wife,Other,Male,71521,3888,79,Thailand,<=50K
64,Self-emp-inc,1157353,Some-college,4,Married-civ-spouse,Craft-repair,Wife,White,Female,50027,362,64,Taiwan,>50K
71,State-gov,756839,Bachelors,3,Married-civ-spouse,Transport-moving,Wife,White,Male,3253,3805,51,Yugoslavia,<=50K
56,State-gov,1339972,10th,1,Widowed,Prof-specialty,Other-relative,Black,Male,83325,2226,74,Cuba,<=50K
19,Federal-gov,707697,11th,6,Widowed,Prof-specialty,Own-child,Black,Female,45248,4044,31,Greece,>50K
34,Without-pay,740325,9th,13,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,39974,3666,44,Mexico,>50K
65,Self-emp-not-inc,455116,Assoc-voc,6,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,20204,382,71,Outlying-US(Guam-USVI-etc),<=50K
34,Private,89876,Some-college,13,Married-AF-spouse,Sales,Not-in-family,Black,Female,6611,375,30,Nicaragua,<=50K
28,Private,1327623,Some-college,5,Widowed,Exec-managerial,Wife,White,Female,96040,2575,10,Poland,>50K
87,Self-emp-inc,1306758,10th,12,Never-married,Craft-repair,Husband,White,Male,95967,571,78,India,>50K
38,Without-pay,1409953,Prof-school,15,Widowed,Armed-Forces,Unmarried,Black,Female,95157,898,18,Scotland,<=50K
85,Self-emp-not-inc,444024,7th-8th,1,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Female,87984,2852,2,England,>50K
29,Private,532683,Assoc-voc,9,Divorced,Priv-house-serv,Unmarried,Other,Male,85909,2683,10,United-States,>50K
77,Self-emp-not-inc,1267501,Bachelors,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,97527,1497,17,Outlying-US(Guam-USVI-etc),>50K
58,State-gov,1079227,10th,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,84254,4004,94,Outlying-US(Guam-USVI-etc),>50K
43,Local-gov,996736,Some-college,10,Separated,Armed-Forces,Other-relative,Black,Female,47888,183,46,Laos,<=50K
82,Self-emp-not-inc,125496,10th,1,Divorced,Sales,Not-in-family,Black,Female,80438,424,51,Thailand,>50K
59,State-gov,556394,Some-college,1,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,5068,333,18,France,>50K
28,Federal-gov,719237,10th,13,Never-married,Craft-repair,Not-in-family,White,Male,12458,1916,89,Canada,<=50K
20,State-gov,98703,Bachelors,9,Never-married,Other-service,Other-relative,White,Female,723,3825,53,Nicaragua,<=50K
63,Federal-gov,556450,HS-grad,9,Never-married,Machine-op-inspct,Wife,Black,Female,2043,960,84,Canada,<=50K
31,Private,1100462,Assoc-acdm,8,Never-married,Protective-serv,Own-child,Black,Male,75661,839,71,Hong,<=50K
61,State-gov,974822,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,63469,3854,72,India,<=50K
38,Without-pay,305443,5th-6th,7,Married-civ-spouse,Tech-support,Wife,White,Male,87806,1095,47,Vietnam,>50K
53,Private,1002791,Some-college,11,Separated,Craft-repair,Husband,White,Male,78447,324,87,Italy,>50K
28,Federal-gov,1353861,HS-grad,6,Never-married,Prof-specialty,Not-in-family,White,Female,13030,1072,42,Portugal,<=50K
67,Self-emp-not-inc,31537,Doctorate,9,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Male,27671,9,80,Haiti,<=50K
77,Private,1402742,Doctorate,2,Separated,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,84527,3861,18,Ireland,>50K
83,Federal-gov,471109,Prof-school,11,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,39720,423,78,Haiti,<=50K
20,Self-emp-not-inc,1375082,Assoc-voc,2,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Male,21757,2055,15,Hong,<=50K
62,Local-gov,31223,Some-college,9,Divorced,Farming-fishing,Wife,Black,Female,5285,1929,34,Portugal,>50K
64,Federal-gov,660894,9th,12,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,77530,312,12,Nicaragua,<=50K
61,State-gov,810123,Bachelors,2,Divorced,Priv-house-serv,Wife,Asian-Pac-Islander,Female,15980,1101,56,France,>50K
37,Private,299304,Masters,4,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,95169,3662,25,England,>50K
17,Self-emp-not-inc,273369,Bachelors,3,Divorced,Other-service,Not-in-family,Black,Male,87156,3428,94,England,>50K
53,State-gov,96930,HS-grad,13,Never-married,Protective-serv,Other-relative,White,Male,45896,1162,72,Poland,<=50K
89,State-gov,1454493,Prof-school,10,Never-married,Transport-moving,Husband,White,Female,3314,3164,13,Honduras,>50K
83,Self-emp-inc,1482289,5th-6th,6,Widowed,Armed-Forces,Husband,Other,Female,36278,4302,27,Columbia,<=50K
73,State-gov,606741,Some-college,9,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,6120,211,97,Philippines,>50K
77,Local-gov,556084,Doctorate,4,Married-AF-spouse,Prof-specialty,Other-relative,White,Male,81268,1193,92,South,<=50K
52,Private,762908,11th,6,Married-civ-spouse,Other-service,Wife,White,Female,38975,1264,54,Greece,>50K
21,Private,1310924,11th,2,Married-AF-spouse,Sales,Own-child,Other,Male,99451,4289,6,Yugoslavia,>50K
36,Private,1384008,Doctorate,11,Married-civ-spouse,Priv-house-serv,Wife,White,Male,35945,775,79,South,>50K
84,Self-emp-inc,505393,Prof-school,8,Divorced,Sales,Not-in-family,Black,Female,68759,3576,18,Scotland,<=50K
20,Private,275198,Some-college,9,Married-AF-spouse,Protective-serv,Not-in-family,Black,Male,88262,173,85,United-States,<=50K
86,Without-pay,75548,Some-college,14,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,81652,2798,2,Poland,>50K
55,Federal-gov,1486376,Doctorate,11,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,17079,4133,73,Yugoslavia,<=50K
27,Self-emp-not-inc,278491,Bachelors,12,Separated,Farming-fishing,Wife,Black,Male,91832,124,76,Canada,<=50K
35,Private,485179,Assoc-voc,15,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,26844,738,86,Thailand,<=50K
74,Self-emp-not-inc,605384,5th-6th,10,Separated,Craft-repair,Husband,Black,Male,95022,1880,52,Columbia,>50K
50,Self-emp-not-inc,1486223,Bachelors,4,Married-civ-spouse,Exec-managerial,Own-child,White,Male,88235,4240,16,Ecuador,>50K
19,Federal-gov,365334,1st-4th,2,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,97304,4321,36,Mexico,>50K
71,Self-emp-inc,362968,10th,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,61769,417,80,Haiti,>50K
24,Local-gov,1483885,11th,13,Widowed,Craft-repair,Unmarried,White,Female,98046,3969,40,Greece,>50K
25,Private,85691,Assoc-voc,13,Married-AF-spouse,Prof-specialty,Not-in-family,Black,Male,93012,1839,75,Canada,>50K
70,Self-emp-not-inc,278136,12th,15,Never-married,Prof-specialty,Wife,Other,Female,3485,93,97,Thailand,>50K
46,Private,1449366,Prof-school,3,Separated,Other-service,Husband,Other,Female,51254,3992,2,Columbia,>50K
71,Without-pay,346656,Masters,5,Never-married,Prof-specialty,Husband,Black,Male,41000,1360,73,France,>50K
28,Self-emp-not-inc,955093,Masters,9,Never-married,Sales,Husband,Asian-Pac-Islander,Female,46221,977,55,Taiwan,<=50K
31,Self-emp-not-inc,829667,Masters,1,Separated,Adm-clerical,Husband,Asian-Pac-Islander,Female,88481,780,40,El-Salvador,<=50K
30,State-gov,184556,7th-8th,3,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,83379,1044,32,United-States,>50K
