age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,289214,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4992,1075,37,United-States,>50K
90,Self-emp-not-inc,1490400,Assoc-acdm,15,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,500,4356,98,Peru,<=50K
43,Self-emp-inc,223986,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5967,1104,40,United-States,<=50K
26,Private,400982,11th,8,Never-married,Tech-support,Not-in-family,White,Female,3970,350,34,Mexico,<=50K
28,State-gov,120435,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1954,542,24,Vietnam,>50K
34,Federal-gov,157721,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,Other,Male,534,399,23,Ireland,>50K
87,Self-emp-not-inc,1482028,10th,15,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,2286,4239,87,England,<=50K
34,Federal-gov,252572,7th-8th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2267,542,30,China,<=50K
27,Private,359621,Some-college,12,Married-civ-spouse,Protective-serv,Husband,White,Male,6331,1758,39,United-States,>50K
30,Federal-gov,137432,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,Other,Male,601,426,22,Ireland,>50K
27,Private,237254,11th,8,Never-married,Sales,Wife,White,Female,4339,496,36,Mexico,<=50K
28,State-gov,301177,Prof-school,13,Separated,Prof-specialty,Not-in-family,White,Male,7245,484,33,Italy,<=50K
89,Self-emp-not-inc,1490398,Assoc-voc,15,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,778,4329,98,Hong,<=50K
25,State-gov,396938,Bachelors,14,Never-married,Prof-specialty,Not-in-family,Black,Male,7372,384,40,United-States,<=50K
51,Self-emp-inc,186987,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6206,935,45,United-States,<=50K
38,Federal-gov,131247,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,Other,Male,501,264,22,Ireland,>50K
34,Private,286804,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5756,1388,45,United-States,>50K
