age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,723239,12th,12,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,3470,4343,4,Scotland,<=50K
68,Self-emp-inc,1268825,5th-6th,11,Divorced,Prof-specialty,Husband,White,Male,5822,2143,77,China,>50K
41,Local-gov,43480,HS-grad,14,Never-married,Other-service,Husband,White,Male,3823,461,30,Taiwan,<=50K
74,Private,1250227,Some-college,1,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,5618,3950,97,Puerto-Rico,<=50K
28,Private,433935,Doctorate,10,Divorced,Tech-support,Other-relative,White,Male,2677,155,5,Taiwan,>50K
63,Private,1399324,Some-college,14,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,1084,1740,93,South,<=50K
29,Local-gov,210879,Preschool,2,Divorced,Exec-managerial,Husband,White,Male,3650,1038,14,United-States,>50K
69,Private,767435,HS-grad,13,Separated,Prof-specialty,Unmarried,White,Male,3723,1090,25,Taiwan,<=50K
35,Private,679658,10th,10,Never-married,Exec-managerial,Own-child,Black,Female,2518,624,25,Portugal,<=50K
55,Private,773524,HS-grad,8,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,1773,267,84,Dominican-Republic,>50K
61,Private,706525,Some-college,14,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,2228,1990,51,Cambodia,<=50K
82,State-gov,1467845,Bachelors,2,Never-married,Adm-clerical,Own-child,Black,Female,2567,3843,98,Jamaica,>50K
26,Self-emp-not-inc,1308248,Bachelors,4,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,7173,2340,24,Jamaica,<=50K
42,Private,614810,Bachelors,12,Widowed,Machine-op-inspct,Not-in-family,Black,Female,6463,2879,24,Haiti,>50K
89,State-gov,1444426,Some-college,6,Never-married,Other-service,Other-relative,Other,Female,4537,3981,98,Cuba,<=50K
38,Private,378602,Bachelors,8,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,5144,3954,71,Japan,<=50K
53,Federal-gov,217158,11th,4,Widowed,Craft-repair,Husband,White,Male,6761,403,90,United-States,<=50K
68,Federal-gov,1458347,Assoc-voc,8,Never-married,Craft-repair,Own-child,White,Female,1082,1255,96,Jamaica,>50K
89,Self-emp-inc,1482153,Assoc-acdm,14,Divorced,Transport-moving,Husband,White,Male,1962,4321,55,Poland,>50K
27,Private,561877,HS-grad,7,Never-married,Other-service,Unmarried,White,Male,7405,718,41,United-States,>50K
77,Private,473997,Masters,13,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,1661,2837,64,Taiwan,<=50K
59,Self-emp-not-inc,1193426,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,645,4180,29,Mexico,<=50K
