age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
76,Private,423774,Bachelors,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,7224,1154,63,Mexico,<=50K
28,Self-emp-inc,1258385,12th,13,Widowed,Priv-house-serv,Own-child,Other,Male,881,3688,44,Ecuador,>50K
79,Local-gov,203880,HS-grad,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,6451,621,31,United-States,<=50K
20,State-gov,1478918,Some-college,12,Separated,Handlers-cleaners,Unmarried,Other,Female,1507,4294,1,Greece,>50K
65,Local-gov,445076,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,5196,745,23,United-States,<=50K
57,Self-emp-not-inc,1489795,Prof-school,15,Widowed,Sales,Own-child,Other,Female,2538,4354,7,Germany,>50K
39,Private,292857,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,3064,930,74,United-States,<=50K
36,Private,355984,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,2184,770,93,Mexico,<=50K
17,Self-emp-not-inc,1488545,1st-4th,14,Separated,Sales,Own-child,Other,Female,918,4347,1,Hungary,>50K
55,Private,362981,Bachelors,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,3173,1253,75,Germany,<=50K
24,State-gov,1319571,Bachelors,15,Separated,Sales,Wife,Black,Male,5555,3227,3,Honduras,>50K
27,Self-emp-not-inc,1444992,12th,12,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,942,4286,16,England,>50K
43,Self-emp-not-inc,335775,Some-college,4,Never-married,Exec-managerial,Husband,White,Male,1751,760,74,United-States,<=50K
75,Local-gov,720663,12th,5,Divorced,Exec-managerial,Husband,White,Female,4093,2006,74,El-Salvador,<=50K
33,Local-gov,391371,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,2433,937,77,United-States,<=50K
29,Local-gov,923091,Assoc-voc,2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2521,1936,73,United-States,<=50K
75,Local-gov,289766,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,5907,740,51,United-States,<=50K
64,Private,503933,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3406,1073,90,United-States,<=50K
31,Private,330132,Bachelors,11,Divorced,Exec-managerial,Not-in-family,Black,Female,1938,1586,85,United-States,<=50K
79,Private,301046,Some-college,3,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,7617,902,61,United-States,<=50K
74,Private,437071,Bachelors,11,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,7820,1382,49,Mexico,<=50K
81,Local-gov,446424,Bachelors,5,Married-civ-spouse,Exec-managerial,Husband,Black,Male,6618,1079,48,China,<=50K
60,Private,306390,Bachelors,7,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,5718,863,86,Mexico,<=50K
44,Private,294092,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,6850,1523,63,Mexico,<=50K
78,Private,264758,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,5342,965,83,Mexico,<=50K
62,Private,312431,HS-grad,2,Divorced,Exec-managerial,Husband,White,Male,1910,1144,93,United-States,<=50K
72,Private,359141,Bachelors,13,Never-married,Other-service,Unmarried,Black,Female,5998,949,56,Mexico,<=50K
79,Private,224078,Bachelors,12,Never-married,Adm-clerical,Not-in-family,Black,Female,7560,928,29,China,<=50K
56,Private,471033,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Female,3126,1029,73,Portugal,<=50K
75,Local-gov,649992,Some-college,6,Divorced,Adm-clerical,Unmarried,Black,Female,7779,2793,2,Iran,<=50K
21,Federal-gov,1461247,Doctorate,15,Separated,Handlers-cleaners,Own-child,Black,Male,2455,4274,3,Vietnam,>50K
34,State-gov,1451237,9th,14,Separated,Machine-op-inspct,Own-child,Other,Female,6093,4273,1,Yugoslavia,>50K
84,Private,342789,HS-grad,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,6081,1138,81,United-States,<=50K
56,Private,241278,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,7174,1142,52,Mexico,<=50K
54,Self-emp-not-inc,1376114,Masters,15,Separated,Armed-Forces,Unmarried,Other,Male,2599,3916,10,Greece,>50K
21,Local-gov,244990,Some-college,1,Married-civ-spouse,Craft-repair,Husband,White,Male,1138,728,63,United-States,<=50K
54,Private,315137,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,5602,936,70,Philippines,<=50K
39,Local-gov,720869,Masters,9,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,6525,2634,13,China,<=50K
55,Private,377676,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,2877,1221,83,United-States,<=50K
80,Private,348424,HS-grad,6,Married-civ-spouse,Other-service,Not-in-family,White,Male,4053,1082,50,Mexico,<=50K
78,Private,263701,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,5866,1382,66,United-States,<=50K
24,Without-pay,1488082,7th-8th,8,Widowed,Priv-house-serv,Own-child,Other,Female,674,4331,6,Greece,>50K
68,Local-gov,612588,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,1501,1903,32,China,>50K
89,Local-gov,268545,Some-college,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,7877,638,3,China,<=50K
30,State-gov,1419357,7th-8th,11,Separated,Machine-op-inspct,Wife,Other,Female,3960,4267,1,Thailand,>50K
68,Private,205871,Bachelors,14,Never-married,Other-service,Not-in-family,Black,Female,7325,1268,26,Mexico,<=50K
59,Local-gov,540126,Masters,11,Divorced,Prof-specialty,Husband,White,Male,1099,2032,39,Vietnam,>50K
65,Private,298285,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,2937,826,63,United-States,<=50K
39,Private,310938,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,3001,741,86,United-States,<=50K
17,Federal-gov,1489791,Assoc-acdm,15,Separated,Transport-moving,Own-child,Other,Male,555,4353,1,Ecuador,>50K
86,Local-gov,655656,Bachelors,2,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,6869,881,40,Jamaica,>50K
43,Private,418777,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,1970,1374,89,Hong,<=50K
