age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Private,159094,Assoc-voc,13,Divorced,Prof-specialty,Not-in-family,White,Female,6917,523,41,United-States,>50K
17,Private,25234,Some-college,15,Married-AF-spouse,Other-service,Unmarried,White,Male,7997,4356,5,United-States,<=50K
53,Self-emp-inc,164883,12th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4363,1469,40,United-States,<=50K
31,Private,163361,Some-college,5,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,3601,64,34,United-States,<=50K
17,Private,98350,Some-college,15,Married-AF-spouse,Other-service,Unmarried,White,Male,7766,4355,10,United-States,<=50K
33,Private,180999,Some-college,7,Married-civ-spouse,Tech-support,Husband,Black,Male,4895,58,36,United-States,<=50K
34,Private,100192,5th-6th,6,Divorced,Adm-clerical,Other-relative,Other,Female,3292,152,40,Mexico,<=50K
41,Self-emp-not-inc,118789,9th,7,Married-civ-spouse,Sales,Husband,White,Male,4222,96,55,United-States,<=50K
51,Self-emp-inc,234453,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4517,1548,43,United-States,<=50K
47,Self-emp-not-inc,198586,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5012,1574,52,United-States,<=50K
28,Private,126187,Some-college,11,Divorced,Tech-support,Not-in-family,Black,Male,6031,102,32,United-States,<=50K
43,Federal-gov,257495,HS-grad,10,Widowed,Exec-managerial,Own-child,White,Female,4759,249,31,United-States,<=50K
24,Private,106974,5th-6th,5,Never-married,Craft-repair,Other-relative,Other,Male,3017,134,34,Mexico,<=50K
44,Private,136411,7th-8th,8,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,4352,246,38,Dominican-Republic,<=50K
56,Self-emp-inc,182537,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2996,971,40,United-States,<=50K
37,Local-gov,121540,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7333,1794,47,United-States,>50K
37,Private,125572,HS-grad,7,Married-civ-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,3972,93,36,Philippines,<=50K
29,Private,399394,5th-6th,7,Never-married,Transport-moving,Unmarried,White,Male,3180,185,29,Mexico,<=50K
54,Self-emp-not-inc,186063,HS-grad,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,2932,854,39,United-States,<=50K
30,Local-gov,147098,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7477,1687,39,United-States,>50K
41,Private,163682,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7384,1467,46,United-States,>50K
40,Local-gov,205163,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5875,1651,45,United-States,>50K
35,Local-gov,159358,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7289,1701,45,United-States,>50K
52,Self-emp-not-inc,181929,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,4406,1516,55,United-States,<=50K
17,Private,170149,Some-college,8,Separated,Other-service,Not-in-family,White,Male,4182,2782,24,United-States,<=50K
42,Private,195534,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6948,1762,41,United-States,>50K
40,Private,104269,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,4817,95,35,Philippines,<=50K
33,Private,136189,Some-college,11,Married-civ-spouse,Tech-support,Husband,Black,Male,6005,95,41,United-States,<=50K
