age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,State-gov,185243,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,3960,41,37,United-States,<=50K
46,State-gov,142224,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7039,207,48,United-States,>50K
17,Private,21575,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,3178,4355,66,United-States,<=50K
50,Local-gov,177838,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6245,1377,40,United-States,>50K
17,Private,13595,5th-6th,1,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,3095,4356,59,Thailand,<=50K
51,Local-gov,203319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4660,1409,35,United-States,>50K
46,Self-emp-not-inc,103320,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2472,161,38,United-States,<=50K
20,Self-emp-inc,128311,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,4283,68,51,United-States,<=50K
48,Private,139407,Masters,10,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,5474,184,41,China,<=50K
23,Self-emp-inc,189712,Some-college,8,Married-civ-spouse,Sales,Not-in-family,White,Male,4456,20,49,United-States,<=50K
38,Local-gov,204466,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4776,110,26,United-States,<=50K
47,Private,125825,Masters,10,Never-married,Other-service,Unmarried,Black,Female,5422,130,42,China,<=50K
51,Local-gov,162072,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6921,103,42,United-States,>50K
44,Private,130022,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6966,1691,46,United-States,>50K
54,Private,126351,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5437,1719,46,United-States,<=50K
19,Private,157390,HS-grad,11,Never-married,Other-service,Own-child,Black,Female,6052,65,38,Puerto-Rico,<=50K
20,Local-gov,228323,HS-grad,11,Never-married,Handlers-cleaners,Own-child,White,Male,5416,53,26,United-States,<=50K
45,Private,124947,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7232,1607,44,United-States,>50K
51,Private,164113,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5974,1855,41,United-States,<=50K
46,Private,125274,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7347,1664,45,United-States,>50K
45,Private,123709,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,7129,1227,46,United-States,>50K
39,Self-emp-not-inc,167573,Prof-school,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,7079,1448,46,United-States,>50K
17,Private,31618,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,3412,4337,60,United-States,<=50K
26,Private,305976,11th,9,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,5124,126,44,United-States,<=50K
45,Private,127876,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7381,1714,44,United-States,>50K
44,Private,119904,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,7191,1287,48,United-States,>50K
46,Self-emp-inc,319853,Bachelors,9,Separated,Machine-op-inspct,Not-in-family,White,Female,4506,346,28,United-States,<=50K
26,Private,153053,Some-college,10,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,5470,96,44,Philippines,<=50K
43,Private,123273,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7260,1731,45,United-States,>50K
25,Private,93804,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,5468,117,49,Philippines,<=50K
50,Self-emp-not-inc,161101,Bachelors,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,5938,1780,46,United-States,<=50K
47,Self-emp-not-inc,116687,Prof-school,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,4799,1547,52,United-States,<=50K
23,Private,65444,Some-college,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,3626,1069,49,United-States,<=50K
41,Private,70344,Masters,9,Never-married,Other-service,Unmarried,Black,Female,5027,99,44,Mexico,<=50K
47,Private,107226,Masters,9,Never-married,Other-service,Unmarried,Black,Female,5151,89,40,El-Salvador,<=50K
28,Private,55807,Assoc-voc,9,Never-married,Exec-managerial,Not-in-family,White,Female,5583,110,50,United-States,<=50K
41,Private,127113,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6888,749,46,United-States,>50K
48,Local-gov,206184,Bachelors,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,7151,62,45,United-States,>50K
34,Private,24411,Assoc-voc,8,Never-married,Other-service,Unmarried,Black,Female,4792,29,47,Mexico,<=50K
18,Local-gov,145147,HS-grad,11,Never-married,Craft-repair,Own-child,White,Male,5141,58,27,United-States,<=50K
49,Self-emp-not-inc,173067,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6457,895,49,United-States,<=50K
41,Private,81084,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,5045,98,43,United-States,<=50K
46,Private,116400,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,7384,1533,45,United-States,>50K
43,Private,125559,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7292,1811,43,United-States,>50K
36,Private,28637,Assoc-voc,8,Never-married,Other-service,Unmarried,Black,Female,4946,49,46,Mexico,<=50K
44,Private,150283,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6895,1774,41,United-States,>50K
36,Private,1487570,7th-8th,10,Divorced,Adm-clerical,Not-in-family,White,Female,5182,127,13,United-States,<=50K
46,Local-gov,175634,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7720,1188,39,United-States,>50K
38,Private,178719,Bachelors,11,Married-civ-spouse,Sales,Not-in-family,White,Male,6111,211,43,United-States,<=50K
40,Private,146995,Masters,10,Never-married,Other-service,Unmarried,Black,Female,5679,135,41,Puerto-Rico,<=50K
23,Private,244722,11th,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,5308,102,34,Philippines,<=50K
44,Private,132720,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7418,1870,44,United-States,>50K
45,Private,93919,Masters,10,Never-married,Other-service,Unmarried,Other,Female,5337,117,43,Mexico,<=50K
49,Private,133324,Bachelors,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6116,1624,43,United-States,>50K
31,Private,29569,Assoc-voc,8,Never-married,Other-service,Unmarried,White,Female,5133,72,51,Mexico,<=50K
23,Self-emp-not-inc,123424,HS-grad,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,2992,45,36,United-States,<=50K
59,Self-emp-inc,122356,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2842,1268,42,United-States,<=50K
42,Private,121886,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,4958,117,41,United-States,>50K
43,Private,141152,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6780,920,43,United-States,<=50K
49,Private,107281,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6693,1582,47,United-States,<=50K
60,Private,60823,7th-8th,10,Divorced,Adm-clerical,Not-in-family,White,Female,5110,81,29,United-States,<=50K
53,Self-emp-inc,115835,9th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3067,1123,43,United-States,<=50K
48,Private,135723,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7187,1661,41,United-States,>50K
17,Private,56846,Some-college,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,3994,2434,65,United-States,<=50K
49,Local-gov,179431,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6247,1711,37,United-States,>50K
51,Self-emp-not-inc,79352,9th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,1683,601,46,United-States,<=50K
18,Local-gov,179212,HS-grad,11,Never-married,Craft-repair,Own-child,White,Male,5064,64,25,United-States,<=50K
32,Private,22491,Assoc-voc,8,Never-married,Other-service,Unmarried,Black,Female,4761,28,51,Mexico,<=50K
30,Local-gov,311029,Bachelors,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,5793,40,33,United-States,>50K
