age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Self-emp-inc,78321,Some-college,8,Separated,Farming-fishing,Unmarried,White,Male,3379,97,36,United-States,<=50K
22,Private,262034,HS-grad,8,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,4512,101,35,Philippines,<=50K
21,Private,244156,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Female,6399,106,35,Guatemala,<=50K
23,Private,53871,10th,11,Never-married,Farming-fishing,Own-child,White,Male,5106,33,30,United-States,<=50K
27,Private,274906,Bachelors,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,5230,89,27,Vietnam,<=50K
27,Private,165230,HS-grad,15,Divorced,Adm-clerical,Own-child,White,Female,7881,97,75,Poland,<=50K
32,Private,216530,HS-grad,7,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,3565,209,43,Mexico,<=50K
54,Federal-gov,120832,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6118,315,32,United-States,>50K
60,Federal-gov,96514,Masters,11,Married-civ-spouse,Prof-specialty,Wife,Black,Female,6174,202,31,United-States,>50K
62,Self-emp-not-inc,75061,Some-college,9,Divorced,Machine-op-inspct,Unmarried,White,Female,4272,136,37,United-States,<=50K
39,Private,121640,HS-grad,7,Separated,Craft-repair,Husband,White,Male,2849,307,31,United-States,<=50K
40,Private,247879,HS-grad,8,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,4282,216,48,Mexico,<=50K
25,Private,209585,Doctorate,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4851,2979,43,United-States,<=50K
59,Local-gov,131256,Some-college,9,Divorced,Machine-op-inspct,Unmarried,White,Female,5007,128,46,United-States,<=50K
39,Private,80395,HS-grad,7,Separated,Craft-repair,Own-child,White,Male,2954,120,28,United-States,<=50K
23,Private,239547,HS-grad,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,3873,86,40,Philippines,<=50K
33,Private,163239,10th,9,Widowed,Other-service,Own-child,Other,Male,3933,259,31,El-Salvador,<=50K
51,Private,263326,Bachelors,11,Never-married,Sales,Not-in-family,Black,Female,6159,205,23,United-States,<=50K
21,Private,253430,HS-grad,7,Never-married,Adm-clerical,Other-relative,Black,Female,4378,87,37,Cuba,<=50K
25,Private,186133,Doctorate,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4814,2950,41,United-States,<=50K
52,Federal-gov,133784,Masters,10,Married-civ-spouse,Prof-specialty,Wife,Black,Male,6155,210,31,United-States,>50K
42,Private,128405,11th,7,Separated,Craft-repair,Husband,White,Male,3136,442,36,United-States,<=50K
67,Local-gov,45916,Masters,10,Divorced,Machine-op-inspct,Unmarried,White,Female,5405,243,42,United-States,<=50K
35,Private,158279,11th,7,Never-married,Craft-repair,Husband,White,Male,3166,716,33,United-States,<=50K
23,Private,191644,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4902,2999,40,United-States,<=50K
38,Private,289711,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,4331,138,51,Mexico,>50K
20,Private,251785,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,5003,95,36,Iran,<=50K
30,Private,218208,HS-grad,6,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3437,130,50,Mexico,<=50K
43,Federal-gov,121057,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6796,264,38,United-States,>50K
31,Local-gov,748638,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Male,5478,112,41,United-States,<=50K
46,Federal-gov,104341,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6679,536,31,United-States,>50K
23,Local-gov,749104,Some-college,11,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,6437,94,47,United-States,<=50K
29,Private,227750,HS-grad,8,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,3622,166,39,El-Salvador,<=50K
34,Private,215989,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,4858,76,43,Mexico,<=50K
48,Self-emp-not-inc,115359,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5998,1823,40,United-States,>50K
25,Private,213922,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,5049,2981,41,United-States,<=50K
37,Private,183818,11th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,3631,1724,38,United-States,<=50K
46,State-gov,255875,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5279,227,49,Mexico,>50K
31,Private,134044,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,3539,498,34,United-States,<=50K
29,Private,236187,HS-grad,6,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,3155,110,49,Mexico,<=50K
55,Local-gov,61215,Masters,11,Widowed,Prof-specialty,Wife,Black,Female,5796,467,34,United-States,<=50K
35,Private,205986,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5371,1887,41,United-States,>50K
59,Local-gov,41297,Masters,11,Widowed,Prof-specialty,Unmarried,Black,Female,5926,412,36,United-States,<=50K
39,Private,257392,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4582,197,49,Mexico,>50K
21,Private,207709,HS-grad,15,Never-married,Adm-clerical,Own-child,White,Female,7585,101,60,Poland,<=50K
31,Private,228544,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5199,1915,40,United-States,>50K
17,Private,188138,5th-6th,13,Never-married,Adm-clerical,Own-child,White,Female,6490,70,72,Iran,<=50K
25,Local-gov,749104,Bachelors,11,Married-civ-spouse,Sales,Unmarried,Black,Female,6880,110,30,United-States,<=50K
35,Private,163113,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5892,2069,36,United-States,>50K
27,Private,249312,HS-grad,8,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,4382,92,36,Vietnam,<=50K
33,Private,188700,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3806,1610,36,United-States,<=50K
51,Local-gov,707834,Bachelors,10,Divorced,Sales,Not-in-family,Black,Female,5984,113,30,United-States,<=50K
53,Self-emp-not-inc,100625,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6464,827,39,United-States,>50K
31,Private,184471,10th,8,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Male,3816,228,36,El-Salvador,<=50K
30,Private,81619,11th,8,Never-married,Craft-repair,Own-child,White,Male,3644,75,32,United-States,<=50K
20,Private,164882,Assoc-acdm,15,Married-spouse-absent,Adm-clerical,Wife,White,Female,7996,25,98,France,<=50K
54,Private,208822,Bachelors,12,Divorced,Sales,Not-in-family,Black,Female,6267,194,24,United-States,<=50K
23,Private,249923,HS-grad,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,3781,104,39,Philippines,<=50K
40,Private,126979,HS-grad,7,Separated,Craft-repair,Husband,White,Male,2850,275,32,United-States,<=50K
36,Private,217729,Bachelors,12,Never-married,Sales,Not-in-family,Black,Female,6105,181,24,Outlying-US(Guam-USVI-etc),<=50K
55,Federal-gov,87909,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6589,169,31,United-States,>50K
34,Private,190189,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3420,1133,37,United-States,<=50K
48,Self-emp-inc,114536,Some-college,9,Divorced,Machine-op-inspct,Unmarried,White,Male,3918,104,44,United-States,<=50K
22,Private,116443,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,White,Male,4837,3001,34,United-States,<=50K
21,Private,250504,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,5430,74,35,Guatemala,<=50K
29,Private,251334,Bachelors,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,5479,93,27,Philippines,<=50K
37,Private,185285,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3492,946,38,United-States,<=50K
34,Private,195136,11th,7,Never-married,Craft-repair,Husband,White,Male,3540,1413,37,United-States,<=50K
22,Private,250555,HS-grad,8,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,4165,92,37,Philippines,<=50K
22,Private,210430,HS-grad,15,Divorced,Adm-clerical,Own-child,White,Female,7797,102,62,Poland,<=50K
28,Private,217990,HS-grad,6,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,3242,122,50,Mexico,<=50K
30,Private,168364,Doctorate,9,Never-married,Prof-specialty,Not-in-family,White,Male,4324,2540,38,United-States,<=50K
21,Private,269989,HS-grad,14,Never-married,Adm-clerical,Own-child,White,Female,6875,96,35,Guatemala,<=50K
21,Private,124229,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,White,Male,4821,3002,34,United-States,<=50K
27,Private,228727,HS-grad,6,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,3310,122,46,Mexico,<=50K
31,Private,253952,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4963,2097,42,United-States,<=50K
26,Private,263953,Bachelors,9,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,4963,102,30,Philippines,<=50K
21,Private,235954,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,4906,68,35,Guatemala,<=50K
43,Self-emp-not-inc,140497,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5654,1849,40,United-States,>50K
44,Self-emp-not-inc,138995,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5746,1885,39,United-States,>50K
19,Private,262995,5th-6th,6,Never-married,Adm-clerical,Other-relative,White,Female,4208,74,42,Iran,<=50K
