age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35,Self-emp-not-inc,204733,Some-college,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,4602,669,41,United-States,<=50K
51,Private,142957,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4482,67,46,Jamaica,<=50K
37,Private,204524,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,4581,110,38,Philippines,<=50K
26,Private,152826,Bachelors,11,Never-married,Tech-support,Not-in-family,Black,Female,4819,103,39,United-States,<=50K
33,Private,172718,HS-grad,11,Never-married,Priv-house-serv,Not-in-family,White,Female,4904,173,43,United-States,<=50K
38,Private,241626,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6140,1759,49,United-States,>50K
41,Private,233922,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6477,1787,49,United-States,>50K
40,Local-gov,204776,Some-college,8,Never-married,Adm-clerical,Own-child,White,Male,5085,778,40,United-States,<=50K
28,State-gov,136519,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,6023,107,21,United-States,<=50K
57,Private,135877,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,4785,76,42,Poland,<=50K
28,Private,229740,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3833,74,44,United-States,<=50K
22,Private,181250,Bachelors,10,Separated,Tech-support,Own-child,Black,Female,4375,144,34,United-States,<=50K
28,Private,34091,HS-grad,11,Married-civ-spouse,Craft-repair,Other-relative,White,Male,5377,96,36,United-States,<=50K
27,Private,248253,11th,8,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,4420,171,33,Philippines,<=50K
35,Private,142506,HS-grad,10,Never-married,Farming-fishing,Not-in-family,Black,Female,4757,117,44,Philippines,<=50K
35,Private,183021,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4409,1170,44,United-States,<=50K
26,Private,236841,Some-college,8,Never-married,Tech-support,Not-in-family,Black,Female,4227,89,34,United-States,<=50K
27,Private,159533,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3945,93,44,United-States,<=50K
30,Private,269872,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4419,93,43,United-States,<=50K
48,Private,155143,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Female,4455,112,48,Canada,<=50K
30,State-gov,195244,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,6339,103,25,United-States,<=50K
38,Self-emp-inc,172193,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4598,1366,43,United-States,<=50K
44,Private,275524,Bachelors,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,6797,3000,51,United-States,>50K
28,Local-gov,41312,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7038,92,31,United-States,<=50K
31,Private,273779,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5623,430,48,United-States,>50K
39,Self-emp-not-inc,164024,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4615,685,43,United-States,<=50K
22,Private,206340,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,5438,136,32,Philippines,<=50K
59,Private,144471,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,5293,45,43,Poland,<=50K
39,Private,222317,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6059,1696,49,United-States,>50K
30,Private,155035,HS-grad,11,Never-married,Tech-support,Not-in-family,Black,Female,4832,198,43,United-States,<=50K
25,Private,150292,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,5349,96,38,Philippines,<=50K
31,Private,264581,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4365,70,43,United-States,<=50K
35,Self-emp-not-inc,224762,1st-4th,10,Never-married,Sales,Not-in-family,Black,Female,5832,217,37,United-States,<=50K
35,Private,208738,HS-grad,10,Widowed,Farming-fishing,Unmarried,White,Female,4774,86,42,United-States,<=50K
24,Private,229842,11th,9,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,4631,137,32,Vietnam,<=50K
40,Private,264611,Bachelors,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,6510,2826,50,United-States,>50K
28,Private,163624,HS-grad,11,Never-married,Tech-support,Not-in-family,Black,Female,4999,186,40,United-States,<=50K
37,Self-emp-inc,198036,Some-college,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,4834,1576,43,United-States,<=50K
37,Private,182629,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5110,74,44,United-States,<=50K
33,Private,156701,HS-grad,10,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,4802,105,44,Philippines,<=50K
42,Local-gov,269738,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6025,1286,46,United-States,>50K
40,Self-emp-inc,207487,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5200,1480,44,United-States,<=50K
43,Private,179093,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,3720,111,42,Philippines,<=50K
24,Private,157673,Bachelors,11,Never-married,Tech-support,Not-in-family,Other,Female,5052,95,37,United-States,<=50K
50,Private,132744,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,4763,73,49,Philippines,<=50K
38,Private,217637,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5899,1769,47,United-States,>50K
54,Private,144783,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,4938,51,43,Poland,<=50K
