age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,44846,HS-grad,10,Never-married,Sales,Unmarried,Black,Female,2920,112,46,United-States,<=50K
53,Private,170442,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99997,36,32,United-States,>50K
26,Private,139049,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,2118,7,44,United-States,<=50K
42,Private,111061,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Husband,White,Female,2298,75,48,United-States,<=50K
44,Self-emp-inc,146692,7th-8th,11,Married-spouse-absent,Other-service,Husband,Other,Male,2467,15,37,Mexico,<=50K
46,Private,231598,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,16125,240,35,United-States,>50K
51,Private,187703,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99974,119,34,United-States,>50K
55,Private,183907,HS-grad,10,Widowed,Prof-specialty,Husband,White,Male,99998,17,30,United-States,>50K
29,Private,106622,5th-6th,10,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,2008,3003,47,United-States,>50K
57,Private,122773,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99998,31,32,United-States,>50K
52,Self-emp-inc,131501,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,3735,114,38,Mexico,<=50K
43,Private,230921,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,3061,815,38,United-States,<=50K
75,State-gov,19214,Prof-school,12,Divorced,Adm-clerical,Unmarried,Black,Female,3438,64,50,United-States,<=50K
48,Self-emp-inc,110891,Bachelors,13,Married-spouse-absent,Other-service,Husband,Black,Male,3182,74,34,Mexico,<=50K
48,Federal-gov,98207,Bachelors,15,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,2916,56,33,South,<=50K
75,State-gov,19214,Prof-school,11,Divorced,Adm-clerical,Unmarried,Black,Female,3365,31,49,United-States,<=50K
49,Private,211986,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,96531,175,36,United-States,>50K
50,Self-emp-inc,125013,9th,12,Married-spouse-absent,Other-service,Husband,Black,Male,3292,61,35,Mexico,<=50K
45,Private,238530,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,4623,337,42,United-States,<=50K
34,Private,135748,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,1993,26,47,United-States,<=50K
55,Federal-gov,94300,Doctorate,14,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3972,239,39,South,<=50K
57,State-gov,27237,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,3213,232,45,United-States,<=50K
52,Private,190998,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99995,85,33,United-States,>50K
36,Private,148412,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,1780,53,50,United-States,<=50K
36,Private,312238,Some-college,7,Separated,Exec-managerial,Husband,White,Male,1996,1029,38,United-States,<=50K
53,Self-emp-inc,159181,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,3435,179,40,Mexico,<=50K
46,Self-emp-inc,100872,Bachelors,14,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,2782,58,32,Mexico,<=50K
35,Private,245451,10th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,2295,1235,39,United-States,<=50K
40,Private,140355,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Husband,White,Female,1706,72,48,United-States,<=50K
74,State-gov,19215,Prof-school,11,Divorced,Adm-clerical,Unmarried,Black,Female,3246,72,48,United-States,<=50K
51,Private,174173,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,94746,209,33,United-States,>50K
