age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,195944,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99986,62,49,United-States,>50K
63,Self-emp-inc,19305,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1654,3003,44,United-States,<=50K
20,Private,351253,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1989,343,34,United-States,<=50K
44,Private,23927,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2168,62,46,United-States,<=50K
33,Private,189582,Some-college,8,Never-married,Craft-repair,Own-child,White,Male,1300,22,29,United-States,<=50K
23,Private,186760,Assoc-acdm,10,Never-married,Adm-clerical,Other-relative,White,Male,2643,152,47,United-States,<=50K
62,Self-emp-inc,19216,HS-grad,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,1705,3004,48,United-States,<=50K
19,Private,188016,11th,9,Never-married,Adm-clerical,Wife,White,Male,3079,488,41,United-States,<=50K
47,Local-gov,194378,Some-college,11,Divorced,Other-service,Not-in-family,White,Male,1408,26,40,United-States,<=50K
35,Private,192337,Assoc-voc,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2429,62,39,United-States,<=50K
40,Local-gov,130070,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3105,191,52,United-States,>50K
20,Private,366933,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,1472,372,32,United-States,<=50K
32,Private,225521,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,1240,15,31,United-States,<=50K
28,Private,215360,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,1238,41,27,United-States,<=50K
23,Private,311843,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1412,80,28,United-States,<=50K
51,Private,202762,10th,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,1338,106,20,Poland,<=50K
50,Local-gov,200735,Some-college,11,Divorced,Exec-managerial,Not-in-family,White,Male,1840,101,53,United-States,<=50K
