age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
64,Private,171581,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Female,5309,256,34,Cuba,<=50K
54,Self-emp-not-inc,150428,10th,5,Widowed,Craft-repair,Unmarried,Black,Male,5937,158,26,United-States,<=50K
53,Private,92576,Bachelors,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,5813,253,26,South,<=50K
43,Private,107380,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,87573,331,58,United-States,>50K
55,Local-gov,108555,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,39528,373,43,United-States,>50K
49,Private,103193,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,97679,231,45,United-States,>50K
46,Private,211667,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40610,270,47,United-States,>50K
36,Self-emp-inc,112487,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,89482,351,67,United-States,>50K
45,Private,98937,Bachelors,14,Never-married,Exec-managerial,Not-in-family,Other,Female,8040,235,45,Cuba,<=50K
63,Private,230760,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,5939,619,32,Mexico,<=50K
44,Private,164656,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,98568,210,51,United-States,>50K
43,Self-emp-not-inc,189574,Assoc-acdm,7,Widowed,Craft-repair,Unmarried,Black,Male,6035,252,16,United-States,<=50K
28,Private,56923,Bachelors,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,7159,216,16,United-States,<=50K
37,Self-emp-inc,81913,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,99794,205,74,United-States,>50K
21,Private,54941,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,10288,261,11,United-States,<=50K
24,Private,280939,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4810,210,48,Poland,<=50K
44,Private,116740,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,99284,254,54,United-States,>50K
49,Private,119944,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,98086,242,46,United-States,>50K
40,Federal-gov,203505,Masters,8,Widowed,Craft-repair,Unmarried,Black,Male,9218,388,65,United-States,>50K
20,Private,169132,HS-grad,8,Divorced,Sales,Other-relative,White,Male,5831,432,41,El-Salvador,<=50K
52,Self-emp-not-inc,112196,10th,8,Widowed,Sales,Own-child,Black,Male,9734,236,38,United-States,<=50K
63,Private,187529,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,6681,908,34,Mexico,<=50K
34,Private,76231,Bachelors,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,6485,146,30,South,<=50K
51,Local-gov,122752,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13738,450,41,United-States,>50K
30,Self-emp-not-inc,201549,Some-college,9,Divorced,Sales,Not-in-family,White,Male,6916,482,79,United-States,<=50K
49,Private,111097,Some-college,12,Married-civ-spouse,Other-service,Husband,White,Male,99765,249,51,United-States,>50K
18,State-gov,745738,11th,15,Never-married,Adm-clerical,Unmarried,Black,Male,6398,182,11,United-States,<=50K
51,Self-emp-not-inc,188395,11th,6,Widowed,Craft-repair,Unmarried,Black,Male,5227,221,25,United-States,<=50K
48,Private,106675,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,99866,230,51,United-States,>50K
59,Private,292893,HS-grad,7,Married-civ-spouse,Other-service,Wife,White,Female,4878,617,31,Puerto-Rico,<=50K
17,State-gov,749105,Assoc-voc,15,Never-married,Adm-clerical,Unmarried,Black,Male,5262,152,8,United-States,<=50K
17,State-gov,749096,Assoc-voc,15,Never-married,Adm-clerical,Unmarried,Black,Male,6213,175,9,United-States,<=50K
29,Private,185337,Some-college,11,Divorced,Sales,Other-relative,White,Male,6007,424,68,United-States,<=50K
34,Private,152578,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4770,526,44,Poland,<=50K
37,Private,95773,Some-college,9,Divorced,Sales,Husband,White,Male,33744,471,63,United-States,<=50K
17,State-gov,748768,11th,15,Never-married,Adm-clerical,Unmarried,Black,Male,6005,211,9,United-States,<=50K
29,State-gov,145258,Assoc-acdm,9,Never-married,Prof-specialty,Own-child,Black,Female,8142,264,7,United-States,<=50K
58,Private,117998,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,7098,304,27,Cuba,<=50K
43,Private,108700,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,96077,263,58,United-States,>50K
57,Local-gov,82948,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7016,1824,42,United-States,>50K
