age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,Private,246942,Some-college,8,Never-married,Sales,Not-in-family,White,Female,3815,329,33,United-States,<=50K
52,Private,311189,Bachelors,7,Never-married,Sales,Not-in-family,White,Male,3364,888,34,United-States,<=50K
17,Self-emp-not-inc,199438,12th,4,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,6175,2854,68,China,<=50K
40,Private,205785,Bachelors,10,Never-married,Craft-repair,Not-in-family,White,Male,4781,548,38,Canada,<=50K
39,Private,102931,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6154,2688,50,United-States,>50K
43,Federal-gov,131158,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,6526,2135,38,United-States,>50K
42,Local-gov,196651,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,6651,1523,46,United-States,>50K
48,Private,289670,Bachelors,8,Never-married,Transport-moving,Not-in-family,White,Male,3708,765,37,United-States,<=50K
46,Federal-gov,112968,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5697,1999,40,United-States,>50K
30,Private,119271,Some-college,9,Never-married,Sales,Not-in-family,White,Female,4640,73,35,United-States,<=50K
32,Private,317007,10th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4828,246,45,Mexico,<=50K
33,Private,157914,Some-college,10,Never-married,Sales,Unmarried,White,Female,4886,123,29,United-States,<=50K
33,Private,275531,Bachelors,10,Never-married,Craft-repair,Not-in-family,White,Female,5340,419,42,Cuba,<=50K
40,Private,239126,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,5730,363,34,United-States,>50K
41,Federal-gov,200207,Prof-school,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,6476,1527,45,United-States,>50K
31,Private,136075,11th,11,Separated,Machine-op-inspct,Not-in-family,White,Female,5468,177,50,El-Salvador,<=50K
50,Private,129505,Some-college,6,Widowed,Adm-clerical,Unmarried,White,Female,3427,353,51,Canada,<=50K
38,Private,129922,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5579,170,32,United-States,>50K
54,Local-gov,216626,Assoc-acdm,10,Married-civ-spouse,Farming-fishing,Husband,Black,Male,5181,108,33,United-States,<=50K
23,Private,134228,Some-college,11,Never-married,Other-service,Own-child,White,Female,5535,167,29,United-States,<=50K
61,Local-gov,318402,Assoc-acdm,11,Divorced,Other-service,Husband,Black,Male,6078,214,34,United-States,<=50K
45,Private,366249,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4558,219,41,United-States,<=50K
39,Federal-gov,195365,Preschool,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,6329,936,47,United-States,>50K
47,Local-gov,169148,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,6122,269,46,United-States,<=50K
50,Private,219598,Some-college,8,Never-married,Sales,Not-in-family,White,Female,3488,568,38,Canada,<=50K
43,Private,87490,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5911,1891,40,United-States,>50K
42,Federal-gov,168253,Preschool,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,5974,2036,44,United-States,>50K
51,Private,229832,HS-grad,7,Never-married,Transport-moving,Not-in-family,White,Male,3531,289,38,United-States,<=50K
45,Private,307896,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4362,150,40,United-States,<=50K
45,Private,225725,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5341,302,41,United-States,>50K
30,Private,139442,11th,11,Separated,Machine-op-inspct,Not-in-family,White,Female,5344,194,51,El-Salvador,<=50K
36,Self-emp-not-inc,79407,Prof-school,11,Divorced,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,7030,813,53,United-States,<=50K
46,Private,103468,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4876,1692,40,United-States,>50K
43,Private,101528,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,6383,2066,37,United-States,>50K
40,Federal-gov,344450,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,5723,778,42,United-States,>50K
36,Private,202128,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6805,1557,47,United-States,>50K
