age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,363456,HS-grad,7,Never-married,Other-service,Own-child,White,Female,4219,813,43,United-States,<=50K
31,State-gov,329033,Some-college,11,Separated,Craft-repair,Not-in-family,Black,Male,5854,881,17,Italy,<=50K
53,Self-emp-not-inc,237306,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3231,927,37,China,<=50K
34,Self-emp-not-inc,1386294,9th,1,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,1138,4088,95,Hungary,<=50K
38,State-gov,285803,Some-college,11,Never-married,Craft-repair,Not-in-family,Black,Male,5333,695,15,Italy,<=50K
50,Self-emp-not-inc,319487,7th-8th,1,Divorced,Farming-fishing,Unmarried,Other,Male,514,907,82,Dominican-Republic,<=50K
30,Private,266985,Bachelors,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,6901,1079,37,Ireland,>50K
30,Private,285303,10th,9,Never-married,Adm-clerical,Unmarried,Black,Female,5618,697,11,United-States,<=50K
32,Federal-gov,1480791,Assoc-acdm,2,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,6557,4329,93,Hungary,<=50K
74,Self-emp-not-inc,243792,7th-8th,1,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,500,483,85,Mexico,<=50K
35,Private,408583,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,5415,999,41,United-States,<=50K
89,Local-gov,185506,Masters,15,Divorced,Prof-specialty,Not-in-family,White,Female,6522,752,49,United-States,>50K
75,Local-gov,194089,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7049,868,54,Ireland,>50K
26,State-gov,769003,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,6299,2908,41,Italy,<=50K
44,Self-emp-not-inc,301575,Bachelors,8,Married-civ-spouse,Protective-serv,Husband,White,Male,1796,959,41,Mexico,<=50K
26,State-gov,366475,10th,7,Widowed,Adm-clerical,Unmarried,Black,Female,6118,768,11,El-Salvador,<=50K
40,Private,258598,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,7131,1006,41,United-States,>50K
41,Private,296818,Some-college,8,Never-married,Sales,Not-in-family,Black,Female,5398,787,18,Mexico,<=50K
35,Private,306091,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,6216,916,25,China,<=50K
70,Self-emp-not-inc,183742,Masters,4,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,949,905,67,Dominican-Republic,>50K
36,State-gov,287345,11th,8,Never-married,Craft-repair,Not-in-family,Black,Male,4734,802,16,Italy,<=50K
67,Self-emp-not-inc,423727,7th-8th,1,Divorced,Farming-fishing,Unmarried,Other,Male,500,992,95,Mexico,<=50K
30,Federal-gov,1487644,Assoc-acdm,2,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,7082,4348,95,Hungary,<=50K
37,Private,457464,HS-grad,5,Never-married,Other-service,Own-child,White,Female,5725,622,20,United-States,<=50K
38,State-gov,296020,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,4489,787,21,Italy,<=50K
48,Self-emp-not-inc,239887,7th-8th,9,Married-civ-spouse,Sales,Husband,Black,Male,4694,744,24,Vietnam,<=50K
43,Self-emp-not-inc,257576,HS-grad,4,Widowed,Farming-fishing,Unmarried,White,Female,1322,448,22,Mexico,<=50K
34,Private,316447,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,4321,828,27,United-States,<=50K
34,Federal-gov,1489590,Assoc-acdm,1,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Male,6194,4352,98,Hungary,<=50K
36,Private,377550,HS-grad,6,Divorced,Adm-clerical,Unmarried,White,Female,4998,749,27,United-States,<=50K
69,Local-gov,205948,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7340,904,49,Ireland,>50K
47,Private,403974,HS-grad,8,Divorced,Other-service,Own-child,White,Female,4989,557,44,United-States,<=50K
47,Self-emp-not-inc,269333,7th-8th,4,Married-civ-spouse,Transport-moving,Unmarried,White,Male,775,877,49,Mexico,<=50K
32,Private,394841,Some-college,8,Never-married,Adm-clerical,Husband,White,Female,5449,1088,23,United-States,<=50K
44,Private,311704,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,5047,774,22,China,<=50K
25,State-gov,1173737,11th,3,Divorced,Sales,Not-in-family,Black,Male,4674,3652,84,Hungary,<=50K
32,Private,427000,HS-grad,7,Never-married,Other-service,Husband,White,Male,4300,910,46,United-States,<=50K
36,Self-emp-not-inc,659960,7th-8th,1,Divorced,Transport-moving,Unmarried,Other,Male,524,1854,86,Mexico,<=50K
89,Local-gov,230870,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,7305,909,61,Ireland,>50K
37,Private,352080,HS-grad,6,Divorced,Adm-clerical,Unmarried,White,Female,5422,748,35,United-States,<=50K
30,State-gov,261307,HS-grad,7,Never-married,Craft-repair,Not-in-family,Black,Female,5010,667,17,United-States,<=50K
86,Local-gov,210352,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,6695,638,50,United-States,>50K
27,State-gov,331661,11th,10,Separated,Craft-repair,Not-in-family,Black,Male,5223,1101,19,Italy,<=50K
35,State-gov,275332,Some-college,8,Never-married,Craft-repair,Not-in-family,Black,Male,4596,576,23,United-States,<=50K
77,Local-gov,204302,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7142,1148,53,Ireland,>50K
33,Self-emp-not-inc,968887,7th-8th,1,Divorced,Transport-moving,Unmarried,Other,Male,979,2436,84,Laos,<=50K
38,Self-emp-not-inc,311999,7th-8th,3,Divorced,Transport-moving,Unmarried,Black,Male,964,677,53,Mexico,<=50K
83,Local-gov,326780,HS-grad,12,Divorced,Other-service,Not-in-family,White,Female,6156,733,56,United-States,<=50K
41,Self-emp-not-inc,246981,7th-8th,9,Married-civ-spouse,Sales,Husband,Black,Male,6585,802,22,China,<=50K
26,Self-emp-not-inc,463759,10th,4,Widowed,Farming-fishing,Unmarried,Black,Female,5283,898,27,El-Salvador,<=50K
35,Self-emp-not-inc,1334751,9th,1,Divorced,Transport-moving,Unmarried,Other,Male,505,3749,97,Laos,<=50K
89,Local-gov,313767,Prof-school,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,7551,2566,85,Trinadad&Tobago,>50K
36,Private,340859,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,6280,1092,29,China,<=50K
25,State-gov,1138190,11th,6,Separated,Machine-op-inspct,Not-in-family,Black,Male,6814,3461,73,Scotland,<=50K
39,Private,420602,HS-grad,6,Never-married,Other-service,Own-child,White,Female,4005,565,45,United-States,<=50K
28,Private,399841,HS-grad,5,Never-married,Craft-repair,Not-in-family,Black,Female,5114,831,15,United-States,<=50K
72,Self-emp-not-inc,196890,7th-8th,2,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,528,856,75,Dominican-Republic,<=50K
87,Local-gov,210207,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Male,6570,737,55,United-States,>50K
38,Private,365932,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,6285,794,21,China,<=50K
26,State-gov,1081972,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,6754,3396,41,Italy,<=50K
28,Federal-gov,1482360,Assoc-acdm,3,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,7058,4336,88,Hungary,<=50K
33,State-gov,309709,10th,9,Separated,Sales,Not-in-family,Black,Male,6398,875,23,Puerto-Rico,<=50K
34,Private,331855,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,6931,1152,29,China,>50K
89,Local-gov,236615,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,6919,1718,81,Trinadad&Tobago,>50K
62,Local-gov,188917,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,6479,636,58,Ireland,>50K
38,State-gov,307139,11th,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,6036,878,27,China,<=50K
52,Local-gov,202676,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,6845,937,43,Ireland,>50K
60,Local-gov,202799,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7312,910,47,Ireland,>50K
24,State-gov,331051,10th,7,Widowed,Adm-clerical,Unmarried,Black,Female,6107,807,11,El-Salvador,<=50K
31,Federal-gov,1409910,12th,5,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,6828,4128,79,Hungary,<=50K
39,Private,311162,Some-college,8,Never-married,Craft-repair,Not-in-family,Black,Female,4447,644,28,United-States,<=50K
47,Private,349051,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5346,944,24,China,<=50K
41,State-gov,302036,7th-8th,8,Separated,Sales,Husband,Black,Male,4994,857,30,Vietnam,<=50K
24,Private,483039,10th,5,Widowed,Adm-clerical,Unmarried,Black,Female,6313,1064,9,El-Salvador,<=50K
41,Private,291537,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6461,915,40,United-States,>50K
32,Self-emp-not-inc,409213,7th-8th,6,Married-civ-spouse,Farming-fishing,Unmarried,Black,Male,4260,1035,35,El-Salvador,<=50K
44,Self-emp-not-inc,221392,7th-8th,7,Married-civ-spouse,Sales,Not-in-family,Black,Male,3681,625,29,Poland,<=50K
34,State-gov,269184,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,6065,667,18,Italy,<=50K
65,Local-gov,215570,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7301,1016,51,Ireland,>50K
88,Local-gov,179686,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7485,910,54,Ireland,>50K
41,Private,400140,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,6032,1156,32,China,<=50K
25,State-gov,984271,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,6663,2865,35,Italy,<=50K
60,Self-emp-not-inc,239842,7th-8th,3,Married-civ-spouse,Transport-moving,Unmarried,White,Male,546,577,43,Mexico,<=50K
37,Private,356166,HS-grad,10,Never-married,Other-service,Own-child,White,Female,4937,692,45,United-States,<=50K
31,Private,341173,HS-grad,4,Widowed,Adm-clerical,Unmarried,Black,Female,5102,701,13,United-States,<=50K
25,Federal-gov,1462437,12th,3,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,7077,4285,83,Germany,<=50K
31,State-gov,283097,11th,10,Separated,Craft-repair,Not-in-family,Black,Male,5502,923,23,Italy,<=50K
33,State-gov,311010,7th-8th,9,Separated,Sales,Not-in-family,Black,Male,5760,838,26,Vietnam,<=50K
34,Local-gov,243671,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,6851,1151,38,Ireland,>50K
33,Federal-gov,1489426,Assoc-acdm,1,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,6909,4352,97,Hungary,<=50K
28,Federal-gov,1467302,Assoc-acdm,1,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,6427,4275,93,Hungary,<=50K
35,Private,345337,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Female,5822,723,18,United-States,<=50K
87,Local-gov,177732,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6912,1051,51,Trinadad&Tobago,>50K
39,Private,459037,Some-college,9,Never-married,Other-service,Husband,White,Male,4525,938,42,United-States,<=50K
31,State-gov,282058,10th,8,Separated,Sales,Unmarried,Black,Male,5430,757,21,El-Salvador,<=50K
35,State-gov,259765,11th,11,Separated,Sales,Not-in-family,Black,Male,5451,740,20,El-Salvador,<=50K
78,Local-gov,191114,Masters,10,Divorced,Exec-managerial,Husband,White,Male,6387,721,51,Ireland,>50K
44,Private,334397,HS-grad,4,Divorced,Adm-clerical,Unmarried,White,Female,5176,647,38,United-States,<=50K
25,Federal-gov,1466191,12th,1,Widowed,Tech-support,Wife,Other,Male,6005,4250,86,Hungary,<=50K
34,Private,413006,HS-grad,6,Married-civ-spouse,Other-service,Husband,White,Male,4722,1114,32,Mexico,<=50K
31,Private,308088,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,6892,1131,35,China,>50K
38,Private,234247,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7176,939,43,Ireland,>50K
42,Federal-gov,1481802,Assoc-acdm,1,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Male,3044,4326,97,Hungary,<=50K
56,Self-emp-not-inc,286201,7th-8th,6,Married-civ-spouse,Transport-moving,Unmarried,White,Male,1167,703,30,Mexico,<=50K
46,Private,320976,10th,8,Widowed,Adm-clerical,Unmarried,White,Female,3761,703,16,Mexico,<=50K
39,Private,367029,Bachelors,9,Never-married,Adm-clerical,Unmarried,White,Female,6107,713,19,United-States,<=50K
89,Local-gov,213532,Prof-school,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,6454,2020,78,Trinadad&Tobago,>50K
35,Private,390960,Some-college,11,Never-married,Craft-repair,Husband,White,Male,5150,924,35,United-States,<=50K
25,State-gov,603212,10th,9,Separated,Craft-repair,Not-in-family,Black,Male,6543,1741,20,Italy,<=50K
62,Self-emp-not-inc,274915,7th-8th,4,Married-civ-spouse,Transport-moving,Unmarried,White,Male,753,726,36,Mexico,<=50K
56,Federal-gov,1490398,Assoc-acdm,1,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Female,746,4355,98,Hungary,>50K
35,Private,395558,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,5388,1109,30,China,<=50K
39,Private,398120,HS-grad,5,Never-married,Other-service,Own-child,White,Female,4765,757,32,United-States,<=50K
31,Private,380165,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,6564,1204,32,China,<=50K
32,Federal-gov,1480881,9th,1,Divorced,Tech-support,Wife,Other,Male,2118,4329,97,Hungary,<=50K
51,Self-emp-not-inc,229659,7th-8th,7,Married-civ-spouse,Sales,Husband,Black,Male,3833,620,25,Poland,<=50K
31,Private,244373,Bachelors,9,Married-civ-spouse,Protective-serv,Husband,White,Male,6482,1146,37,Ireland,>50K
35,Private,379631,HS-grad,7,Married-civ-spouse,Other-service,Husband,White,Male,5483,1060,31,United-States,<=50K
26,State-gov,1016610,12th,4,Divorced,Machine-op-inspct,Other-relative,Black,Male,5816,2717,54,Japan,<=50K
27,State-gov,1157215,11th,7,Separated,Handlers-cleaners,Not-in-family,Black,Male,6876,3629,54,Scotland,<=50K
42,Private,371186,HS-grad,7,Married-civ-spouse,Protective-serv,Husband,White,Male,5944,976,31,China,<=50K
74,Local-gov,194025,Masters,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,7043,1050,57,Ireland,>50K
29,Private,343972,HS-grad,5,Widowed,Adm-clerical,Unmarried,White,Female,5642,606,11,United-States,<=50K
29,State-gov,855588,12th,5,Divorced,Machine-op-inspct,Not-in-family,Black,Male,5619,2771,58,Scotland,<=50K
29,Private,360890,10th,9,Widowed,Adm-clerical,Unmarried,Black,Female,6486,743,7,El-Salvador,<=50K
57,Self-emp-not-inc,308119,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,5914,811,21,Poland,<=50K
79,Private,295429,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Female,6435,640,55,United-States,<=50K
27,State-gov,1141663,11th,9,Separated,Machine-op-inspct,Wife,Black,Male,6928,3355,36,Italy,<=50K
31,Self-emp-not-inc,595154,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,Black,Male,4502,1623,53,Haiti,<=50K
46,Private,232453,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6733,888,50,United-States,>50K
43,Private,418151,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,5905,1115,27,China,<=50K
38,Private,319471,Bachelors,10,Divorced,Prof-specialty,Husband,White,Male,5250,803,50,United-States,>50K
44,Private,217709,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6735,772,44,United-States,>50K
31,Private,357735,HS-grad,7,Widowed,Adm-clerical,Unmarried,Black,Female,6627,716,11,El-Salvador,<=50K
50,Self-emp-not-inc,300014,7th-8th,2,Divorced,Transport-moving,Unmarried,Other,Male,577,560,61,Cuba,<=50K
71,Self-emp-not-inc,210615,7th-8th,1,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,504,528,63,Mexico,<=50K
37,Private,429288,Some-college,10,Never-married,Other-service,Own-child,White,Female,4101,756,41,United-States,<=50K
32,Private,297480,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6914,1180,32,China,>50K
26,State-gov,1170249,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,6878,3630,52,Italy,<=50K
37,Private,295126,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,6645,899,41,United-States,>50K
32,Private,414819,HS-grad,6,Never-married,Other-service,Own-child,White,Female,4634,626,32,United-States,<=50K
38,Private,389627,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6447,1225,31,China,<=50K
64,Self-emp-not-inc,410422,7th-8th,1,Divorced,Farming-fishing,Unmarried,White,Male,500,960,92,Mexico,<=50K
40,Private,424329,HS-grad,3,Divorced,Adm-clerical,Unmarried,White,Female,4581,647,31,United-States,<=50K
31,Private,385691,Bachelors,10,Never-married,Prof-specialty,Husband,White,Female,5030,970,41,United-States,<=50K
36,Private,348384,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5517,1037,50,United-States,>50K
33,Federal-gov,1457512,Assoc-voc,2,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,6613,4245,93,Hungary,<=50K
34,State-gov,254061,11th,11,Never-married,Craft-repair,Not-in-family,Black,Male,5389,817,20,Italy,<=50K
37,Private,359447,Some-college,8,Never-married,Craft-repair,Not-in-family,Black,Female,4167,805,20,United-States,<=50K
38,Private,334838,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,3038,574,32,United-States,<=50K
45,State-gov,233165,7th-8th,9,Married-civ-spouse,Sales,Husband,Black,Male,5076,633,26,Poland,<=50K
34,Private,417542,HS-grad,8,Never-married,Adm-clerical,Unmarried,White,Female,5175,775,26,United-States,<=50K
26,State-gov,656408,11th,10,Separated,Craft-repair,Not-in-family,Black,Male,5743,2260,26,Italy,<=50K
42,Private,226011,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6839,895,41,Ireland,>50K
78,Local-gov,242077,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Male,6415,636,52,United-States,>50K
43,Federal-gov,1490389,Assoc-acdm,1,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Female,1322,4355,98,Hungary,<=50K
82,Local-gov,192608,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6965,978,59,Ireland,>50K
88,Local-gov,250566,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6624,1527,75,Trinadad&Tobago,>50K
89,Local-gov,249144,Prof-school,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,7165,1413,68,Trinadad&Tobago,>50K
32,Private,459773,Some-college,8,Never-married,Other-service,Husband,White,Male,4750,853,37,United-States,<=50K
53,Self-emp-not-inc,281580,7th-8th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,1355,721,23,Mexico,<=50K
35,Self-emp-not-inc,287211,10th,8,Widowed,Sales,Unmarried,Black,Female,6221,883,16,El-Salvador,<=50K
26,State-gov,1389044,11th,8,Separated,Handlers-cleaners,Wife,Black,Male,7081,4188,69,Scotland,<=50K
34,Private,359696,Bachelors,9,Married-civ-spouse,Protective-serv,Husband,White,Male,6528,1184,33,China,<=50K
31,Private,318152,10th,9,Widowed,Adm-clerical,Unmarried,Black,Female,6581,744,9,El-Salvador,<=50K
81,Local-gov,187139,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6997,817,47,Ireland,>50K
41,Private,280841,Bachelors,11,Divorced,Prof-specialty,Not-in-family,White,Female,4619,580,51,United-States,<=50K
70,Local-gov,203830,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7197,881,48,Ireland,>50K
45,Private,313264,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6744,939,24,China,<=50K
42,Private,341790,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,3120,980,32,Mexico,<=50K
54,Self-emp-not-inc,233332,7th-8th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,3156,748,31,China,<=50K
21,State-gov,853758,11th,8,Widowed,Adm-clerical,Wife,Black,Female,5883,2292,17,Germany,<=50K
35,State-gov,256949,11th,10,Never-married,Craft-repair,Not-in-family,Black,Male,4698,758,17,Italy,<=50K
26,State-gov,1246765,11th,5,Separated,Handlers-cleaners,Not-in-family,Black,Male,6832,3810,74,Scotland,<=50K
28,State-gov,1134866,12th,2,Divorced,Machine-op-inspct,Not-in-family,Other,Male,3700,3503,82,Hungary,<=50K
89,Local-gov,179231,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7431,971,56,Ireland,>50K
53,Self-emp-not-inc,232529,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,958,691,31,Mexico,<=50K
81,Local-gov,204386,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7222,974,50,Ireland,>50K
30,State-gov,518611,11th,6,Divorced,Sales,Not-in-family,Black,Male,5148,1548,52,Puerto-Rico,<=50K
46,Private,378323,Some-college,10,Never-married,Sales,Husband,White,Female,5249,696,21,China,<=50K
46,Private,356302,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5210,804,22,China,<=50K
59,Self-emp-not-inc,263370,7th-8th,1,Married-civ-spouse,Transport-moving,Unmarried,White,Male,511,622,58,Mexico,<=50K
45,Self-emp-not-inc,310082,Some-college,9,Married-civ-spouse,Sales,Unmarried,White,Male,4758,632,19,El-Salvador,<=50K
67,Private,348271,HS-grad,11,Divorced,Prof-specialty,Not-in-family,White,Female,5100,668,52,United-States,<=50K
40,State-gov,315641,Some-college,11,Never-married,Craft-repair,Not-in-family,Black,Male,5152,792,23,Vietnam,<=50K
41,Private,407515,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5412,1010,29,United-States,<=50K
76,Private,293176,HS-grad,13,Divorced,Prof-specialty,Not-in-family,White,Female,6170,684,53,United-States,<=50K
25,State-gov,1019138,11th,8,Separated,Craft-repair,Not-in-family,Black,Male,7216,2936,33,Italy,<=50K
34,Private,383318,HS-grad,5,Widowed,Adm-clerical,Unmarried,White,Female,5570,668,15,United-States,<=50K
47,Private,244859,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7140,1057,34,Ireland,>50K
45,State-gov,305628,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,5401,826,21,China,<=50K
37,Private,292239,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,5379,645,19,United-States,<=50K
30,Private,367485,HS-grad,8,Widowed,Adm-clerical,Unmarried,Black,Female,6011,666,10,El-Salvador,<=50K
61,Self-emp-not-inc,228154,7th-8th,4,Married-civ-spouse,Transport-moving,Unmarried,White,Male,541,437,35,Mexico,<=50K
68,Self-emp-not-inc,270067,7th-8th,1,Divorced,Farming-fishing,Unmarried,White,Male,500,634,84,Mexico,<=50K
46,Private,328189,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,5685,756,21,China,<=50K
38,Private,446320,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,5390,1006,31,United-States,<=50K
36,Federal-gov,1480823,Assoc-acdm,1,Married-spouse-absent,Tech-support,Wife,Asian-Pac-Islander,Male,5626,4316,96,Hungary,<=50K
38,State-gov,295162,10th,9,Separated,Sales,Not-in-family,Black,Male,5214,755,29,Puerto-Rico,<=50K
28,State-gov,300419,11th,9,Never-married,Craft-repair,Not-in-family,Black,Male,5243,746,12,Italy,<=50K
63,Local-gov,202734,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6120,970,47,Ireland,>50K
29,State-gov,359450,11th,9,Separated,Craft-repair,Not-in-family,Black,Male,5473,1154,32,Puerto-Rico,<=50K
39,Self-emp-not-inc,663530,7th-8th,2,Divorced,Farming-fishing,Unmarried,Black,Male,2273,2127,67,El-Salvador,<=50K
