age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,202456,Assoc-acdm,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,4723,533,26,United-States,<=50K
62,Private,544331,HS-grad,2,Married-civ-spouse,Other-service,Not-in-family,Black,Female,1590,116,22,England,<=50K
34,Self-emp-not-inc,285095,Bachelors,11,Never-married,Farming-fishing,Not-in-family,White,Male,5694,189,37,Scotland,<=50K
45,Private,118902,Masters,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,5811,2778,30,United-States,<=50K
82,Private,740879,HS-grad,3,Married-civ-spouse,Other-service,Not-in-family,Black,Female,2763,79,5,Germany,<=50K
44,Private,87461,HS-grad,8,Widowed,Exec-managerial,Unmarried,White,Female,5682,143,23,Germany,<=50K
47,Self-emp-inc,95901,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6354,2960,47,United-States,>50K
36,Federal-gov,138558,Some-college,8,Widowed,Other-service,Own-child,Black,Male,4474,208,20,United-States,<=50K
28,Private,147113,Some-college,7,Widowed,Other-service,Own-child,Black,Male,3751,234,17,United-States,<=50K
50,Federal-gov,189626,Some-college,12,Widowed,Adm-clerical,Own-child,Black,Female,6602,171,35,United-States,>50K
42,Federal-gov,177499,Bachelors,14,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,7382,207,41,United-States,>50K
51,State-gov,213686,Some-college,12,Never-married,Sales,Husband,White,Male,5584,271,30,United-States,<=50K
23,Local-gov,78404,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,5996,153,73,Canada,<=50K
43,Private,123747,Masters,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6053,2942,40,United-States,>50K
30,Private,85718,Bachelors,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,5779,245,40,Philippines,<=50K
31,Private,48007,7th-8th,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,4875,178,34,Philippines,<=50K
17,Private,86340,Some-college,5,Divorced,Handlers-cleaners,Own-child,White,Male,4122,395,80,United-States,>50K
17,Private,135669,Assoc-acdm,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,5557,354,72,United-States,<=50K
43,Federal-gov,279670,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,6839,320,45,United-States,>50K
17,Private,135509,Assoc-acdm,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,5943,441,88,United-States,<=50K
21,Private,124963,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6399,232,23,El-Salvador,<=50K
36,Federal-gov,127946,Bachelors,14,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,7436,213,39,Philippines,>50K
49,Self-emp-inc,78823,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6729,3002,48,United-States,>50K
82,Private,748214,HS-grad,2,Married-civ-spouse,Other-service,Not-in-family,Black,Female,1688,67,4,Germany,<=50K
30,Private,178114,10th,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,5133,1125,32,United-States,<=50K
30,Private,166007,10th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4901,1099,24,United-States,<=50K
61,Private,180207,Some-college,11,Married-civ-spouse,Sales,Own-child,Black,Male,5178,327,38,United-States,>50K
48,Private,103122,Masters,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6129,2904,34,United-States,<=50K
53,Private,749096,5th-6th,1,Married-civ-spouse,Other-service,Wife,Black,Female,500,112,19,China,<=50K
18,Private,159056,Some-college,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,4760,388,18,United-States,<=50K
46,Self-emp-inc,109225,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6557,2980,49,United-States,>50K
52,State-gov,231580,Some-college,12,Never-married,Prof-specialty,Husband,White,Male,5579,263,38,United-States,<=50K
29,Self-emp-not-inc,169742,Bachelors,14,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,6711,155,45,Philippines,<=50K
48,Self-emp-inc,85472,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6204,2993,42,United-States,>50K
20,Private,131464,Some-college,10,Widowed,Other-service,Own-child,Black,Male,6275,258,18,United-States,<=50K
48,Private,105387,Masters,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5944,2951,39,United-States,>50K
65,Private,749104,5th-6th,1,Married-civ-spouse,Other-service,Not-in-family,Black,Female,501,86,7,England,<=50K
58,Federal-gov,249919,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6444,281,45,United-States,>50K
42,Private,649800,7th-8th,1,Married-civ-spouse,Other-service,Wife,Black,Female,651,182,21,Italy,<=50K
55,Self-emp-inc,127062,Assoc-voc,13,Married-civ-spouse,Sales,Husband,White,Male,6091,2045,52,United-States,>50K
51,Private,194126,Some-college,10,Divorced,Sales,Own-child,White,Male,4815,447,30,United-States,<=50K
30,Self-emp-not-inc,151150,Bachelors,11,Never-married,Adm-clerical,Not-in-family,White,Female,5541,162,54,Scotland,<=50K
78,Private,748368,HS-grad,1,Married-civ-spouse,Other-service,Not-in-family,Black,Female,918,85,8,England,<=50K
31,Private,170326,10th,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,5474,1154,28,United-States,<=50K
59,Self-emp-inc,168887,Assoc-voc,12,Married-civ-spouse,Sales,Husband,White,Male,6191,800,44,United-States,>50K
59,Self-emp-inc,195614,Assoc-voc,12,Married-civ-spouse,Sales,Husband,White,Male,6324,536,37,United-States,>50K
31,State-gov,268670,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,5041,212,37,United-States,<=50K
67,Private,80777,HS-grad,10,Widowed,Exec-managerial,Not-in-family,Black,Female,6141,160,21,Germany,<=50K
33,Private,40822,Doctorate,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,6297,151,33,Hong,<=50K
32,Private,118553,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,5508,185,42,Poland,<=50K
81,Private,168504,HS-grad,8,Widowed,Exec-managerial,Unmarried,Black,Female,6555,151,5,Germany,>50K
82,Private,748540,HS-grad,2,Married-civ-spouse,Other-service,Not-in-family,Black,Female,1283,66,5,Germany,<=50K
57,Self-emp-inc,155160,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6049,454,40,United-States,>50K
51,Self-emp-inc,93496,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,6429,2936,46,United-States,>50K
