age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,Private,165117,HS-grad,2,Never-married,Machine-op-inspct,Unmarried,White,Male,781,619,59,United-States,<=50K
32,Local-gov,174589,HS-grad,8,Never-married,Prof-specialty,Not-in-family,Black,Male,6564,560,32,United-States,<=50K
25,Local-gov,138383,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,7012,535,48,Vietnam,>50K
29,Private,134421,Some-college,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1450,667,34,Puerto-Rico,<=50K
25,Local-gov,244714,Some-college,13,Never-married,Craft-repair,Not-in-family,Black,Female,7406,631,17,Puerto-Rico,<=50K
46,Private,313528,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4878,814,6,Cuba,>50K
44,Private,367356,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6061,722,8,Cuba,>50K
24,Local-gov,224168,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7067,633,18,Puerto-Rico,>50K
63,Self-emp-not-inc,283071,HS-grad,1,Divorced,Machine-op-inspct,Unmarried,Black,Male,532,456,85,United-States,<=50K
31,Self-emp-not-inc,96103,Some-college,5,Never-married,Adm-clerical,Not-in-family,Black,Female,3047,439,36,United-States,<=50K
28,Private,146950,Some-college,12,Never-married,Adm-clerical,Husband,White,Female,5773,660,15,Jamaica,<=50K
26,Local-gov,234193,Masters,11,Married-civ-spouse,Transport-moving,Husband,White,Male,7160,618,31,Cuba,>50K
82,Self-emp-not-inc,708764,HS-grad,7,Divorced,Other-service,Unmarried,Black,Female,2310,2255,90,United-States,<=50K
26,Local-gov,199636,11th,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,6779,602,43,Canada,>50K
31,Private,281105,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6787,615,24,Outlying-US(Guam-USVI-etc),>50K
78,State-gov,633074,Assoc-acdm,10,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Female,4823,2589,67,United-States,<=50K
33,Private,240318,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6555,646,8,Cuba,>50K
27,Private,191166,11th,13,Never-married,Exec-managerial,Husband,White,Female,6837,931,21,Poland,<=50K
35,Private,180537,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Male,5149,511,21,Puerto-Rico,<=50K
24,Private,212888,Some-college,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,6355,566,23,Puerto-Rico,<=50K
31,Self-emp-not-inc,258647,Some-college,6,Never-married,Sales,Not-in-family,Black,Male,5519,901,38,United-States,>50K
49,Local-gov,504222,Assoc-voc,12,Widowed,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,6709,2862,90,India,>50K
38,Local-gov,426253,11th,11,Never-married,Prof-specialty,Not-in-family,Black,Male,6744,1944,43,India,<=50K
81,Self-emp-not-inc,706391,HS-grad,4,Divorced,Other-service,Unmarried,Black,Male,1762,2399,96,United-States,<=50K
31,Private,279449,Some-college,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,1558,532,61,United-States,<=50K
