age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,279565,Assoc-voc,12,Never-married,Transport-moving,Not-in-family,White,Female,6026,109,39,United-States,<=50K
35,State-gov,23137,Masters,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5916,1606,36,United-States,>50K
41,Private,162316,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,5419,260,46,United-States,<=50K
44,Self-emp-not-inc,20787,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6749,721,43,United-States,>50K
43,Private,273299,HS-grad,10,Divorced,Transport-moving,Not-in-family,White,Male,5350,252,43,United-States,<=50K
36,Private,218007,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,4967,2961,47,United-States,<=50K
44,Private,134390,Some-college,8,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,4023,1091,28,United-States,<=50K
62,Self-emp-not-inc,377172,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,5676,306,37,United-States,<=50K
52,Private,331443,Some-college,12,Never-married,Sales,Not-in-family,White,Female,6050,57,35,United-States,<=50K
18,Federal-gov,28309,Masters,12,Never-married,Prof-specialty,Own-child,White,Male,6012,185,38,United-States,>50K
19,Local-gov,698041,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7824,84,50,United-States,>50K
20,Private,145213,Some-college,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,3477,91,28,United-States,<=50K
44,Self-emp-not-inc,69485,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,5466,1331,33,United-States,>50K
49,Private,270135,HS-grad,11,Divorced,Transport-moving,Not-in-family,White,Male,5768,126,40,United-States,<=50K
33,Private,257381,Some-college,7,Never-married,Other-service,Unmarried,Black,Female,3351,71,28,United-States,<=50K
45,Private,337466,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6136,668,44,United-States,<=50K
22,Private,219543,Some-college,7,Never-married,Other-service,Unmarried,Black,Female,3330,50,30,United-States,<=50K
35,Private,222610,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,4892,2961,47,United-States,<=50K
42,Private,316969,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5420,701,45,United-States,<=50K
33,Private,169147,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4864,3003,47,United-States,<=50K
44,Private,206207,Some-college,9,Never-married,Sales,Unmarried,Black,Female,4624,48,33,United-States,<=50K
38,Private,292001,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5371,2664,47,United-States,<=50K
41,Self-emp-inc,40581,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5653,245,41,United-States,>50K
21,Federal-gov,22868,Masters,13,Never-married,Prof-specialty,Own-child,White,Male,6461,209,41,United-States,>50K
46,Private,206852,Some-college,9,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,4661,47,36,Cuba,<=50K
48,Private,203919,Some-college,10,Never-married,Sales,Unmarried,Black,Female,4950,47,33,United-States,<=50K
36,Private,248699,Some-college,8,Divorced,Sales,Other-relative,Other,Female,4225,57,35,Iran,<=50K
40,Private,185117,Some-college,9,Never-married,Sales,Unmarried,Black,Female,4363,55,32,United-States,<=50K
30,Private,233492,Some-college,8,Never-married,Sales,Unmarried,Other,Female,3852,45,32,United-States,<=50K
39,Private,226947,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,4793,133,44,Mexico,<=50K
38,Private,267470,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5162,2857,46,United-States,<=50K
51,Private,275733,HS-grad,11,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,5634,227,38,United-States,<=50K
38,State-gov,23063,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,6021,1543,37,United-States,>50K
29,Private,122052,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,5032,3003,48,United-States,<=50K
42,Self-emp-inc,19888,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6928,309,47,United-States,>50K
38,Private,203948,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,4433,169,44,Mexico,<=50K
57,Self-emp-not-inc,401287,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6012,280,41,United-States,<=50K
51,Private,259777,HS-grad,11,Divorced,Transport-moving,Not-in-family,White,Male,5543,229,39,United-States,<=50K
34,Private,167855,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,5097,2938,47,United-States,<=50K
42,Self-emp-not-inc,28132,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,6202,1283,38,United-States,>50K
45,Private,256160,Some-college,8,Never-married,Other-service,Unmarried,Black,Female,4179,47,30,United-States,<=50K
44,Private,229916,HS-grad,9,Divorced,Tech-support,Other-relative,Other,Female,4743,32,40,Cuba,<=50K
35,Private,89545,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5119,56,52,Mexico,<=50K
44,Private,237679,Some-college,9,Divorced,Sales,Other-relative,Other,Female,4742,33,38,Cuba,<=50K
44,Private,276849,HS-grad,11,Never-married,Transport-moving,Not-in-family,White,Male,5313,182,42,United-States,<=50K
41,Private,157800,Some-college,8,Married-civ-spouse,Other-service,Unmarried,Black,Female,3785,686,27,United-States,<=50K
51,Private,371004,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Female,6145,131,39,United-States,<=50K
54,Self-emp-not-inc,413153,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5381,379,41,United-States,<=50K
36,Private,237565,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4838,2975,47,United-States,<=50K
49,Private,203425,HS-grad,10,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,5187,153,36,Vietnam,<=50K
43,Private,228111,HS-grad,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,5490,191,45,United-States,<=50K
17,Private,267436,7th-8th,10,Never-married,Other-service,Own-child,White,Male,4954,163,34,United-States,<=50K
57,Self-emp-not-inc,202567,Some-college,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,4601,906,30,United-States,<=50K
36,Private,79215,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5117,50,51,Poland,<=50K
20,Private,178691,Some-college,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,3442,64,28,United-States,<=50K
32,Private,163884,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,4924,3002,47,United-States,<=50K
