age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,71109,1st-4th,9,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,8062,254,45,Columbia,<=50K
41,Self-emp-inc,144702,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,78806,265,49,Puerto-Rico,>50K
22,Private,81059,Some-college,8,Never-married,Machine-op-inspct,Unmarried,Other,Female,8133,137,62,Jamaica,<=50K
35,Private,123346,HS-grad,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,7745,160,41,Jamaica,<=50K
33,Private,163690,11th,8,Never-married,Craft-repair,Own-child,Black,Female,8938,247,32,United-States,<=50K
42,Private,63617,HS-grad,10,Separated,Prof-specialty,Not-in-family,White,Female,4586,3002,36,United-States,<=50K
33,Private,187221,Assoc-acdm,8,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,8954,279,41,United-States,<=50K
45,Private,60804,HS-grad,11,Divorced,Prof-specialty,Not-in-family,White,Female,6940,2992,36,United-States,<=50K
17,Federal-gov,749091,Some-college,15,Never-married,Adm-clerical,Unmarried,White,Female,2658,127,4,Philippines,<=50K
37,Self-emp-inc,88399,Doctorate,8,Married-civ-spouse,Sales,Husband,White,Male,99852,220,47,Dominican-Republic,>50K
31,Private,99948,Some-college,7,Never-married,Machine-op-inspct,Unmarried,Other,Female,9253,177,40,Jamaica,<=50K
30,State-gov,77585,Some-college,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,7748,260,62,Jamaica,<=50K
31,Private,238633,10th,9,Never-married,Craft-repair,Own-child,Black,Male,6444,356,42,United-States,<=50K
39,Private,101966,10th,9,Widowed,Prof-specialty,Husband,White,Female,13579,2611,46,United-States,>50K
39,Local-gov,178958,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,9911,418,28,United-States,<=50K
49,State-gov,86820,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,7023,311,34,India,<=50K
35,Self-emp-inc,59818,Some-college,14,Married-civ-spouse,Sales,Husband,White,Male,98815,321,21,Outlying-US(Guam-USVI-etc),>50K
41,Private,140098,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Black,Female,8663,259,27,United-States,<=50K
40,Private,130584,HS-grad,10,Married-civ-spouse,Other-service,Own-child,White,Female,10585,456,29,United-States,<=50K
83,Self-emp-not-inc,111562,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6238,335,37,Poland,<=50K
75,Self-emp-not-inc,140000,Bachelors,10,Divorced,Craft-repair,Not-in-family,White,Male,9546,357,45,United-States,<=50K
44,Private,98260,Masters,12,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,5587,219,40,United-States,>50K
24,Private,54375,1st-4th,6,Never-married,Farming-fishing,Other-relative,Other,Male,7736,176,46,Cuba,<=50K
17,Federal-gov,748088,Some-college,15,Never-married,Adm-clerical,Unmarried,White,Female,3365,202,72,Philippines,<=50K
83,Self-emp-not-inc,112167,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,12486,411,30,Poland,<=50K
43,Self-emp-inc,125024,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,90100,210,45,Puerto-Rico,>50K
35,Private,162381,HS-grad,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,16872,317,36,United-States,<=50K
