age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,Private,214920,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7557,60,38,United-States,>50K
29,Private,226571,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2363,187,31,United-States,>50K
42,Private,203089,Bachelors,10,Divorced,Exec-managerial,Unmarried,Black,Female,2888,121,53,United-States,<=50K
47,Local-gov,159093,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,2645,2097,32,United-States,>50K
50,Private,112343,11th,4,Married-civ-spouse,Other-service,Husband,Black,Female,3317,232,36,India,<=50K
39,Private,260461,Bachelors,11,Divorced,Exec-managerial,Not-in-family,White,Male,2671,204,53,United-States,<=50K
38,Private,190638,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,46170,201,47,United-States,<=50K
45,Private,199746,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,98439,182,39,United-States,>50K
19,Private,19232,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,Other,Female,1971,178,59,Jamaica,<=50K
36,Private,245693,Prof-school,10,Married-civ-spouse,Craft-repair,Husband,White,Male,6886,230,37,United-States,>50K
40,Private,57507,Doctorate,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,4907,1213,26,Canada,<=50K
26,Private,391978,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,4180,186,37,United-States,<=50K
32,Private,33991,Assoc-acdm,9,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,7284,244,31,Jamaica,<=50K
47,Local-gov,154637,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,1284,2999,30,United-States,>50K
32,Private,202930,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3763,2752,28,United-States,>50K
46,Private,203524,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99957,111,43,United-States,>50K
29,Private,244538,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4239,83,29,United-States,<=50K
26,Private,382713,Some-college,7,Never-married,Sales,Not-in-family,Black,Female,2396,95,34,United-States,<=50K
50,Local-gov,47393,Assoc-voc,10,Married-civ-spouse,Armed-Forces,Own-child,White,Female,1484,3004,20,Canada,>50K
45,Self-emp-inc,217172,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99933,112,41,United-States,>50K
45,Self-emp-inc,197173,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99989,111,42,United-States,>50K
31,Private,376259,Some-college,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,3106,231,31,United-States,<=50K
46,Self-emp-not-inc,222515,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Male,5693,462,51,United-States,<=50K
48,Local-gov,54364,Assoc-voc,10,Married-civ-spouse,Armed-Forces,Own-child,White,Female,2351,3003,24,United-States,>50K
52,Self-emp-not-inc,126519,10th,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,943,100,51,United-States,<=50K
31,Private,343157,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,3450,210,32,United-States,<=50K
50,Self-emp-inc,215923,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,18804,187,48,United-States,>50K
43,Private,202929,5th-6th,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,35215,281,36,United-States,>50K
29,Private,313195,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,3132,177,33,United-States,<=50K
42,Self-emp-not-inc,157909,HS-grad,9,Separated,Other-service,Other-relative,White,Female,4182,235,43,United-States,<=50K
47,Private,167851,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,96486,186,47,United-States,>50K
47,Self-emp-not-inc,212236,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,5709,394,50,United-States,<=50K
33,Private,161183,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,6421,346,25,Mexico,<=50K
40,Self-emp-not-inc,172506,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,4278,237,44,United-States,<=50K
43,Self-emp-inc,203964,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99996,109,40,United-States,>50K
44,Private,173575,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99996,129,42,United-States,>50K
40,Private,156233,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99617,94,43,United-States,>50K
41,Private,166085,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,96310,155,46,United-States,>50K
50,Private,245383,HS-grad,11,Divorced,Exec-managerial,Not-in-family,White,Male,4745,765,53,United-States,<=50K
46,Private,34903,Assoc-voc,10,Married-civ-spouse,Armed-Forces,Own-child,White,Female,3156,3003,21,Canada,<=50K
47,Self-emp-inc,197909,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99926,118,43,United-States,>50K
49,Federal-gov,173980,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,73604,292,47,United-States,<=50K
20,Private,19984,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7930,156,49,Jamaica,<=50K
25,Private,21088,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7721,196,39,Jamaica,<=50K
38,Private,84565,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3810,326,35,Vietnam,<=50K
51,Federal-gov,251955,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4903,295,51,United-States,<=50K
46,Self-emp-inc,215552,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99746,106,41,United-States,>50K
49,Self-emp-inc,239867,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,25540,170,43,United-States,>50K
47,Local-gov,221371,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,3613,148,43,United-States,>50K
29,Private,326885,Some-college,8,Never-married,Machine-op-inspct,Not-in-family,Black,Female,3940,155,38,United-States,<=50K
33,Private,247238,Prof-school,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5150,91,37,United-States,>50K
25,Private,182544,Some-college,8,Never-married,Protective-serv,Own-child,White,Male,2547,75,39,United-States,<=50K
32,Private,392707,Some-college,7,Never-married,Sales,Not-in-family,Black,Male,2186,136,33,United-States,<=50K
17,Private,749105,Preschool,15,Never-married,Exec-managerial,Not-in-family,White,Male,1236,3,73,Cuba,<=50K
25,Private,426886,Some-college,8,Never-married,Sales,Not-in-family,Black,Male,2929,107,33,United-States,<=50K
52,Local-gov,102771,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,1885,3002,29,United-States,>50K
46,Self-emp-not-inc,225367,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,2448,73,46,United-States,<=50K
44,Private,64056,Doctorate,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,3112,1189,25,Canada,<=50K
48,Local-gov,214266,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,20438,179,36,United-States,>50K
25,Private,173759,Some-college,8,Never-married,Protective-serv,Own-child,White,Male,6080,103,40,United-States,<=50K
34,Private,19648,Assoc-acdm,8,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3105,264,43,Jamaica,<=50K
28,Private,60348,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,5897,42,40,South,<=50K
42,Self-emp-not-inc,150657,HS-grad,8,Separated,Other-service,Other-relative,White,Female,3728,222,42,United-States,<=50K
37,Private,50440,11th,6,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2838,393,36,Vietnam,<=50K
30,Private,86852,Some-college,7,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,3370,270,28,Jamaica,<=50K
30,Self-emp-not-inc,88566,HS-grad,8,Separated,Other-service,Other-relative,White,Female,4602,165,35,United-States,<=50K
35,Private,137981,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,99476,120,41,United-States,>50K
49,Private,177630,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,33333,281,49,United-States,<=50K
28,Private,235290,Some-college,8,Never-married,Craft-repair,Own-child,White,Male,4217,132,27,United-States,<=50K
36,Self-emp-not-inc,103895,HS-grad,8,Separated,Other-service,Other-relative,White,Female,4264,123,39,United-States,<=50K
21,Private,222959,Some-college,7,Never-married,Sales,Own-child,White,Male,3913,106,32,United-States,<=50K
42,Local-gov,130018,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,2058,3002,29,United-States,>50K
24,Private,184575,Some-college,8,Never-married,Craft-repair,Own-child,White,Male,3418,50,31,United-States,<=50K
40,Private,164850,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99996,105,41,United-States,>50K
49,Private,270745,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,4323,743,53,United-States,<=50K
37,Private,304723,Some-college,6,Separated,Machine-op-inspct,Unmarried,Black,Female,2764,223,34,United-States,<=50K
48,Local-gov,175458,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,1991,1745,33,United-States,>50K
24,Private,250787,Bachelors,10,Never-married,Protective-serv,Own-child,White,Male,2468,110,47,United-States,<=50K
41,Self-emp-not-inc,151291,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,4997,280,48,United-States,<=50K
49,Local-gov,112534,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,1945,2983,29,United-States,>50K
30,Private,313235,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,1416,204,31,United-States,<=50K
21,Private,266828,Some-college,7,Never-married,Sales,Own-child,White,Male,2206,102,34,United-States,<=50K
47,Private,54492,Assoc-voc,10,Married-civ-spouse,Armed-Forces,Own-child,White,Female,1413,3003,21,United-States,>50K
35,Self-emp-not-inc,153043,HS-grad,10,Never-married,Other-service,Other-relative,White,Female,3010,398,32,United-States,<=50K
45,Self-emp-not-inc,247766,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,5794,588,49,United-States,<=50K
47,Local-gov,172891,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,2394,2378,33,United-States,>50K
45,Self-emp-inc,186786,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,99953,108,40,United-States,>50K
51,Self-emp-not-inc,294128,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,1813,165,52,United-States,<=50K
37,Private,59587,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2616,447,36,Vietnam,<=50K
31,Private,56887,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,6687,72,39,South,<=50K
49,Private,175220,HS-grad,10,Widowed,Transport-moving,Husband,White,Male,21710,498,49,United-States,<=50K
43,Private,185933,HS-grad,8,Divorced,Other-service,Unmarried,White,Female,3321,238,49,United-States,<=50K
31,Private,307012,Some-college,10,Divorced,Sales,Unmarried,Black,Female,2665,142,45,United-States,<=50K
35,Private,326136,Some-college,6,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,2905,168,33,United-States,<=50K
38,Private,172777,Doctorate,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5230,237,24,Canada,<=50K
39,Private,221148,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3046,341,37,United-States,>50K
